week	Gen 0	Gen 1	Gen 2	Gen 3	Gen 4
0	95.51890360997817	1.6935984409638334	97.76664382256948	98.09371628546191	98.69339903298548
1	99.14110087070966	-4.64296659155411	98.3327295477052	99.56762719503396	99.29267028421322
2	97.60041583851876	7.101141243829104	95.87463303620648	99.46724152860827	92.22904055130887
3	96.95881363363517	16.927344273163545	92.86280302066271	82.30989738188352	5.622375318118493
4	97.65159089771065	-244.03611262512598	96.28667991662722	99.60924188244871	98.05407660962902
5	97.72848417818557	-44.45161685237235	98.24884637789795	99.50975756315194	98.75322334454239
6	97.56598508424729	20.14095872303866	98.5646064937119	52.42616779816558	83.4992065457429
