0.10735,0.0062944,-0.056468,-0.072725,-0.020452,0.023745,0.011811,-0.10699,-0.13476,-0.0055009,-0.0049265,0.069244,-0.005017,-0.0079247,-0.0090198,0.012277,-0.0085181,-0.0031578,-0.01223,-0.022211,-0.041658
-0.030471,-0.0057228,-0.10823,-0.10506,0.0027514,0.022307,-0.040195,-0.079085,-0.28417,-0.0026825,-0.016364,0.010467,0.00044935,0.002963,-0.028526,0.032671,-0.039747,-0.033779,0.015239,-0.019806,-0.10595
0.0089206,-0.015945,-0.16333,-0.1813,0.02737,-0.019487,-0.017488,-0.18185,-0.42747,-0.19221,-0.035853,-0.16418,-0.031975,-0.032946,-0.047483,0.046714,-0.052199,-0.065744,0.076651,-0.024238,-0.091172
-0.083881,-0.033233,-0.23703,-0.23813,0.019412,-0.064529,-0.054663,-0.22165,-0.59154,-0.11939,-0.039292,-0.20903,-0.053094,-0.062518,-0.063443,0.055038,-0.042609,-0.04576,-5.6383e-06,-0.039914,-0.06736
-0.019769,0.0080799,-0.011114,-0.013436,0.062508,-0.10539,-0.13677,-0.55344,-0.55809,-0.096627,-0.043927,-0.2901,-0.10826,-0.11816,-0.052175,0.043679,-0.048601,-0.051325,-0.0041629,-0.072389,-0.064435
-0.046401,0.021795,-0.18374,-0.1801,0.049429,-0.21317,-0.20274,-0.32853,-0.53779,-0.14106,-0.084997,-0.43073,-0.20294,-0.21376,-0.048644,0.059835,-0.095164,-0.069246,0.054918,-0.071896,-0.011288
-0.10394,-0.10743,-0.23224,-0.23295,-0.013659,-0.2656,-0.17952,-0.46045,-0.61383,-0.10371,-0.10271,-0.55618,-0.41649,-0.42271,-0.060822,0.04463,-0.070999,-0.0013248,0.011682,-0.074282,0.013215
-0.11449,-0.091329,-0.32704,-0.32719,-0.095078,-0.33562,-0.2287,-0.78833,-0.62525,-0.16742,-0.068163,-0.51003,-0.54399,-0.55047,-0.061259,0.042842,-0.08719,-0.0094418,-0.056128,-0.081923,-0.053006
-0.19345,-0.050347,-0.25419,-0.24245,0.012243,-0.4094,-0.33654,-0.51438,-0.74506,-0.24184,-0.082696,-0.45508,-0.44916,-0.44264,-0.10733,0.068886,-0.091549,-0.041232,-0.059874,-0.081849,-0.040634
-0.37756,-0.21468,-0.48107,-0.48664,-0.11007,-0.45683,-0.43306,-0.95279,-0.8284,-0.31273,-0.091543,-0.57992,-0.53202,-0.52766,-0.13539,-0.023343,-0.070681,0.02367,-0.10333,-0.096709,-0.13772
