0.24959,-0.052768,0.065977,0.0089088,-0.054621,0.14437,-0.2128,-0.031598,0.0046692,0.11366,-0.070151,0.039301,0.045238,0.024996,0.061131,0.064239,0.0014661,0.050688
0.28499,-0.15118,0.11156,-0.018526,0.033821,0.0052523,-0.11864,-0.08683,0.071194,0.062969,-0.069186,0.037196,0.046753,0.021443,0.056392,0.043971,-0.040604,0.074828
0.28011,-0.16863,0.24178,-0.042734,0.02949,0.13744,-0.27013,0.18735,0.055967,0.049429,-0.32352,0.084067,0.093668,0.081129,0.11708,-0.0053924,-0.11316,0.084278
0.10675,-0.15414,0.056361,-0.086379,-0.37324,-0.16023,-0.1335,0.099049,0.0014603,0.071172,-0.32733,-0.050006,-0.05029,0.13653,0.14461,-0.0048849,-0.11766,0.13818
0.089767,-0.24298,0.0044063,-0.16748,-0.29678,-0.17893,-0.063246,-0.071861,-0.071318,0.11643,-0.40207,-0.13937,-0.13878,0.12329,0.14322,0.011519,-0.25239,0.11393
0.16834,-0.32002,0.073982,-0.1005,-0.2084,0.011127,-0.3889,-0.29239,-0.19707,0.071544,-0.43691,-0.071994,-0.071602,0.12891,0.1395,0.023349,-0.29282,0.18516
0.14273,-0.30605,0.1969,-0.16619,-0.087038,-0.10829,-0.35389,0.008513,-0.14127,0.17781,-0.31154,-0.026922,-0.0087912,0.23164,0.24073,-0.0076293,-0.34108,0.24756
-0.017462,-0.42307,-0.019071,-0.16661,0.10305,-0.12414,-0.42031,-0.013026,-0.23065,0.043954,-0.32792,-0.077901,-0.07431,0.22393,0.28041,-0.086637,-0.19661,0.37194
-0.19309,-0.45328,-0.18303,-0.11637,0.1205,-0.24036,-0.50411,0.01048,-0.26033,0.15374,-0.426,-0.44079,-0.44049,0.14092,0.13996,-0.17582,-0.26423,0.38655
-0.27907,-0.43812,0.050917,-0.13427,-0.092039,-0.16391,-0.61337,-0.14973,-0.24267,0.15102,-0.48652,-0.45954,-0.44997,0.10966,0.06424,-0.046866,-0.28482,0.50449
