0.083648,-0.020346,0.11676,0.043398,0.066015,0.078551,0.0079259,0.095352,0.052533,0.048303,0.044512,-0.024897,-0.023655,-0.02649,-0.079156,-0.041313,-0.0075672,0.015252,0.0017904,-0.027956,-0.018513,-0.014016,0.0025169,0.077922,-0.026591,0.057169,-0.028901,0.033863,-0.00094662,0.0085004,0.011582,-0.037683,-0.032583,-0.068943
0.10437,-0.0066766,0.10631,0.054854,0.070942,0.11315,-0.03924,0.20792,0.14791,-0.018858,-0.018953,-0.033853,-0.031046,0.0022904,-0.12931,-0.094877,-0.024266,0.022648,0.0057052,-0.031605,-0.054401,-0.044734,0.10203,0.13435,-0.058854,-0.09856,-0.036155,-0.0025181,0.0070001,0.017299,0.021557,-0.046306,-0.047913,-0.1301
0.10197,-0.023242,0.16728,0.043289,0.073208,0.083728,0.014237,0.30736,0.23999,0.028937,0.027931,-0.072347,-0.022467,-0.00054404,-0.25011,-0.156,-0.013856,0.035795,0.023087,-0.089436,-0.094454,-0.089131,0.21505,0.16478,-0.096447,0.014503,-0.0014533,-0.025057,0.0099034,0.018108,0.040991,-0.083004,-0.056641,-0.23476
0.069173,-0.058702,0.14036,0.055147,0.10079,0.06843,0.0090526,0.36087,0.30137,0.020316,0.023792,-0.10162,-0.028563,-0.01517,-0.2829,-0.2307,0.0026472,0.033208,0.024962,-0.11564,-0.14835,-0.14529,0.27811,0.19687,-0.070023,0.12818,0.044895,-0.023628,0.0065978,-0.0059089,-0.070293,-0.11165,-0.070592,-0.53194
-0.03688,-0.15543,0.032643,-0.15764,-0.0655,-0.0054433,-0.11473,0.32588,0.27081,0.064873,0.072011,-0.14694,-0.039822,-0.05755,-0.37696,-0.3173,0.015128,0.0070418,0.016646,-0.216,-0.22779,-0.2276,0.29838,0.24038,-0.094534,-0.10048,0.049784,-0.012213,-0.038643,-0.063618,-0.25653,-0.17377,-0.11083,-0.42106
-0.19543,-0.25015,-0.21448,-0.35327,-0.32569,-0.2825,-0.14367,0.15396,0.14882,-0.015967,-0.0057616,-0.19314,-0.081383,-0.082242,-0.5374,-0.43133,0.014213,-0.049174,-0.029629,-0.3213,-0.31018,-0.31631,0.28711,0.25805,-0.17764,-0.18125,-0.049605,0.013494,-0.12566,-0.16524,-0.50951,-0.26651,-0.17438,-0.50541
-0.46771,-0.34315,-0.54939,-0.56417,-0.62115,-0.70539,-0.23946,0.021062,-0.036378,-0.072388,-0.065578,-0.25175,-0.13834,-0.17451,-0.75802,-0.5703,-0.030074,-0.11895,-0.11956,-0.47464,-0.44024,-0.44984,0.28578,0.24009,-0.2364,-0.32031,-0.20217,-0.051491,-0.26129,-0.31103,-0.89113,-0.38111,-0.27094,-0.37745
-0.79029,-0.49551,-0.8886,-0.9503,-0.9488,-1.1179,-0.3673,-0.15519,-0.2427,-0.14067,-0.13034,-0.33347,-0.23542,-0.29802,-1.1447,-0.72563,-0.10105,-0.21928,-0.25017,-0.62917,-0.56687,-0.56701,0.23904,0.16255,-0.27237,-0.53399,-0.39678,-0.099881,-0.44569,-0.49288,-1.2504,-0.51975,-0.40554,-0.43316
-1.1746,-0.63286,-1.3172,-1.3441,-1.3231,-1.4874,-0.51414,-0.38555,-0.48322,-0.21436,-0.20174,-0.41404,-0.37802,-0.45917,-1.6194,-0.89045,-0.1461,-0.35347,-0.4122,-0.84317,-0.75073,-0.75024,0.17634,0.038261,-0.37391,-0.62608,-0.56333,-0.17774,-0.6511,-0.7012,-1.6167,-0.71589,-0.58234,-0.4167
-1.6391,-0.82684,-1.5865,-1.6102,-1.6867,-1.8464,-0.71023,-0.58567,-0.71147,-0.36379,-0.35272,-0.50441,-0.5503,-0.65725,-1.8444,-1.0787,-0.29731,-0.50971,-0.59259,-1.0642,-0.92808,-0.93162,0.056452,-0.11712,-0.49776,-0.83044,-0.61758,-0.26856,-0.88202,-0.92957,-1.9564,-0.92983,-0.78894,-0.3725
