0.07989,0.022778,-0.027842,0.056897,0.26123,0.12795,0.027121,0.11086,0.064193,0.081449,0.16277,0.15666,-0.0062948,0.084518,0.029338,-0.11869,-0.014136,0.012055
0.10439,0.079571,-0.011892,0.094077,0.63372,0.073656,0.057533,0.21262,0.13592,0.15632,0.32042,0.30961,0.038357,0.16213,0.15593,-0.0059783,-0.001497,0.058074
0.083398,0.1253,-0.002927,0.10413,0.59494,0.017898,0.083436,0.23768,0.15585,0.2076,0.24649,0.24743,0.034262,0.19502,0.22994,0.080014,-0.0059102,0.046661
0.14066,0.10489,-0.13323,0.10562,0.60573,0.010415,0.10936,0.27859,0.17313,0.24419,0.15465,0.15194,0.04324,0.18767,0.29357,0.097482,-0.013364,0.045239
0.14659,0.12461,-0.051623,0.12716,0.60997,-0.055399,0.17405,0.28675,0.1818,0.27726,0.22944,0.20774,0.092506,0.17136,0.34615,0.087357,-0.020974,0.0096313
0.15701,0.10241,-0.0228,0.1306,0.6726,-0.031352,0.18764,0.23361,0.19397,0.28988,0.34464,0.31865,0.091287,0.17389,0.36139,0.073563,-0.019277,-0.0056105
0.16498,0.078501,0.035178,0.11639,0.50378,-0.018938,0.12964,0.16777,0.20181,0.26078,0.27533,0.26072,0.067773,0.16441,0.40287,-0.047622,-0.015607,0.058074
0.17443,0.06502,0.007944,0.089285,0.58126,-0.019839,0.10779,0.15189,0.20036,0.23636,0.20543,0.18944,0.079304,0.16969,0.43976,-0.1261,-0.025711,0.09381
0.12421,0.065696,0.028177,0.10451,0.69281,-0.02453,0.11959,0.16646,0.19436,0.19729,0.1445,0.11883,0.039298,0.17244,0.45879,0.0017045,-0.038558,0.066819
0.11438,0.06569,0.041016,0.10387,0.57937,-0.057481,0.11662,0.17828,0.17385,0.16761,0.10108,0.073054,0.018031,0.17573,0.46633,-0.012986,-0.035813,0.06513
