0.073058,0.092068,-0.10647,0.28945,0.34556,0.14444,-0.29388,-0.28847,-0.17522,-0.21472,0.39129,-0.14744,0.11256,0.022514,0.077994,0.032645,-0.33345,-0.073672,0.35892,0.026089,-0.071474,0.26119,0.0069437,-0.19993,0.073748,0.029358,-0.10844,-0.12276,-0.070197,-0.0047878,-0.093896
-0.066517,0.10961,0.19046,0.2223,0.4928,0.13449,-0.25379,-0.21817,-0.19406,-0.24093,0.30056,-0.17297,-0.05209,0.23598,0.078726,0.22573,-0.38419,-0.15262,0.47198,0.18843,-0.17923,0.25964,-0.0089932,-0.30605,0.21109,0.17068,-0.19029,0.030771,0.13197,0.11487,-0.16225
-0.085012,0.11238,0.17812,0.51593,0.63882,0.11294,-0.10187,-0.054251,-0.27131,-0.26923,0.50675,-0.24488,0.1372,0.2092,0.051703,0.18942,0.03162,-0.0767,0.46152,0.39941,0.0043447,0.38711,0.033288,-0.47261,0.22442,0.21787,-0.19872,0.099614,0.065483,0.16272,-0.087106
-0.22438,0.14224,0.18611,0.5639,0.53246,0.3619,0.0071082,-0.06224,-0.15137,-0.18676,0.61125,-0.041201,0.056472,0.1813,-0.047119,0.18892,0.31486,-0.12648,0.53004,0.10347,0.080973,0.35741,0.11739,-0.46184,0.16384,0.19658,-0.37155,0.12759,0.15089,0.09682,0.16976
-0.47523,0.42842,0.067283,0.40507,0.42247,0.21566,0.072783,-0.13168,-0.12892,-0.15723,0.62109,-0.042912,0.088919,0.23435,0.0087754,0.28528,-0.11098,-0.10268,0.49323,0.32109,0.025073,0.26793,0.18414,-0.36747,0.14544,0.20254,-0.27757,0.18991,0.21517,0.10032,0.16344
-0.30853,0.56504,0.21361,0.4004,0.3604,0.14205,0.26864,0.063837,-0.072363,-0.10431,0.42334,-0.08913,0.11385,0.08086,0.12288,0.20394,-0.46373,-0.089349,0.56448,0.3758,-0.052386,0.47874,0.21752,-0.17759,0.13534,0.15701,-0.012336,0.26292,0.22132,0.12909,-0.27559
-0.23233,0.5418,0.13865,0.22619,0.61949,0.12568,0.10178,0.022407,-0.10241,-0.15557,0.58379,-0.13169,0.16673,0.042218,-0.020063,0.1507,-0.39822,-0.043708,0.62379,0.34559,-0.032921,0.45433,0.19349,-0.042695,0.032989,0.078276,-0.012724,0.23544,0.14398,0.1523,-0.014886
-0.12495,0.23322,0.066521,0.18575,0.51162,0.15889,-0.090815,-0.19174,-0.052157,-0.097346,0.48017,-0.15117,0.15107,0.086326,0.091517,0.19302,-0.64278,-0.12865,0.70129,0.5417,0.013513,0.24328,0.24321,-0.17046,0.077367,0.097821,0.064682,0.26692,0.13527,0.16788,0.16864
-0.17043,0.016522,-0.063748,0.011542,0.38842,0.14003,0.063625,-0.21273,0.0043248,-0.040321,0.46681,-0.13716,0.19971,0.041832,-0.006071,0.21259,-0.57819,-0.17474,0.46749,0.35866,0.033672,0.2978,0.31531,-0.25397,0.092502,0.12304,-0.044437,0.30187,0.14021,0.099208,0.15846
-0.34172,-0.092461,0.14112,-0.090867,0.29389,0.15194,0.28973,0.024293,0.097063,0.051599,0.47062,-0.20981,0.22337,0.11448,0.07749,0.16299,-0.57128,-0.14615,0.45659,0.087502,0.021404,0.29313,0.32109,-0.20397,0.081994,0.12293,-0.12618,0.32896,0.14359,0.076558,0.24433
