id,name,location,created_at,updated_at,cluster_id,edms_id,building_type_id,connection_type_id,location_x,location_y,feeder_id
9015,HEDNO_fwtismos_odwn_plateiwn_9015,Αθηνών,,,104,9015,,,,,
9016,HEDNO_fwtismos_odwn_plateiwn_9016,Κορωπίου,,,104,9016,,,,,
9017,HEDNO_fwtismos_odwn_plateiwn_9017,Κηφισιάς,,,104,9017,,,,,
9018,HEDNO_fwtismos_odwn_plateiwn_9018,Κηφισιάς,,,104,9018,,,,,
9019,HEDNO_fwtismos_odwn_plateiwn_9019,Θηβών,,,104,9019,,,,,
9020,HEDNO_fwtismos_odwn_plateiwn_9020,Γλυφάδας,,,104,9020,,,,,
9021,HEDNO_fwtismos_odwn_plateiwn_9021,Γλυφάδας,,,104,9021,,,,,
9022,HEDNO_fwtismos_odwn_plateiwn_9022,Κηφισιάς,,,104,9022,,,,,
9023,HEDNO_fwtismos_odwn_plateiwn_9023,Κηφισιάς,,,104,9023,,,,,
9024,HEDNO_fwtismos_odwn_plateiwn_9024,Κηφισιάς,,,104,9024,,,,,
9025,HEDNO_fwtismos_odwn_plateiwn_9025,Κηφισιάς,,,104,9025,,,,,
9026,HEDNO_fwtismos_odwn_plateiwn_9026,Κομοτηνής,,,104,9026,,,,,
9027,HEDNO_fwtismos_odwn_plateiwn_9027,Πελ.Αχαρνών,,,104,9027,,,,,
9028,HEDNO_fwtismos_odwn_plateiwn_9028,Κηφισιάς,,,104,9028,,,,,
9029,HEDNO_fwtismos_odwn_plateiwn_9029,Αθηνών,,,104,9029,,,,,
9030,HEDNO_fwtismos_odwn_plateiwn_9030,Κηφισιάς,,,104,9030,,,,,
9031,HEDNO_fwtismos_odwn_plateiwn_9031,Γλυφάδας,,,104,9031,,,,,
9032,HEDNO_fwtismos_odwn_plateiwn_9032,Δράμας,,,104,9032,,,,,
9033,HEDNO_fwtismos_odwn_plateiwn_9033,Γλυφάδας,,,104,9033,,,,,
9034,HEDNO_fwtismos_odwn_plateiwn_9034,Γλυφάδας,,,104,9034,,,,,
9035,HEDNO_fwtismos_odwn_plateiwn_9035,Κηφισιάς,,,104,9035,,,,,
9036,HEDNO_fwtismos_odwn_plateiwn_9036,Χαλανδρίου,,,104,9036,,,,,
9037,HEDNO_fwtismos_odwn_plateiwn_9037,Αγ.Δημητρίου,,,104,9037,,,,,
9038,HEDNO_fwtismos_odwn_plateiwn_9038,Κηφισιάς,,,104,9038,,,,,
9039,HEDNO_fwtismos_odwn_plateiwn_9039,Κηφισιάς,,,104,9039,,,,,
9040,HEDNO_fwtismos_odwn_plateiwn_9040,Χαλανδρίου,,,104,9040,,,,,
9041,HEDNO_fwtismos_odwn_plateiwn_9041,Σπάρτης,,,104,9041,,,,,
9042,HEDNO_fwtismos_odwn_plateiwn_9042,Ναυπλίου,,,104,9042,,,,,
9043,HEDNO_fwtismos_odwn_plateiwn_9043,Αθηνών,,,104,9043,,,,,
9044,HEDNO_fwtismos_odwn_plateiwn_9044,Χίου,,,104,9044,,,,,
9045,HEDNO_fwtismos_odwn_plateiwn_9045,Αθηνών,,,104,9045,,,,,
9046,HEDNO_fwtismos_odwn_plateiwn_9046,Αταλάντης,,,104,9046,,,,,
9047,HEDNO_fwtismos_odwn_plateiwn_9047,Γλυφάδας,,,104,9047,,,,,
9048,HEDNO_fwtismos_odwn_plateiwn_9048,Γλυφάδας,,,104,9048,,,,,
9049,HEDNO_fwtismos_odwn_plateiwn_9049,Αγρινίου,,,104,9049,,,,,
9050,HEDNO_fwtismos_odwn_plateiwn_9050,Χαλανδρίου,,,104,9050,,,,,
10001,HEDNO_oikiakoi_10001,Δράμας,,,105,10001,,,,,
10002,HEDNO_oikiakoi_10002,Ανατ. Θεσ/κης,,,105,10002,,,,,
10003,HEDNO_oikiakoi_10003,Κηφισιάς,,,105,10003,,,,,
10004,HEDNO_oikiakoi_10004,Λ.Πύργου,,,105,10004,,,,,
10005,HEDNO_oikiakoi_10005,Ωρωπού,,,105,10005,,,,,
10006,HEDNO_oikiakoi_10006,Ξυλοκάστρου,,,105,10006,,,,,
10007,HEDNO_oikiakoi_10007,Κορωπίου,,,105,10007,,,,,
10008,HEDNO_oikiakoi_10008,Κηφισιάς,,,105,10008,,,,,
10009,HEDNO_oikiakoi_10009,Γλυφάδας,,,105,10009,,,,,
10010,HEDNO_oikiakoi_10010,Καλλιθέας,,,105,10010,,,,,
10011,HEDNO_oikiakoi_10011,Χαλανδρίου,,,105,10011,,,,,
10012,HEDNO_oikiakoi_10012,Ανατ. Θεσ/κης,,,105,10012,,,,,
10013,HEDNO_oikiakoi_10013,Κορωπίου,,,105,10013,,,,,
10014,HEDNO_oikiakoi_10014,Κηφισιάς,,,105,10014,,,,,
10015,HEDNO_oikiakoi_10015,Αθηνών,,,105,10015,,,,,
10016,HEDNO_oikiakoi_10016,Κορωπίου,,,105,10016,,,,,
10017,HEDNO_oikiakoi_10017,Κηφισιάς,,,105,10017,,,,,
10018,HEDNO_oikiakoi_10018,Κηφισιάς,,,105,10018,,,,,
10019,HEDNO_oikiakoi_10019,Θηβών,,,105,10019,,,,,
10020,HEDNO_oikiakoi_10020,Γλυφάδας,,,105,10020,,,,,
10021,HEDNO_oikiakoi_10021,Γλυφάδας,,,105,10021,,,,,
10022,HEDNO_oikiakoi_10022,Κηφισιάς,,,105,10022,,,,,
10023,HEDNO_oikiakoi_10023,Κηφισιάς,,,105,10023,,,,,
10024,HEDNO_oikiakoi_10024,Κηφισιάς,,,105,10024,,,,,
10025,HEDNO_oikiakoi_10025,Κηφισιάς,,,105,10025,,,,,
10026,HEDNO_oikiakoi_10026,Κομοτηνής,,,105,10026,,,,,
10027,HEDNO_oikiakoi_10027,Πελ.Αχαρνών,,,105,10027,,,,,
10028,HEDNO_oikiakoi_10028,Κηφισιάς,,,105,10028,,,,,
10029,HEDNO_oikiakoi_10029,Αθηνών,,,105,10029,,,,,
10030,HEDNO_oikiakoi_10030,Κηφισιάς,,,105,10030,,,,,
10031,HEDNO_oikiakoi_10031,Γλυφάδας,,,105,10031,,,,,
10032,HEDNO_oikiakoi_10032,Δράμας,,,105,10032,,,,,
10033,HEDNO_oikiakoi_10033,Γλυφάδας,,,105,10033,,,,,
10034,HEDNO_oikiakoi_10034,Γλυφάδας,,,105,10034,,,,,
10035,HEDNO_oikiakoi_10035,Κηφισιάς,,,105,10035,,,,,
10036,HEDNO_oikiakoi_10036,Χαλανδρίου,,,105,10036,,,,,
10037,HEDNO_oikiakoi_10037,Αγ.Δημητρίου,,,105,10037,,,,,
10038,HEDNO_oikiakoi_10038,Κηφισιάς,,,105,10038,,,,,
10039,HEDNO_oikiakoi_10039,Κηφισιάς,,,105,10039,,,,,
10040,HEDNO_oikiakoi_10040,Χαλανδρίου,,,105,10040,,,,,
10041,HEDNO_oikiakoi_10041,Σπάρτης,,,105,10041,,,,,
10042,HEDNO_oikiakoi_10042,Ναυπλίου,,,105,10042,,,,,
10043,HEDNO_oikiakoi_10043,Αθηνών,,,105,10043,,,,,
10044,HEDNO_oikiakoi_10044,Χίου,,,105,10044,,,,,
10045,HEDNO_oikiakoi_10045,Αθηνών,,,105,10045,,,,,
10046,HEDNO_oikiakoi_10046,Αταλάντης,,,105,10046,,,,,
10047,HEDNO_oikiakoi_10047,Γλυφάδας,,,105,10047,,,,,
10048,HEDNO_oikiakoi_10048,Γλυφάδας,,,105,10048,,,,,
10049,HEDNO_oikiakoi_10049,Αγρινίου,,,105,10049,,,,,
10050,HEDNO_oikiakoi_10050,Χαλανδρίου,,,105,10050,,,,,
11001,HEDNO_photovoltaika_MV_11001,Μ.Τ Περ. Ελευσίνα,,,106,11001,,,,,
11002,HEDNO_photovoltaika_MV_11002,Μ.Τ Περ. Ελευσίνα,,,106,11002,,,,,
11003,HEDNO_photovoltaika_MV_11003,Μ.Τ Περ. Ελευσίνα,,,106,11003,,,,,
11004,HEDNO_photovoltaika_MV_11004,Μ.Τ Περ. Ελευσίνα,,,106,11004,,,,,
11005,HEDNO_photovoltaika_MV_11005,Μ.Τ Περ. Ελευσίνα,,,106,11005,,,,,
11006,HEDNO_photovoltaika_MV_11006,Μ.Τ Περ. Ελευσίνα,,,106,11006,,,,,
11007,HEDNO_photovoltaika_MV_11007,Μ.Τ Περ. Ελευσίνα,,,106,11007,,,,,
11008,HEDNO_photovoltaika_MV_11008,Μ.Τ Περ. Ελευσίνα,,,106,11008,,,,,
11009,HEDNO_photovoltaika_MV_11009,Μ.Τ Περ. Ελευσίνα,,,106,11009,,,,,
11010,HEDNO_photovoltaika_MV_11010,Μ.Τ Περ. Ελευσίνα,,,106,11010,,,,,
11011,HEDNO_photovoltaika_MV_11011,Μ.Τ Περ. Ελευσίνα,,,106,11011,,,,,
11012,HEDNO_photovoltaika_MV_11012,Μ.Τ Περ. Ελευσίνα,,,106,11012,,,,,
11013,HEDNO_photovoltaika_MV_11013,Μ.Τ Περ. Ελευσίνα,,,106,11013,,,,,
11014,HEDNO_photovoltaika_MV_11014,Μ.Τ Περ. Ελευσίνα,,,106,11014,,,,,
11015,HEDNO_photovoltaika_MV_11015,Μ.Τ Περ. Ελευσίνα,,,106,11015,,,,,
11016,HEDNO_photovoltaika_MV_11016,Μ.Τ Περ. Ελευσίνα,,,106,11016,,,,,
11017,HEDNO_photovoltaika_MV_11017,Μ.Τ Περ. Ελευσίνα,,,106,11017,,,,,
11018,HEDNO_photovoltaika_MV_11018,Μ.Τ Περ. Ελευσίνα,,,106,11018,,,,,
11019,HEDNO_photovoltaika_MV_11019,Μ.Τ Περ. Ελευσίνα,,,106,11019,,,,,
11020,HEDNO_photovoltaika_MV_11020,Μ.Τ Περ. Ελευσίνα,,,106,11020,,,,,
11021,HEDNO_photovoltaika_MV_11021,Μ.Τ Περ. Ελευσίνα,,,106,11021,,,,,
11022,HEDNO_photovoltaika_MV_11022,Μ.Τ Περ. Ελευσίνα,,,106,11022,,,,,
11023,HEDNO_photovoltaika_MV_11023,Μ.Τ Περ. Ελευσίνα,,,106,11023,,,,,
11024,HEDNO_photovoltaika_MV_11024,Μ.Τ Περ. Ελευσίνα,,,106,11024,,,,,
11025,HEDNO_photovoltaika_MV_11025,Μ.Τ Περ. Ελευσίνα,,,106,11025,,,,,
11026,HEDNO_photovoltaika_MV_11026,Μ.Τ Περ. Ελευσίνα,,,106,11026,,,,,
11027,HEDNO_photovoltaika_MV_11027,Μ.Τ Περ. Ελευσίνα,,,106,11027,,,,,
11028,HEDNO_photovoltaika_MV_11028,Μ.Τ Περ. Ελευσίνα,,,106,11028,,,,,
11029,HEDNO_photovoltaika_MV_11029,Μ.Τ Περ. Ελευσίνα,,,106,11029,,,,,
11030,HEDNO_photovoltaika_MV_11030,Μ.Τ Περ. Ελευσίνα,,,106,11030,,,,,
11031,HEDNO_photovoltaika_MV_11031,Μ.Τ Περ. Ελευσίνα,,,106,11031,,,,,
11032,HEDNO_photovoltaika_MV_11032,Μ.Τ Περ. Ελευσίνα,,,106,11032,,,,,
11033,HEDNO_photovoltaika_MV_11033,Μ.Τ Περ. Ελευσίνα,,,106,11033,,,,,
11034,HEDNO_photovoltaika_MV_11034,Μ.Τ Περ. Ελευσίνα,,,106,11034,,,,,
11035,HEDNO_photovoltaika_MV_11035,Μ.Τ Περ. Ελευσίνα,,,106,11035,,,,,
11036,HEDNO_photovoltaika_MV_11036,Μ.Τ Περ. Ελευσίνα,,,106,11036,,,,,
11037,HEDNO_photovoltaika_MV_11037,Μ.Τ Περ. Ελευσίνα,,,106,11037,,,,,
11038,HEDNO_photovoltaika_MV_11038,Μ.Τ Περ. Ελευσίνα,,,106,11038,,,,,
11039,HEDNO_photovoltaika_MV_11039,Μ.Τ Περ. Ελευσίνα,,,106,11039,,,,,
11040,HEDNO_photovoltaika_MV_11040,Μ.Τ Περ. Ελευσίνα,,,106,11040,,,,,
11041,HEDNO_photovoltaika_MV_11041,Μ.Τ Περ. Ελευσίνα,,,106,11041,,,,,
11042,HEDNO_photovoltaika_MV_11042,Μ.Τ Περ. Ελευσίνα,,,106,11042,,,,,
11043,HEDNO_photovoltaika_MV_11043,Μ.Τ Περ. Ελευσίνα,,,106,11043,,,,,
11044,HEDNO_photovoltaika_MV_11044,Μ.Τ Περ. Ελευσίνα,,,106,11044,,,,,
11045,HEDNO_photovoltaika_MV_11045,Μ.Τ Περ. Ελευσίνα,,,106,11045,,,,,
11046,HEDNO_photovoltaika_MV_11046,Μ.Τ Περ. Ελευσίνα,,,106,11046,,,,,
11047,HEDNO_photovoltaika_MV_11047,Μ.Τ Περ. Ελευσίνα,,,106,11047,,,,,
11048,HEDNO_photovoltaika_MV_11048,Μ.Τ Περ. Ελευσίνα,,,106,11048,,,,,
11049,HEDNO_photovoltaika_MV_11049,Μ.Τ Περ. Ελευσίνα,,,106,11049,,,,,
11050,HEDNO_photovoltaika_MV_11050,Μ.Τ Περ. Ελευσίνα,,,106,11050,,,,,
