prosumer_id,prosumer_name,location,total_consumption,total_production,max_consumption,max_production,avg_total_consumption,avg_total_production,avg_max_consumption,avg_max_production
6041,HEDNO_biomhxanikoi_6041,Περιστερίου,143970.264,0.0,15.936,,11997.269999999999,0.0,14.807333333333332,0.0
6042,HEDNO_biomhxanikoi_6042,Πάτρας,4704.17200000001,0.0,6.076,,392.0143333333339,0.0,2.5570000000000004,0.0
6043,HEDNO_biomhxanikoi_6043,Λαυρίου,23024.9639999996,0.0,8.56,,1918.6823333333316,0.0,6.857666666666667,0.0
6044,HEDNO_biomhxanikoi_6044,Δυτ. Θεσ/κης,10770.1919999999,0.0,4.66,,897.5123333333311,0.0,3.346333333333333,0.0
6045,HEDNO_biomhxanikoi_6045,Δυτ. Θεσ/κης,38780.6279999999,0.0,11.656,,3231.7036666666636,0.0,8.314333333333334,0.0
6046,HEDNO_biomhxanikoi_6046,Δυτ. Θεσ/κης,32241.0319999999,0.0,8.132,,2686.697666666665,0.0,4.296,0.0
6047,HEDNO_biomhxanikoi_6047,Κορωπίου,32867.828,0.0,15.956,,2738.9319999999993,0.0,10.302666666666665,0.0
6048,HEDNO_biomhxanikoi_6048,Αιγάλεω,63653.6040000027,0.0,12.34,,5304.429666666657,0.0,9.460333333333335,0.0
6049,HEDNO_biomhxanikoi_6049,Δυτ. Θεσ/κης,541681.616000007,0.0,43.568,,45140.12333333343,0.0,38.961999999999996,0.0
6050,HEDNO_biomhxanikoi_6050,Δυτ. Θεσ/κης,13717.4839999993,0.0,3.472,,1143.0759999999984,0.0,2.0943333333333336,0.0
7001,HEDNO_biomhxanikoi_MV_7001,Μ.Τ Περ. Περιστερίου,314567.040000032,0.0,40.8,,26213.873333333224,0.0,37.32666666666667,0.0
7002,HEDNO_biomhxanikoi_MV_7002,Δυτ. Θεσ/κης,38445.7999999997,0.0,7.0,,3203.733333333351,0.0,4.233333333333333,0.0
7003,HEDNO_biomhxanikoi_MV_7003,Κιλκίς,6532005.60000002,0.0,477.6,,544331.7333333333,0.0,431.6,0.0
7004,HEDNO_biomhxanikoi_MV_7004,Βόλου,567204.000000023,0.0,85.8,,47266.60000000016,0.0,72.1,0.0
7005,HEDNO_biomhxanikoi_MV_7005,Βόλου,1260329.6,0.0,153.0,,105027.18333333335,0.0,135.48333333333335,0.0
7006,HEDNO_biomhxanikoi_MV_7006,Βόλου,3941788.79999989,0.0,217.44,,328481.8599999999,0.0,207.06000000000003,0.0
7007,HEDNO_biomhxanikoi_MV_7007,Βόλου,504437.199999971,0.0,402.8,,42036.13333333298,0.0,322.7666666666666,0.0
7008,HEDNO_biomhxanikoi_MV_7008,Δυτ. Θεσ/κης,1778539.60000004,0.0,158.8,,148210.13333333374,0.0,122.06666666666666,0.0
7009,HEDNO_biomhxanikoi_MV_7009,Κιλκίς,28441.1999999985,0.0,34.06,,2370.0450000000055,0.0,14.715,0.0
7010,HEDNO_biomhxanikoi_MV_7010,Δυτ. Θεσ/κης,4124975.99999999,0.0,212.2,,343744.6166666668,0.0,192.28333333333336,0.0
7011,HEDNO_biomhxanikoi_MV_7011,Δυτ. Θεσ/κης,3932211.4,0.0,218.6,,327682.26666666684,0.0,197.85000000000002,0.0
7012,HEDNO_biomhxanikoi_MV_7012,Δυτ. Θεσ/κης,33782.6399999945,0.0,7.2,,2815.159999999959,0.0,3.94,0.0
7013,HEDNO_biomhxanikoi_MV_7013,Κιλκίς,509567.68,0.0,36.08,,42463.12,0.0,33.13333333333333,0.0
7014,HEDNO_biomhxanikoi_MV_7014,Κιλκίς,1106067.20000001,0.0,81.92,,92171.67333333335,0.0,79.0,0.0
7015,HEDNO_biomhxanikoi_MV_7015,Κιλκίς,99537.2000000106,0.0,7.84,,8294.47999999985,0.0,5.239999999999999,0.0
7016,HEDNO_biomhxanikoi_MV_7016,Κιλκίς,2398729.20000004,0.0,174.8,,199893.80000000025,0.0,166.96666666666664,0.0
7017,HEDNO_biomhxanikoi_MV_7017,Κιλκίς,583997.279999946,0.0,117.6,,48666.33000000001,0.0,101.82,0.0
7018,HEDNO_biomhxanikoi_MV_7018,Κιλκίς,19063.0399999959,0.0,15.76,,1588.5533333333342,0.0,5.52,0.0
7019,HEDNO_biomhxanikoi_MV_7019,Κιλκίς,2946657.11999997,0.0,195.72,,245549.53,0.0,180.02999999999997,0.0
7020,HEDNO_biomhxanikoi_MV_7020,Κεντρ. Θεσ/κης,86473.6000000053,0.0,19.76,,7206.073333333412,0.0,12.540000000000001,0.0
7021,HEDNO_biomhxanikoi_MV_7021,Δυτ. Θεσ/κης,2027613.2,0.0,333.6,,168965.46666666665,0.0,258.96666666666664,0.0
7022,HEDNO_biomhxanikoi_MV_7022,Αρναίας,55969.4399999901,0.0,13.44,,4663.990000000015,0.0,9.97,0.0
7023,HEDNO_biomhxanikoi_MV_7023,Κιλκίς,68199.9199999968,0.0,28.24,,5683.246666666674,0.0,22.226666666666667,0.0
7024,HEDNO_biomhxanikoi_MV_7024,Βόλου,28947073.2000001,0.0,2414.4,,2412249.8000000017,0.0,2279.5,0.0
7025,HEDNO_biomhxanikoi_MV_7025,Μ.Τ Περ. Περιστερίου,2102346.54,0.0,134.31,,175191.58000000002,0.0,109.73249999999999,0.0
7026,HEDNO_biomhxanikoi_MV_7026,Βόλου,3825030.70000002,0.0,201.75,,318749.9708333334,0.0,194.59166666666667,0.0
7027,HEDNO_biomhxanikoi_MV_7027,Βόλου,62936.4799999984,0.0,7.6,,5244.546666666621,0.0,6.04,0.0
7028,HEDNO_biomhxanikoi_MV_7028,Βόλου,9040.80000000063,0.0,3.2,,753.3999999999901,0.0,2.2666666666666666,0.0
7029,HEDNO_biomhxanikoi_MV_7029,Βόλου,548987.52,0.0,28.72,,45747.61333333331,0.0,24.240000000000002,0.0
7030,HEDNO_biomhxanikoi_MV_7030,Πάτρας,1746266.4,0.0,133.8,,145521.25000000003,0.0,111.5,0.0
7031,HEDNO_biomhxanikoi_MV_7031,Πάτρας,19965150.0,0.0,744.0,,1663760.625,0.0,722.625,0.0
7032,HEDNO_biomhxanikoi_MV_7032,Πάτρας,1305916.0,0.0,127.5,,108825.08333333333,0.0,117.70833333333333,0.0
7033,HEDNO_biomhxanikoi_MV_7033,Πάτρας,9686797.5,0.0,442.5,,807217.875,0.0,410.25,0.0
7034,HEDNO_biomhxanikoi_MV_7034,Πάτρας,2260039.00000004,0.0,148.6,,188336.43333333323,0.0,129.66666666666666,0.0
7035,HEDNO_biomhxanikoi_MV_7035,Πάτρας,12462226.0,0.0,620.0,,1038515.8333333334,0.0,545.6666666666666,0.0
7036,HEDNO_biomhxanikoi_MV_7036,Πάτρας,149139.600000009,0.0,41.8,,12428.233333333417,0.0,32.766666666666666,0.0
7037,HEDNO_biomhxanikoi_MV_7037,Πάτρας,235771.0,0.0,15.0,,19646.999999999996,0.0,12.333333333333336,0.0
7038,HEDNO_biomhxanikoi_MV_7038,Πάτρας,14760.2000000012,0.0,2.2,,1229.9999999999995,0.0,0.8833333333333333,0.0
7039,HEDNO_biomhxanikoi_MV_7039,Πάτρας,617037.000000016,0.0,44.6,,51419.66666666669,0.0,40.63333333333333,0.0
7040,HEDNO_biomhxanikoi_MV_7040,Βόλου,40325.9200000001,0.0,20.88,,3360.386666666671,0.0,11.293333333333333,0.0
7041,HEDNO_biomhxanikoi_MV_7041,Μ.Τ Περ. Περιστερίου,78742.2000000151,0.0,13.4,,6561.783333333457,0.0,10.733333333333333,0.0
7042,HEDNO_biomhxanikoi_MV_7042,Μ.Τ Περ. Περιστερίου,601058.3,0.0,62.08,,50087.42166666666,0.0,53.67999999999999,0.0
7043,HEDNO_biomhxanikoi_MV_7043,Πάτρας,19940469.0,0.0,1098.0,,1661697.25,0.0,879.0,0.0
7044,HEDNO_biomhxanikoi_MV_7044,Κεντρ. Θεσ/κης,198956.52,0.0,27.0,,16579.399999999987,0.0,18.889999999999997,0.0
7045,HEDNO_biomhxanikoi_MV_7045,Δυτ. Θεσ/κης,225992.239999994,0.0,65.12,,18832.526666666716,0.0,59.22,0.0
7046,HEDNO_biomhxanikoi_MV_7046,Βόλου,3556472.49999997,0.0,303.7,,296370.5583333336,0.0,227.14166666666665,0.0
7047,HEDNO_biomhxanikoi_MV_7047,Βόλου,139462.399999998,0.0,20.0,,11621.693333333358,0.0,16.84,0.0
7048,HEDNO_biomhxanikoi_MV_7048,Κιλκίς,1194649.80000003,0.0,114.84,,99553.68999999997,0.0,103.23,0.0
7049,HEDNO_biomhxanikoi_MV_7049,Πάτρας,178558.800000002,0.0,30.3,,14879.833333333234,0.0,27.683333333333337,0.0
7050,HEDNO_biomhxanikoi_MV_7050,Δυτ. Θεσ/κης,222432.200000001,0.0,93.2,,18535.766666666652,0.0,57.55,0.0
8001,HEDNO_epaggelmatikoi_8001,Δυτ. Θεσ/κης,104005.919999996,0.0,33.872,,8667.156666666651,0.0,28.785333333333334,0.0
8002,HEDNO_epaggelmatikoi_8002,Κορωπίου,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
8003,HEDNO_epaggelmatikoi_8003,Καβάλας,157844.096000001,0.0,23.072,,13153.569000000007,0.0,19.06566666666667,0.0
8004,HEDNO_epaggelmatikoi_8004,Ν.Ιωνιας,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
8005,HEDNO_epaggelmatikoi_8005,Βόλου,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
8006,HEDNO_epaggelmatikoi_8006,Δυτ. Θεσ/κης,70974.48,0.0,8.056,,5914.491333333331,0.0,6.934666666666667,0.0
8007,HEDNO_epaggelmatikoi_8007,Κορωπίου,61666.6800000023,0.0,9.724,,5138.822333333334,0.0,7.897666666666667,0.0
8008,HEDNO_epaggelmatikoi_8008,Κορωπίου,153607.016,0.0,29.272,,12799.83666666667,0.0,14.628333333333336,0.0
8009,HEDNO_epaggelmatikoi_8009,Κορωπίου,3605.21000000234,0.0,5.05,,300.43416666667156,0.0,1.1808333333333334,0.0
8010,HEDNO_epaggelmatikoi_8010,Πάτρας,88957.6120000013,0.0,24.972,,7413.053666666672,0.0,19.165666666666667,0.0
8011,HEDNO_epaggelmatikoi_8011,Πάτρας,61221.6360000001,0.0,29.608,,5100.557999999996,0.0,18.086666666666666,0.0
8012,HEDNO_epaggelmatikoi_8012,Δυτ. Θεσ/κης,291810.336000001,0.0,19.048,,24317.064,0.0,15.738999999999999,0.0
8013,HEDNO_epaggelmatikoi_8013,Ανατ. Θεσ/κης,59526.192,0.0,5.624,,4960.434000000001,0.0,4.159,0.0
8014,HEDNO_epaggelmatikoi_8014,Φλώρινας,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
8015,HEDNO_epaggelmatikoi_8015,Καλλιθέας,76151.2639999993,0.0,12.748,,6345.903666666684,0.0,10.857666666666667,0.0
8016,HEDNO_epaggelmatikoi_8016,Αιγάλεω,219798.848000002,0.0,34.032,,18316.466666666667,0.0,28.35366666666667,0.0
8017,HEDNO_epaggelmatikoi_8017,Ανατ. Θεσ/κης,44843.8360000003,0.0,9.008,,3736.98,0.0,6.8276666666666666,0.0
8018,HEDNO_epaggelmatikoi_8018,Κορωπίου,241086.672000001,0.0,37.632,,20090.378,0.0,27.71066666666667,0.0
8019,HEDNO_epaggelmatikoi_8019,Ανατ. Θεσ/κης,250112.219999998,0.0,28.616,,20842.674333333303,0.0,25.067999999999998,0.0
8020,HEDNO_epaggelmatikoi_8020,Πάτρας,103637.056,0.0,9.472,,8636.388333333338,0.0,8.864666666666666,0.0
8021,HEDNO_epaggelmatikoi_8021,Πάτρας,6701.784,0.0,4.428,,558.4703333333317,0.0,1.248,0.0
8022,HEDNO_epaggelmatikoi_8022,Πάτρας,15486.168,0.0,9.908,,1290.492999999999,0.0,4.506,0.0
8023,HEDNO_epaggelmatikoi_8023,Κ.Αχαϊας,124814.964,0.0,16.492,,10401.101000000002,0.0,15.184999999999999,0.0
8024,HEDNO_epaggelmatikoi_8024,Βόλου,16981.0280000002,0.0,4.084,,1415.0650000000012,0.0,2.4466666666666663,0.0
8025,HEDNO_epaggelmatikoi_8025,Αγρινίου,68992.1959999985,0.0,14.476,,5749.32933333333,0.0,8.216,0.0
8026,HEDNO_epaggelmatikoi_8026,Καβάλας,207100.016,0.0,20.796,,17258.334666666677,0.0,19.868,0.0
8027,HEDNO_epaggelmatikoi_8027,Καβάλας,64192.5999999982,0.0,20.98,,5349.383333333359,0.0,5.295,0.0
8028,HEDNO_epaggelmatikoi_8028,Γλυφάδας,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
8029,HEDNO_epaggelmatikoi_8029,Δυτ. Θεσ/κης,8553.36399999992,0.0,3.396,,712.7750000000001,0.0,2.939333333333334,0.0
8030,HEDNO_epaggelmatikoi_8030,Ανατ. Θεσ/κης,26011.3920000001,0.0,10.144,,2167.4590000000017,0.0,4.656333333333333,0.0
8031,HEDNO_epaggelmatikoi_8031,Πάτρας,25031.576000002,0.0,5.996,,2085.961000000001,0.0,3.937666666666667,0.0
8032,HEDNO_epaggelmatikoi_8032,Δυτ. Θεσ/κης,212095.228,0.0,11.82,,17674.354666666673,0.0,10.65,0.0
8033,HEDNO_epaggelmatikoi_8033,Κορωπίου,3087.88399999978,0.0,3.52,,257.3236666666673,0.0,1.993666666666667,0.0
8034,HEDNO_epaggelmatikoi_8034,Καλλιθέας,355818.192000003,0.0,25.24,,29651.06599999999,0.0,21.304666666666666,0.0
8035,HEDNO_epaggelmatikoi_8035,Αιγάλεω,72542.6279999998,0.0,17.696,,6045.180333333334,0.0,12.239333333333331,0.0
8036,HEDNO_epaggelmatikoi_8036,Πάτρας,27180.0240000024,0.0,10.248,,2264.9599999999914,0.0,7.670333333333332,0.0
8037,HEDNO_epaggelmatikoi_8037,Λάρισας,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
8038,HEDNO_epaggelmatikoi_8038,Δυτ. Θεσ/κης,85924.6599999997,0.0,10.02,,7160.314666666662,0.0,8.131,0.0
8039,HEDNO_epaggelmatikoi_8039,Δυτ. Θεσ/κης,166197.088,0.0,10.048,,13849.582666666667,0.0,8.693666666666665,0.0
8040,HEDNO_epaggelmatikoi_8040,Αιγίου,44818.3999999997,0.0,8.42,,3734.8410000000013,0.0,6.350666666666666,0.0
8041,HEDNO_epaggelmatikoi_8041,Βόλου,243834.788000001,0.0,15.388,,20319.288333333334,0.0,13.948333333333334,0.0
8042,HEDNO_epaggelmatikoi_8042,Φλώρινας,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
8043,HEDNO_epaggelmatikoi_8043,Φλώρινας,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
8044,HEDNO_epaggelmatikoi_8044,Λάρισας,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
8045,HEDNO_epaggelmatikoi_8045,Κορωπίου,8.79,0.0,7.2,,0.7324999999999999,0.0,0.6,0.0
8046,HEDNO_epaggelmatikoi_8046,Κορωπίου,82066.2800000001,0.0,16.828,,6838.760000000004,0.0,12.078333333333333,0.0
8047,HEDNO_epaggelmatikoi_8047,Βόλου,335777.883999999,0.0,26.676,,27981.367999999988,0.0,25.017666666666667,0.0
8048,HEDNO_epaggelmatikoi_8048,Αιγίου,79255.956,0.0,10.3,,6604.387333333327,0.0,7.217,0.0
8049,HEDNO_epaggelmatikoi_8049,Ανατ. Θεσ/κης,284749.732000002,0.0,19.972,,23729.031333333325,0.0,17.439,0.0
8050,HEDNO_epaggelmatikoi_8050,Αιγίου,31501.5759999999,0.0,10.268,,2624.7806666666675,0.0,5.785666666666668,0.0
9001,HEDNO_fwtismos_odwn_plateiwn_9001,Δράμας,39906.0899999999,0.0,9.8,,3325.0091666666685,0.0,4.1883333333333335,0.0
9002,HEDNO_fwtismos_odwn_plateiwn_9002,Ανατ. Θεσ/κης,28491.7199999997,0.0,5.752,,2374.1066666666675,0.0,3.327666666666666,0.0
9003,HEDNO_fwtismos_odwn_plateiwn_9003,Κηφισιάς,82356.1500000022,0.0,13.99,,6862.875833333327,0.0,9.115,0.0
9004,HEDNO_fwtismos_odwn_plateiwn_9004,Λ.Πύργου,51527.0760000006,0.0,7.208,,4293.8893333333335,0.0,5.757999999999999,0.0
9005,HEDNO_fwtismos_odwn_plateiwn_9005,Ωρωπού,25476.2960000009,0.0,8.948,,2122.985666666665,0.0,3.1446666666666663,0.0
9006,HEDNO_fwtismos_odwn_plateiwn_9006,Ξυλοκάστρου,33893.4759999999,0.0,4.412,,2824.4050000000016,0.0,3.2303333333333333,0.0
9007,HEDNO_fwtismos_odwn_plateiwn_9007,Κορωπίου,64704.2200000006,0.0,9.676,,5391.884666666665,0.0,6.732666666666667,0.0
9008,HEDNO_fwtismos_odwn_plateiwn_9008,Κηφισιάς,37384.9960000001,0.0,9.38,,3115.3796666666685,0.0,3.999,0.0
9009,HEDNO_fwtismos_odwn_plateiwn_9009,Γλυφάδας,9188.0680000001,0.0,2.6,,765.6283333333338,0.0,1.378,0.0
9010,HEDNO_fwtismos_odwn_plateiwn_9010,Καλλιθέας,6418.84699999998,0.0,2.531,,534.8931666666671,0.0,1.4535833333333334,0.0
9011,HEDNO_fwtismos_odwn_plateiwn_9011,Χαλανδρίου,168576.020000001,0.0,10.58,,14047.593333333332,0.0,9.080833333333334,0.0
9012,HEDNO_fwtismos_odwn_plateiwn_9012,Ανατ. Θεσ/κης,19184.8000000003,0.0,4.236,,1598.678333333334,0.0,2.551,0.0
9013,HEDNO_fwtismos_odwn_plateiwn_9013,Κορωπίου,40608.9320000001,0.0,6.304,,3384.0320000000033,0.0,3.8236666666666665,0.0
9014,HEDNO_fwtismos_odwn_plateiwn_9014,Κηφισιάς,34601.6299999999,0.0,5.85,,2883.31,0.0,2.685833333333333,0.0
9015,HEDNO_fwtismos_odwn_plateiwn_9015,Αθηνών,970.932000000452,0.0,0.204,,80.90866666666764,0.0,0.07533333333333332,0.0
9016,HEDNO_fwtismos_odwn_plateiwn_9016,Κορωπίου,90224.6510000005,0.0,6.528,,7518.445666666667,0.0,4.826583333333334,0.0
9017,HEDNO_fwtismos_odwn_plateiwn_9017,Κηφισιάς,16392.8359999999,0.0,4.68,,1366.0413333333354,0.0,3.4380000000000006,0.0
9018,HEDNO_fwtismos_odwn_plateiwn_9018,Κηφισιάς,73044.2800000006,0.0,7.508,,6086.505,0.0,4.377666666666666,0.0
9019,HEDNO_fwtismos_odwn_plateiwn_9019,Θηβών,42063.7479999999,0.0,5.816,,3505.1663333333327,0.0,4.614333333333333,0.0
9020,HEDNO_fwtismos_odwn_plateiwn_9020,Γλυφάδας,50897.4440000007,0.0,8.928,,4241.334666666666,0.0,4.145666666666667,0.0
9021,HEDNO_fwtismos_odwn_plateiwn_9021,Γλυφάδας,127186.588000001,0.0,12.068,,10598.299666666664,0.0,7.910333333333333,0.0
9022,HEDNO_fwtismos_odwn_plateiwn_9022,Κηφισιάς,9010.36799999997,0.0,2.716,,750.8273333333341,0.0,1.1553333333333335,0.0
9023,HEDNO_fwtismos_odwn_plateiwn_9023,Κηφισιάς,46915.6120000002,0.0,6.66,,3909.495,0.0,3.3550000000000004,0.0
9024,HEDNO_fwtismos_odwn_plateiwn_9024,Κηφισιάς,52943.7600000002,0.0,4.372,,4411.883666666667,0.0,3.4256666666666664,0.0
9025,HEDNO_fwtismos_odwn_plateiwn_9025,Κηφισιάς,52832.3239999997,0.0,4.96,,4402.464666666667,0.0,3.7086666666666672,0.0
9026,HEDNO_fwtismos_odwn_plateiwn_9026,Κομοτηνής,21996.2320000002,0.0,3.928,,1832.8406666666674,0.0,2.772,0.0
9027,HEDNO_fwtismos_odwn_plateiwn_9027,Πελ.Αχαρνών,31553.1999999998,0.0,5.85,,2629.2341666666666,0.0,2.9241666666666672,0.0
9028,HEDNO_fwtismos_odwn_plateiwn_9028,Κηφισιάς,68597.7880000001,0.0,8.412,,5716.232999999998,0.0,7.316666666666667,0.0
9029,HEDNO_fwtismos_odwn_plateiwn_9029,Αθηνών,62863.492,0.0,9.544,,5238.552666666666,0.0,6.302666666666666,0.0
9030,HEDNO_fwtismos_odwn_plateiwn_9030,Κηφισιάς,25407.692,0.0,4.892,,2117.2636666666644,0.0,3.973666666666667,0.0
9031,HEDNO_fwtismos_odwn_plateiwn_9031,Γλυφάδας,13941.02,0.0,2.08,,1161.6333333333337,0.0,1.4193333333333336,0.0
9032,HEDNO_fwtismos_odwn_plateiwn_9032,Δράμας,42691.7600000001,0.0,6.82,,3557.483333333335,0.0,3.435833333333333,0.0
9033,HEDNO_fwtismos_odwn_plateiwn_9033,Γλυφάδας,5673.44799999999,0.0,6.752,,472.7763333333345,0.0,2.6533333333333333,0.0
9034,HEDNO_fwtismos_odwn_plateiwn_9034,Γλυφάδας,75134.0120000001,0.0,20.904,,6260.891333333333,0.0,6.627999999999999,0.0
9035,HEDNO_fwtismos_odwn_plateiwn_9035,Κηφισιάς,97603.963999999,0.0,9.1,,8133.346999999999,0.0,5.962,0.0
9036,HEDNO_fwtismos_odwn_plateiwn_9036,Χαλανδρίου,43877.68,0.0,3.47,,3656.375,0.0,2.5100000000000002,0.0
9037,HEDNO_fwtismos_odwn_plateiwn_9037,Αγ.Δημητρίου,35856.82,0.0,4.27,,2987.835,0.0,2.8699999999999997,0.0
9038,HEDNO_fwtismos_odwn_plateiwn_9038,Κηφισιάς,96269.0400000001,0.0,11.24,,8022.060000000002,0.0,6.701666666666666,0.0
9039,HEDNO_fwtismos_odwn_plateiwn_9039,Κηφισιάς,29367.17,0.0,7.48,,2447.0916666666685,0.0,2.35,0.0
9040,HEDNO_fwtismos_odwn_plateiwn_9040,Χαλανδρίου,9254.15999999994,0.0,2.068,,771.1643333333345,0.0,1.6203333333333334,0.0
9041,HEDNO_fwtismos_odwn_plateiwn_9041,Σπάρτης,268178.824000003,0.0,30.16,,22347.856000000018,0.0,28.969,0.0
9042,HEDNO_fwtismos_odwn_plateiwn_9042,Ναυπλίου,14114.419999999,0.0,6.168,,1176.1969999999956,0.0,3.677000000000001,0.0
9043,HEDNO_fwtismos_odwn_plateiwn_9043,Αθηνών,65072.5159999999,0.0,8.1,,5422.450999999999,0.0,5.808333333333334,0.0
9044,HEDNO_fwtismos_odwn_plateiwn_9044,Χίου,112002.64,0.0,13.5,,9333.154166666667,0.0,7.855833333333333,0.0
9045,HEDNO_fwtismos_odwn_plateiwn_9045,Αθηνών,20058.3999999999,0.0,4.472,,1671.4963333333326,0.0,3.0546666666666664,0.0
9046,HEDNO_fwtismos_odwn_plateiwn_9046,Αταλάντης,63257.2880000001,0.0,23.304,,5271.338,0.0,8.605999999999998,0.0
9047,HEDNO_fwtismos_odwn_plateiwn_9047,Γλυφάδας,88215.6159999997,0.0,10.076,,7351.244999999997,0.0,6.615,0.0
9048,HEDNO_fwtismos_odwn_plateiwn_9048,Γλυφάδας,26175.1680000003,0.0,5.284,,2181.216666666665,0.0,3.611999999999999,0.0
9049,HEDNO_fwtismos_odwn_plateiwn_9049,Αγρινίου,16245.9999999993,0.0,11.084,,1353.8303333333376,0.0,3.320333333333333,0.0
9050,HEDNO_fwtismos_odwn_plateiwn_9050,Χαλανδρίου,54442.616,0.0,10.008,,4536.793999999998,0.0,5.016333333333333,0.0
10001,HEDNO_oikiakoi_10001,Δράμας,39906.0899999999,0.0,9.8,,3325.0091666666676,0.0,4.1883333333333335,0.0
10002,HEDNO_oikiakoi_10002,Ανατ. Θεσ/κης,28491.7199999997,0.0,5.752,,2374.1066666666666,0.0,3.327666666666666,0.0
10003,HEDNO_oikiakoi_10003,Κηφισιάς,82356.1500000022,0.0,13.99,,6862.8758333333235,0.0,9.115,0.0
10004,HEDNO_oikiakoi_10004,Λ.Πύργου,51527.0760000006,0.0,7.208,,4293.889333333334,0.0,5.757999999999999,0.0
10005,HEDNO_oikiakoi_10005,Ωρωπού,25476.2960000009,0.0,8.948,,2122.985666666668,0.0,3.1446666666666663,0.0
10006,HEDNO_oikiakoi_10006,Ξυλοκάστρου,33893.4759999999,0.0,4.412,,2824.404999999998,0.0,3.2303333333333333,0.0
10007,HEDNO_oikiakoi_10007,Κορωπίου,64704.2200000006,0.0,9.676,,5391.884666666665,0.0,6.732666666666667,0.0
10008,HEDNO_oikiakoi_10008,Κηφισιάς,37384.9960000001,0.0,9.38,,3115.379666666666,0.0,3.999,0.0
10009,HEDNO_oikiakoi_10009,Γλυφάδας,9188.0680000001,0.0,2.6,,765.6283333333344,0.0,1.378,0.0
10010,HEDNO_oikiakoi_10010,Καλλιθέας,6418.84699999998,0.0,2.531,,534.8931666666665,0.0,1.4535833333333334,0.0
10011,HEDNO_oikiakoi_10011,Χαλανδρίου,168576.020000001,0.0,10.58,,14047.593333333332,0.0,9.080833333333334,0.0
10012,HEDNO_oikiakoi_10012,Ανατ. Θεσ/κης,19184.8000000003,0.0,4.236,,1598.678333333334,0.0,2.551,0.0
10013,HEDNO_oikiakoi_10013,Κορωπίου,40608.9320000001,0.0,6.304,,3384.0320000000006,0.0,3.8236666666666665,0.0
10014,HEDNO_oikiakoi_10014,Κηφισιάς,34601.6299999999,0.0,5.85,,2883.310000000001,0.0,2.685833333333333,0.0
10015,HEDNO_oikiakoi_10015,Αθηνών,970.932000000452,0.0,0.204,,80.90866666666768,0.0,0.07533333333333332,0.0
10016,HEDNO_oikiakoi_10016,Κορωπίου,90224.6510000005,0.0,6.528,,7518.445666666668,0.0,4.826583333333334,0.0
10017,HEDNO_oikiakoi_10017,Κηφισιάς,16392.8359999999,0.0,4.68,,1366.0413333333338,0.0,3.4380000000000006,0.0
10018,HEDNO_oikiakoi_10018,Κηφισιάς,73044.2800000006,0.0,7.508,,6086.505000000002,0.0,4.377666666666666,0.0
10019,HEDNO_oikiakoi_10019,Θηβών,42063.7479999999,0.0,5.816,,3505.1663333333327,0.0,4.614333333333333,0.0
10020,HEDNO_oikiakoi_10020,Γλυφάδας,50897.4440000007,0.0,8.928,,4241.334666666666,0.0,4.145666666666667,0.0
10021,HEDNO_oikiakoi_10021,Γλυφάδας,127186.588000001,0.0,12.068,,10598.299666666668,0.0,7.910333333333333,0.0
10022,HEDNO_oikiakoi_10022,Κηφισιάς,9010.36799999997,0.0,2.716,,750.8273333333343,0.0,1.1553333333333335,0.0
10023,HEDNO_oikiakoi_10023,Κηφισιάς,46915.6120000002,0.0,6.66,,3909.494999999997,0.0,3.3550000000000004,0.0
10024,HEDNO_oikiakoi_10024,Κηφισιάς,52943.7600000002,0.0,4.372,,4411.883666666665,0.0,3.4256666666666664,0.0
10025,HEDNO_oikiakoi_10025,Κηφισιάς,52832.3239999997,0.0,4.96,,4402.464666666666,0.0,3.7086666666666672,0.0
10026,HEDNO_oikiakoi_10026,Κομοτηνής,21996.2320000002,0.0,3.928,,1832.840666666668,0.0,2.772,0.0
10027,HEDNO_oikiakoi_10027,Πελ.Αχαρνών,31553.1999999998,0.0,5.85,,2629.2341666666666,0.0,2.9241666666666672,0.0
10028,HEDNO_oikiakoi_10028,Κηφισιάς,68597.7880000001,0.0,8.412,,5716.232999999996,0.0,7.316666666666667,0.0
10029,HEDNO_oikiakoi_10029,Αθηνών,62863.492,0.0,9.544,,5238.552666666673,0.0,6.302666666666666,0.0
10030,HEDNO_oikiakoi_10030,Κηφισιάς,25407.692,0.0,4.892,,2117.263666666663,0.0,3.973666666666667,0.0
10031,HEDNO_oikiakoi_10031,Γλυφάδας,13941.02,0.0,2.08,,1161.633333333334,0.0,1.4193333333333336,0.0
10032,HEDNO_oikiakoi_10032,Δράμας,42691.7600000001,0.0,6.82,,3557.4833333333363,0.0,3.435833333333333,0.0
10033,HEDNO_oikiakoi_10033,Γλυφάδας,5673.44799999999,0.0,6.752,,472.7763333333346,0.0,2.6533333333333333,0.0
