-0.053829,-0.056578,-0.039887,-0.046797,-0.037391,-0.0012662,0.0075439,-0.033626,0.015473,0.075671,-0.08008,-0.16023,-0.14191,-0.66686,-0.2667,0.09384,0.3534,-0.059684,-0.071041,-0.06183,-0.43824,-0.66715,-0.68274,-0.10947,-0.19913,0.015872,0.048434,0.045254,-0.063339,-0.28289,-0.27681,-0.23129,0.16967,-0.20069,0.061421,-0.30103
-0.14521,-0.078121,-0.080841,-0.064996,-0.048608,-0.056187,-0.053685,-0.014262,-0.0312,-0.15906,-0.16933,-0.36626,-0.14387,-0.59228,-0.16664,0.0064866,0.58057,-0.18498,-0.023603,-0.040989,-0.64731,-0.86862,-0.87796,-0.51959,-0.17562,0.030536,-0.15393,0.017488,-0.21259,-0.48022,-0.49615,-0.34155,0.29726,0.10877,0.075286,-0.36698
-0.15575,-0.11959,-0.12239,-0.018968,-0.020193,-0.081911,-0.075998,0.017637,-0.11764,-0.24919,0.16278,-0.40872,0.13886,-0.84009,-0.11329,0.38703,0.42585,-0.045244,0.21891,0.071869,-0.80892,-1.1652,-1.1746,-0.48088,-0.20778,0.18668,-0.30465,0.18676,-0.069416,-0.69726,-0.73048,-0.40981,0.16347,0.282,0.29587,-0.23404
-0.12914,-0.27448,-0.22382,0.041818,0.034772,-0.012358,-0.0046779,-0.004519,-0.25007,-0.37664,0.43585,-0.53405,0.085189,-1.08,-0.57926,0.10463,0.26131,0.074397,0.17408,-0.12658,-1.0077,-1.2652,-1.2774,-0.63219,-0.39553,0.35799,-0.30135,0.40484,-0.091241,-0.77628,-0.78431,-0.47413,0.16429,0.54897,0.35986,-0.23804
-0.17351,-0.36637,-0.29852,0.081956,0.094823,-0.10963,-0.11053,-0.031571,-0.21933,-0.5973,0.27516,-0.35194,-0.00052234,-1.3501,-0.96041,-0.23822,0.014551,0.0911,0.38124,-0.16419,-1.3044,-1.5288,-1.528,-0.86162,-0.53915,0.34744,-0.39455,0.45778,-0.15858,-0.79775,-0.82421,-0.48314,-0.31414,0.6667,0.45747,-0.23598
-0.25476,-0.38583,-0.3467,0.0032455,0.0063247,-0.13371,-0.14673,-0.072247,-0.24175,-0.86336,-0.20125,-0.54187,-0.23161,-1.5977,-0.86972,-0.42269,-0.15366,0.017521,0.196,-0.20642,-1.284,-1.3397,-1.3422,-0.91514,-0.38673,0.25751,-0.5727,0.33843,-0.22672,-0.99214,-0.99381,-0.61048,-0.44903,0.30299,0.4077,-0.29337
-0.27207,-0.46505,-0.42886,0.050614,0.054131,-0.11305,-0.12317,-0.24014,-0.40139,-1.0938,0.19387,-0.25877,0.07488,-1.4753,-0.71232,-0.67303,0.27394,-0.080902,0.073446,-0.50377,-1.2537,-1.2014,-1.2069,-0.64822,-0.48707,0.14085,-0.67661,-0.10798,-0.24678,-1.1932,-1.1694,-0.74549,-0.31508,0.069253,0.34024,-0.43284
-0.25062,-0.44312,-0.47563,0.11627,0.12697,-0.19443,-0.1987,-0.25143,-0.43116,-1.3404,0.24871,-0.16655,0.088005,-1.5463,-0.87647,-0.58601,-0.077184,-0.045421,0.36051,-0.66995,-1.0147,-1.3458,-1.3497,-0.66915,-0.56815,-0.081107,-0.599,-0.40602,-0.23642,-1.2834,-1.2705,-0.86845,-0.070241,0.24172,0.2331,-0.33143
-0.10515,-0.50113,-0.39032,0.053077,0.060541,-0.3949,-0.37628,-0.27017,-0.42764,-1.213,0.090964,-0.11445,-0.081563,-1.9414,-1.3453,-0.37737,0.16242,0.11783,0.23006,-0.42865,-0.95333,-1.2934,-1.2928,-0.45755,-0.3729,-0.091306,-0.50001,-0.34528,-0.31285,-1.4314,-1.4341,-0.90496,-0.0074427,0.16521,0.14966,-0.30408
-0.069161,-0.66657,-0.31451,0.047276,0.052675,-0.53511,-0.50896,-0.22811,-0.49741,-1.2456,0.035058,-0.21387,-0.17071,-1.9093,-1.4056,-0.63196,0.010279,0.024814,0.17896,-0.20504,-0.89119,-1.2308,-1.2287,-0.52324,-0.2287,0.031998,-0.29634,-0.34859,-0.28455,-1.5961,-1.5734,-0.87751,0.055107,-0.25538,0.077785,-0.20131
