-2.8698,-2.8243,-1.2822,-2.7245,-1.262,-1.6037,-2.5873,-3.3725,-1.6494,-2.9233,-1.5405,-1.5745,-2.3919,-1.9706,-1.3916,-2.0181,-1.6904,-1.6709,-2.5823
-2.3995,-2.6141,-1.379,-2.4496,-1.1377,-1.4028,-2.271,-3.0611,-1.4612,-2.6511,-1.3283,-1.35,-2.2367,-1.5131,-1.1874,-1.7603,-1.2687,-1.4312,-2.3931
-2.185,-2.3976,-1.3068,-2.3766,-0.98938,-1.2195,-1.9144,-2.7717,-1.1566,-2.3911,-1.1189,-1.1544,-2.1714,-1.5721,-1.0259,-1.4853,-0.99458,-1.2189,-2.293
-1.9333,-2.1314,-1.1864,-2.1107,-0.58301,-1.0662,-1.5628,-2.5278,-0.98023,-2.1435,-0.92281,-0.93414,-1.765,-1.5378,-0.69782,-1.2232,-0.82314,-1.0218,-2.1072
-1.7026,-1.7929,-0.67094,-1.9698,-0.58788,-0.93383,-0.85512,-2.3447,-0.83918,-1.888,-0.7462,-0.7732,-1.4875,-1.1615,-0.49253,-0.97011,-0.67018,-0.84958,-1.9945
-1.389,-1.5285,-0.55694,-1.5973,-0.54551,-0.80596,-0.65866,-2.0456,-0.62982,-1.5862,-0.57927,-0.60829,-1.2306,-0.96531,-0.26945,-0.7587,-0.56746,-0.70994,-1.6959
-1.0773,-1.0607,-0.32728,-1.1227,-0.46001,-0.7223,-0.48474,-1.535,-0.47597,-1.1999,-0.44448,-0.47819,-1.0124,-0.87589,-0.15543,-0.57506,-0.48206,-0.5777,-1.2918
-0.76697,-0.73911,-0.10156,-0.6432,-0.27308,-0.61785,-0.31936,-1.0121,-0.36381,-0.80743,-0.33458,-0.34629,-0.93864,-0.77213,-0.10331,-0.4537,-0.39611,-0.46572,-0.8431
-0.57644,-0.66199,-0.063332,-0.42051,-0.064514,-0.52213,-0.23393,-0.70197,-0.25131,-0.5117,-0.24556,-0.22667,-0.50738,-0.71149,-0.038821,-0.35885,-0.34779,-0.35963,-0.4979
-0.44674,-0.49781,0.12224,-0.34731,0.10542,-0.44043,-0.15856,-0.50515,-0.15106,-0.32325,-0.1675,-0.14511,-0.37735,-0.53266,0.11902,-0.29917,-0.30052,-0.27283,-0.2375
