-1.0218,-0.50079,-0.51694,-0.46134,-0.68144,-0.49362,-0.56572,-0.35206,-0.34699,-1.5967,-1.5961,-0.31596,-0.75588,-1.5493,-3.4585,-3.0993,-2.9958,-0.92945,-4.0374,-3.4175,-3.5432,-3.3188,-2.5461,-2.7044,-2.6425,-2.4729,-2.4369,-2.8442,-2.7174,-0.60364,-0.33369,-0.66638,-1.1861,-3.415,-3.4943,-0.92578,-3.0156,-4.0892,-3.4147,-2.4982
-0.89759,-0.43758,-0.49199,-0.57045,-0.63694,-0.45229,-0.61852,-0.30415,-0.30755,-1.4519,-1.4652,-0.31398,-0.70882,-1.4899,-3.5143,-3.0583,-3.0073,-1.144,-4.1573,-3.2532,-3.3275,-3.2455,-2.5847,-2.7621,-2.5908,-2.4716,-2.4307,-2.8013,-2.7401,-0.60838,-0.3195,-0.715,-1.4694,-3.2791,-3.3527,-0.91035,-2.9679,-4.0106,-3.1582,-2.3915
-0.55773,-0.36015,-0.69228,-0.65839,-0.85646,-0.42236,-0.5604,-0.29018,-0.27867,-1.6444,-1.6419,-0.35923,-0.69986,-1.4503,-3.3367,-2.8793,-2.9121,-0.60134,-4.014,-3.3066,-3.2793,-3.146,-2.5984,-2.6943,-2.6979,-2.2363,-2.1934,-2.4901,-2.4308,-0.6051,-0.27293,-0.74612,-1.5746,-3.066,-3.1347,-0.98033,-2.8633,-3.7836,-3.2398,-2.2375
-0.78041,-0.32606,-0.66591,-0.62751,-0.86876,-0.40252,-0.51208,-0.28451,-0.26857,-1.8423,-1.8445,-0.33391,-0.73739,-1.3984,-3.3067,-2.7585,-2.8721,-0.32077,-3.8781,-3.2547,-3.222,-3.0759,-2.6072,-2.7947,-2.3078,-2.2968,-2.2657,-2.3514,-2.2784,-0.54058,-0.34368,-0.80397,-1.9022,-2.9794,-3.061,-0.91595,-2.7075,-3.7293,-3.0846,-2.2122
-0.86412,-0.28347,-0.63007,-0.44578,-0.9029,-0.35978,-0.48964,-0.32224,-0.31551,-1.5335,-1.5435,-0.34519,-0.76722,-1.3337,-3.1335,-2.5504,-2.689,-0.70869,-3.657,-3.1442,-3.0215,-2.9819,-2.6039,-2.695,-2.6616,-2.4612,-2.4199,-2.5482,-1.8464,-0.43596,-0.31122,-0.71034,-1.5654,-2.9255,-2.9686,-0.85545,-2.5967,-3.6414,-2.8724,-2.1061
-0.77517,-0.21484,-0.62614,-0.38933,-0.83212,-0.3309,-0.46642,-0.31002,-0.3056,-1.5894,-1.5989,-0.35502,-0.72025,-1.3017,-2.9622,-2.3924,-2.602,-0.45702,-3.5308,-3.0204,-2.9523,-2.8885,-2.5915,-2.7972,-2.3715,-2.3019,-2.2607,-2.3515,-2.0929,-0.32732,-0.23838,-0.6042,-1.4705,-2.7828,-2.8267,-0.78259,-2.5391,-3.6086,-2.6587,-2.0273
-0.41656,-0.17906,-0.41059,-0.32911,-0.56438,-0.29838,-0.50533,-0.29629,-0.28123,-1.6776,-1.6836,-0.30156,-0.71892,-1.2643,-2.8217,-2.2514,-2.4346,-0.50251,-3.394,-2.8986,-2.8611,-2.7593,-2.5536,-2.9147,-2.2694,-2.0973,-2.0425,-2.2785,-1.9587,-0.2434,-0.19126,-0.52079,-1.4328,-2.6694,-2.7507,-0.78214,-2.314,-3.5031,-2.3821,-2.0042
-0.39909,-0.10005,-0.49079,-0.32801,-0.54439,-0.29382,-0.51965,-0.28382,-0.27471,-1.4435,-1.4432,-0.28961,-0.67565,-1.2163,-2.6909,-2.126,-2.3501,-0.61543,-3.271,-2.8193,-2.6922,-2.622,-2.606,-2.8345,-2.2789,-1.9373,-1.8866,-2.295,-1.9844,-0.16133,-0.085122,-0.60085,-1.4577,-2.5832,-2.6542,-0.74474,-2.2313,-3.296,-2.2981,-2.0531
-0.32806,-0.052067,-0.29436,-0.28231,-0.35602,-0.28053,-0.43432,-0.30181,-0.2998,-1.5123,-1.5205,-0.29392,-0.63244,-1.2056,-2.4819,-2.0166,-2.1773,-0.98568,-3.0493,-2.6498,-2.6619,-2.4946,-2.4779,-2.8496,-2.0753,-1.8605,-1.828,-2.093,-1.8479,-0.14274,-0.069846,-0.60061,-1.3446,-2.528,-2.5868,-0.70807,-2.0456,-3.1007,-2.2802,-1.9844
-0.34828,-0.080271,-0.067099,-0.10582,-0.16721,-0.24245,-0.32128,-0.27926,-0.27382,-1.4554,-1.4615,-0.2692,-0.51647,-1.1135,-2.3835,-1.9116,-2.1002,-0.77904,-2.8814,-2.4851,-2.6488,-2.3747,-2.4782,-2.6821,-1.941,-1.8848,-1.8476,-1.9553,-1.8391,-0.072294,-0.07933,-0.47307,-1.4281,-2.3026,-2.3798,-0.74654,-1.9239,-2.8959,-2.1409,-1.9042
