-0.21653,0.012309,-0.64842,-0.34724,-0.62703,-0.077403,-0.34746,-0.039462,-0.09,-0.023141,-0.0071158,-0.10368,-0.059238,-0.065873,-0.058757,-0.052005,-0.057628,-0.12481,-0.040665,-0.047222,-0.11277,-0.014111,-0.006698,-0.0081355,-0.30805,-0.031718,-0.16229,-0.067254,-0.031934,-0.17959,-0.16352,-0.069331,-0.019854,-0.095689
-0.44564,-0.028095,-1.0173,-0.6135,-0.91597,-0.28709,-0.57217,-0.056039,-0.065896,-0.14672,-0.12236,-0.1753,-0.074097,-0.050843,-0.22864,-0.14773,-0.1481,-0.26476,-0.087983,-0.099691,-0.20609,-0.049024,-0.04372,-0.011185,-0.37842,-0.18631,-0.40104,-0.20154,-0.093616,-0.26717,-0.33989,-0.13661,-0.047564,-0.12307
-0.57269,-0.068316,-0.86717,-0.55903,-1.0099,-0.34999,-0.73196,-0.20138,-0.26631,-0.26944,-0.2489,-0.24952,-0.15589,-0.034671,-0.53122,-0.228,-0.24956,-0.52024,-0.097809,-0.10698,-0.30622,-0.12404,-0.11377,-0.099135,-0.63495,-0.35049,-0.60902,-0.23642,-0.14849,-0.21716,-0.18646,-0.24635,-0.12744,-0.18947
-0.7965,-0.082552,-1.1864,-0.77934,-1.3284,-0.41898,-0.95535,-0.46101,-0.57397,-0.39674,-0.37486,-0.33945,-0.23538,-0.1177,-0.69616,-0.58668,-0.34029,-0.94948,-0.13714,-0.18772,-0.37061,-0.1978,-0.18901,-0.27845,-0.82964,-0.62741,-0.74091,-0.56207,-0.21808,-0.30581,-0.35086,-0.65645,-0.26183,-0.27318
-1.0844,-0.15079,-1.2963,-1.2737,-1.5615,-0.445,-1.3081,-0.73514,-0.91135,-0.48962,-0.47032,-0.44612,-0.31061,-0.13445,-1.0608,-1.0789,-0.45104,-1.3812,-0.20581,-0.3079,-0.39101,-0.27509,-0.27021,-0.57136,-1.0741,-1.0298,-0.86891,-0.72439,-0.30124,-0.59548,-0.62921,-0.88607,-0.41838,-0.36298
-1.4711,-0.25704,-1.5497,-1.3822,-1.7718,-0.68698,-1.5229,-0.99148,-1.0949,-0.63689,-0.61796,-0.57504,-0.41404,-0.22106,-1.4375,-1.6644,-0.61237,-1.7192,-0.27354,-0.45388,-0.45319,-0.40456,-0.40287,-0.78468,-1.5305,-1.2302,-1.0208,-1.0339,-0.39845,-0.59215,-0.66212,-1.1158,-0.57314,-0.43963
-1.6361,-0.36216,-1.6871,-1.2266,-1.7262,-0.74472,-1.7301,-1.3308,-1.3651,-0.79335,-0.77632,-0.70837,-0.54824,-0.3268,-1.8184,-2.0483,-0.77141,-2.0554,-0.39508,-0.57478,-0.68647,-0.56515,-0.56031,-0.95209,-1.9856,-1.4018,-1.1786,-1.2033,-0.51173,-0.77268,-0.81606,-0.99768,-0.72484,-0.51645
-1.6454,-0.43067,-2.0728,-1.5849,-2.2526,-0.84559,-1.8179,-1.452,-1.5422,-0.98958,-0.96354,-0.82878,-0.72078,-0.45506,-1.9617,-2.4958,-0.954,-2.3124,-0.55031,-0.71134,-0.77206,-0.74641,-0.7452,-0.99461,-2.2125,-1.5907,-1.4197,-1.5135,-0.65487,-0.99017,-1.0351,-1.2465,-0.88685,-0.59738
-1.7746,-0.47187,-2.1929,-1.9263,-2.2694,-1.106,-2.2309,-1.6036,-1.7099,-1.1422,-1.1193,-0.98982,-0.83275,-0.62898,-2.2594,-2.6586,-1.1446,-2.4969,-0.71157,-0.90061,-0.84369,-0.95163,-0.95552,-1.2947,-2.32,-1.8234,-1.5804,-1.7641,-0.81027,-1.2332,-1.291,-1.349,-1.0835,-0.72773
-2.0945,-0.59515,-1.9738,-1.9826,-2.28,-1.4006,-2.3224,-1.7797,-1.8376,-1.2931,-1.2782,-1.1969,-0.99701,-0.87468,-2.4332,-2.692,-1.3547,-2.6725,-0.85505,-1.0632,-1.0532,-1.1715,-1.168,-1.4669,-2.5018,-2.1756,-1.8037,-1.8241,-0.9942,-1.2485,-1.3507,-1.5409,-1.2397,-0.90187
