100001,100002,100003,100004,100005,100007,100008,100009,100010,100011,100012,100013,100014,100018,100019,100023,100024,100025,100026,100027,100028,100029,100030,100031,100032,100033,100036,100037,100038,100039,100040
-0.032,-0.032,-0.03,-0.022,-0.002,-0.041,-0.009,0.0,-0.039,-0.032,-0.029,-0.023,-0.014,0.0,0.0,-0.035,-0.03,0.0,0.0,0.0,-0.013,-0.059,-0.019,-0.317,-0.017,-0.049,-0.465,0.0,0.0,-0.007,-0.001
-0.74,-0.157,-0.349,-0.092,-0.391,-0.209,-0.989,-0.975,-0.194,-0.21,-0.227,-0.105,-0.054,0.0,0.0,-0.101,-0.069,-0.006,-0.009,-0.01,-0.06,-0.217,-0.08,-1.116,-0.1,-0.389,-1.004,-0.007,-0.029,-0.077,-0.001
-1.451,-0.384,-0.681,-0.589,-1.122,-0.495,-2.061,-2.096,-0.463,-0.463,-0.374,-0.216,-0.363,-0.004,-0.015,-0.094,-0.079,-0.072,-0.081,-0.079,-1.039,-0.294,-0.219,-1.538,-0.12,-0.664,-1.296,-0.067,-0.088,-0.377,-0.023
-1.519,-0.781,-1.467,-1.494,-2.573,-0.903,-1.986,-2.019,-0.654,-0.713,-0.52,-0.355,-0.724,-0.004,-0.014,-0.131,-0.156,-0.109,-0.111,-0.11,-2.329,-0.42,-0.553,-2.239,-0.371,-0.901,-1.471,-0.106,-0.127,-0.803,-0.036
-2.36,-1.23,-2.644,-1.675,-3.128,-1.619,-2.49,-2.545,-0.86,-0.937,-1.431,-0.53,-0.981,-0.017,-0.086,-0.517,-0.994,-0.132,-0.136,-0.136,-2.85,-0.552,-0.839,-0.799,-2.5,-1.132,-1.593,-0.087,-0.184,-1.224,-0.044
-2.793,-1.632,-3.092,-2.002,-3.39,-2.129,-2.709,-2.765,-1.689,-1.775,-1.879,-0.738,-1.566,-0.066,-0.124,-1.91,-1.985,-0.1,-0.099,-0.098,-1.96,-0.971,-1.131,-1.034,-2.855,-1.457,-2.158,-0.096,-0.185,-1.618,-0.052
-2.871,-1.955,-3.323,-2.608,-3.637,-2.607,-3.004,-3.082,-2.272,-2.268,-2.162,-0.949,-2.28,-0.095,-0.137,-2.226,-2.355,-0.075,-0.079,-0.078,-0.753,-1.953,-1.122,-1.107,-3.262,-1.808,-2.698,-0.465,-0.278,-1.969,-0.057
-3.377,-2.238,-3.199,-2.904,-3.813,-3.073,-2.246,-2.288,-2.593,-2.557,-2.428,-1.156,-2.618,-0.115,-0.112,-2.487,-2.642,-0.081,-0.07,-0.069,-0.911,-3.308,-0.45,-1.003,-3.373,-2.121,-3.078,-0.705,-0.352,-2.242,-0.063
-3.761,-2.495,-2.955,-3.743,-3.978,-3.48,-1.904,-1.944,-2.881,-2.843,-2.667,-1.353,-2.858,-0.136,-0.127,-2.719,-2.886,-0.099,-0.076,-0.075,-1.07,-3.634,-0.991,-1.087,-3.486,-2.415,-3.293,-1.589,-0.427,-2.658,-0.069
-3.959,-2.722,-2.943,-4.154,-4.101,-3.82,-2.427,-2.475,-3.123,-3.096,-2.87,-1.534,-3.092,-0.219,-0.176,-2.933,-3.102,-0.136,-0.141,-0.139,-1.212,-3.787,-1.881,-1.4,-3.646,-2.77,-3.475,-1.259,-0.802,-2.91,-1.221
