-2.0814,-0.44385,-1.9674,-2.5487,-2.2337,-2.6008,-0.76947,-1.9017,-1.8917,-1.4348,-1.4353,-1.5085,-1.1336,-0.42467,-2.894,-3.2103,-2.9563,-2.9228,-3.991,-3.087,-2.9584,-1.868,-1.3819,-3.4398,-3.025,-3.6778,-3.6878,-2.4998,-2.7042,-1.448,-1.3445,-0.41945,-3.0236,-3.0968,-2.585,-3.7406,-4.012,-2.4495,-2.5287
-2.1552,-0.55233,-1.6693,-2.4714,-1.6586,-2.3375,-0.69232,-1.7399,-1.7064,-1.651,-1.6579,-1.5257,-1.0276,-0.51538,-3.0799,-3.2425,-3.124,-3.0212,-3.9177,-3.2038,-3.0518,-1.8364,-1.8638,-3.7093,-3.3186,-3.687,-3.681,-2.1726,-2.5465,-1.5295,-1.1321,-0.50193,-3.1436,-3.2052,-2.4352,-3.7577,-4.0402,-2.6957,-2.4449
-2.0963,-0.40819,-1.5896,-2.4108,-1.688,-2.2891,-0.52128,-1.629,-1.6005,-1.6763,-1.6805,-1.5557,-0.8396,-0.48857,-2.9789,-3.2175,-3.0362,-2.8869,-4.1877,-3.2489,-3.1202,-1.9216,-1.537,-3.6335,-3.4512,-3.7464,-3.7321,-2.0386,-2.7659,-1.4574,-0.93849,-0.48564,-3.2454,-3.2827,-2.5507,-3.7163,-3.9319,-2.6635,-2.4715
-1.8381,-0.41144,-1.2534,-2.5208,-1.5359,-2.277,-0.55226,-1.5648,-1.5351,-1.5384,-1.5363,-1.5118,-0.93529,-0.39555,-3.0124,-3.1935,-3.0967,-3.2239,-4.2783,-3.3103,-3.2349,-1.9224,-1.5791,-3.7425,-3.6689,-3.7821,-3.7659,-2.0715,-2.7856,-1.4937,-1.0028,-0.47612,-3.1735,-3.2265,-2.5239,-3.8075,-3.9865,-2.7571,-2.4002
-1.8355,-0.52447,-1.3409,-2.4896,-1.3754,-2.4031,-0.4751,-1.5222,-1.4726,-1.5298,-1.5282,-1.5634,-0.98827,-0.55905,-3.0284,-3.2092,-3.1142,-3.3464,-4.2491,-3.2154,-3.3074,-2.0235,-1.8612,-3.6359,-3.3547,-3.7322,-3.7244,-2.101,-2.8001,-1.5745,-1.3321,-0.5788,-3.117,-3.1509,-2.0727,-3.8484,-4.0006,-2.8749,-2.2997
-1.8242,-0.60264,-1.2049,-2.2793,-1.5996,-2.4884,-0.44508,-1.4793,-1.3976,-1.4809,-1.4864,-1.4925,-0.93133,-0.69879,-2.9671,-3.0711,-3.0254,-3.4876,-4.2657,-3.232,-3.2591,-1.9532,-1.9148,-3.5834,-3.1928,-3.6851,-3.6805,-2.0544,-2.6993,-1.6341,-1.5197,-0.54877,-2.8238,-2.8709,-2.2177,-3.87,-4.0032,-2.6782,-2.2138
-1.7905,-0.7524,-0.86248,-2.2125,-1.0303,-2.4363,-0.49669,-1.5768,-1.4969,-1.4391,-1.4441,-1.4274,-0.92042,-0.61401,-2.9273,-3.0856,-3.0104,-3.4094,-4.1748,-3.2316,-3.288,-1.7714,-2.1026,-3.5833,-3.3434,-3.5667,-3.5625,-2.0462,-2.6701,-1.6488,-1.3612,-0.49421,-2.9513,-2.9932,-2.009,-3.8574,-3.9961,-2.685,-2.2422
-1.8422,-0.99101,-0.74743,-2.3548,-0.96256,-2.3943,-0.60423,-1.749,-1.6723,-1.4938,-1.4958,-1.3819,-1.0992,-0.72555,-2.8985,-3.2168,-2.977,-3.537,-4.1072,-3.1589,-3.015,-1.7408,-2.037,-3.4017,-3.3416,-3.5477,-3.546,-2.0492,-2.8259,-1.6337,-1.3898,-0.39933,-2.8311,-2.9063,-1.6208,-3.7789,-3.9224,-2.6195,-2.2647
-1.8676,-1.0495,-0.76026,-1.8165,-0.89329,-2.4567,-0.77791,-1.7879,-1.7309,-1.5415,-1.5442,-1.4338,-1.092,-0.76498,-2.6962,-3.194,-2.8075,-3.5778,-4.1094,-3.002,-2.8605,-1.6782,-1.8182,-3.4434,-2.9707,-3.4557,-3.4476,-2.0713,-2.9248,-1.7754,-1.4611,-0.47332,-2.9027,-2.9821,-1.4702,-3.7435,-3.741,-2.5881,-2.3346
-1.6658,-1.5027,-1.137,-2.3976,-1.4909,-2.5207,-0.847,-1.7115,-1.6738,-1.5164,-1.5183,-1.3338,-1.0753,-0.52769,-2.7982,-3.1687,-2.9127,-3.4234,-3.9545,-2.963,-2.8598,-1.6068,-1.8708,-3.3388,-3.0503,-3.5001,-3.4904,-2.1577,-2.9634,-1.8838,-1.4396,-0.48493,-2.8078,-2.81,-1.3359,-3.6377,-3.6629,-2.4349,-2.356
