0.029845,0.028876,0.029797,0.044685,0.031701,-0.15184,-0.14518,0.017997,0.017666,0.026984,-0.0127,0.0055496,-0.0062413,-0.0019684,0.0010438,0.0018924,-0.015828,0.00011277,-0.076071,-0.076168,-0.01038,-0.04137,-0.012601
0.047107,0.018157,-0.011648,0.014979,0.065213,-0.28072,-0.3035,0.02527,0.024011,0.050049,0.0040466,0.0079049,-0.028787,0.00011389,-0.0035299,-0.0028778,0.1125,0.034814,-0.28328,-0.26654,-0.01122,-0.046597,0.00047236
0.053925,-0.087516,-0.0072405,-0.067855,0.056366,-0.45705,-0.49489,0.021933,0.021289,0.067134,0.0020591,0.0020032,-0.018908,0.0027055,-0.0057339,-0.0050615,0.091181,0.0090247,-0.52189,-0.51228,-0.0086506,-0.042425,0.026077
0.064632,-0.16852,-0.091088,-0.18497,0.071476,-0.60764,-0.67607,0.015104,0.016856,0.080801,0.0036244,-0.000982,-0.010832,0.001946,-0.0066212,-0.005718,0.09672,-0.10908,-0.73592,-0.57671,-0.0077484,-0.045669,-0.029024
0.070356,-0.26264,-0.16553,-0.28069,0.076555,-0.75718,-0.84829,0.027421,0.029131,0.095138,-0.01474,-0.0067363,-0.0087457,0.0039326,-0.0084196,-0.0078674,-0.01613,-0.15974,-0.94226,-0.63786,-0.0066973,-0.043809,-0.067506
0.077468,-0.30465,-0.20056,-0.32454,0.028625,-0.87547,-1.016,0.031465,0.032703,0.10856,-0.029092,-0.0076905,0.00020005,0.0054441,-0.011725,-0.010904,-0.11124,-0.27733,-1.0464,-0.73559,-0.0075421,-0.047899,-0.13347
0.082649,-0.34644,-0.26931,-0.3675,-0.016161,-1.0684,-1.2124,0.028207,0.03007,0.1228,-0.036383,-0.0078579,0.0014542,0.006255,-0.013607,-0.013034,-0.22469,-0.3973,-1.275,-0.85778,-0.008167,-0.050127,-0.21703
0.084951,-0.38074,-0.33423,-0.38714,-0.033651,-1.2949,-1.4438,0.023184,0.026628,0.13709,-0.050599,-0.010006,0.0029555,0.0054501,-0.013084,-0.012651,-0.33898,-0.43382,-1.3954,-1.0112,-0.0077918,-0.050012,-0.29503
0.089072,-0.38709,-0.38087,-0.39124,-0.051249,-1.4145,-1.5852,0.032542,0.035413,0.14924,-0.064737,-0.011671,0.0011079,0.0061411,-0.014784,-0.014483,-0.41325,-0.46378,-1.4983,-1.2029,-0.0067041,-0.046017,-0.31774
0.094577,-0.38849,-0.38629,-0.38898,-0.073183,-1.4805,-1.633,0.033968,0.036537,0.1589,-0.073566,-0.01346,-0.0073171,0.0063483,-0.015443,-0.015021,-0.47398,-0.50578,-1.5227,-1.3326,-0.0061968,-0.045022,-0.31833
