0,-25.516305,-25.32383,-33.835,-24.223,-30.906
1,-25.104205,-25.28114,-37.301,-24.223,-35.208
2,-25.207695000000005,-24.98114,-34.822,-24.223,-31.977
3,-24.698005,-24.715000000000003,-30.311,-24.223,-30.543
4,-24.4454125,-24.25468,-26.479,-24.223,-28.192
5,-24.126435,-24.16792,-26.187,-24.223,-25.11
6,-23.586730000000006,-23.5567,-26.885,-24.223,-24.016
7,-23.658157499999994,-23.571299999999997,-30.274,-24.223,-27.783
8,-23.467172499999997,-23.5128,-33.629,-24.223,-31.168
9,-22.475972499999997,-22.4452,-38.204,-24.223,-33.282
