-0.24597,-0.094071,-0.017213,-0.04558,-0.36662,-0.12572,-0.16481,-0.017588,-0.024766,0.11656,-0.17101,-0.39194,-0.12134,-0.05736,-0.13926,-0.20785,-0.11139,-0.12545,-0.20845,0.035213,-0.019826,-0.11234,-0.30727,-0.1499,-0.048887,0.12232,-0.39606,-0.16508,-0.066112,-0.06651,-0.022081,0.066946,0.022652,-0.0062394
-0.32843,-0.091556,-0.21642,-0.16603,-0.2491,-0.075165,-0.074798,-0.23481,-0.25362,0.016577,-0.2591,-0.62836,-0.023,0.02191,0.027039,-0.20944,-0.23117,0.38112,-0.24155,0.051635,-0.083203,-0.1614,-0.4551,-0.29867,0.029862,-0.31406,-0.92206,-0.20397,-0.18118,-0.20561,0.020911,0.073532,-0.048719,0.070958
-0.38639,-0.21464,-0.099427,-0.064607,-0.27898,-0.10925,-0.086895,-0.38037,-0.37697,0.23545,-0.2981,-0.77999,-0.15729,-0.1891,-0.044806,-0.35699,-0.32312,0.15262,-0.19379,0.056005,-0.16693,-0.21611,-0.45002,-0.3404,-0.24243,-0.66014,-0.95036,-0.25317,-0.10252,-0.11683,-0.25362,-0.09202,-0.058517,0.063438
-0.71339,-0.33396,-0.15806,-0.018295,-0.68715,0.10322,0.089668,-0.33734,-0.34363,0.068537,-0.4368,-0.89042,-0.51674,-0.27037,-0.30302,-0.43402,-0.23508,-0.13635,-0.2228,0.23039,-0.18821,-0.28699,-0.57506,-0.77294,-0.25275,-0.57541,-0.76056,-0.40367,0.05168,0.018493,0.064825,-0.14587,0.011156,-0.058655
-0.58632,-0.59629,-0.23574,-0.14526,-0.5077,0.10749,0.096,-0.1617,-0.17424,-0.011798,-0.48427,-0.93098,-0.49797,-0.27351,-0.24553,-0.081854,-0.31839,0.018963,0.22468,0.30683,-0.3811,-0.45743,-0.59102,-0.3992,-0.689,-0.52361,-0.80484,-0.52107,-0.07248,-0.1196,-0.30158,0.21417,0.12071,-0.061717
-0.53263,-0.79139,-0.148,-0.09362,-1.0008,0.10219,0.1045,-0.21181,-0.20449,-0.079472,-0.32457,-1.1129,-0.12279,-0.1636,-0.053371,-0.23882,-0.21645,0.44661,-0.13206,0.1818,-0.31057,-0.47812,-0.6077,-0.78819,-1.1631,-1.0049,-1.1824,-0.2005,0.011684,0.0083379,0.008412,-0.030299,0.1288,0.024481
-0.62385,-0.86352,-0.27744,-0.38868,-1.3215,-0.076049,-0.069437,-0.20217,-0.19847,-0.28434,-0.36933,-1.4223,-0.04912,-0.18932,-0.16822,-0.2029,-0.21134,0.23587,-0.27399,0.083916,-0.40802,-0.52267,-0.74022,-1.3286,-1.4914,-1.0521,-1.7022,-0.72389,-0.068137,-0.10844,-0.06671,-0.10302,-0.0079945,0.12076
-0.56238,-0.99935,-0.38416,-0.62585,-1.2574,-0.1905,-0.20561,-0.19139,-0.1996,-0.28801,-0.41141,-1.7208,-0.25227,-0.1518,-0.1806,-0.71813,-0.23426,-0.19257,-0.18617,0.22536,-0.4811,-0.53971,-0.8597,-1.5192,-1.5798,-1.003,-1.666,-0.86867,-0.20316,-0.24631,-0.20834,-0.23942,-0.13296,0.20464
-0.84683,-0.93915,-0.70393,-0.82299,-0.99564,-0.40289,-0.40621,-0.42278,-0.42215,-0.45474,-0.38985,-1.9294,-0.61696,-0.34618,-0.3712,-0.60735,-0.26147,0.18546,-0.4386,0.16938,-0.87303,-0.79198,-0.83092,-0.95876,-1.7524,-0.84009,-1.2758,-0.662,-0.26533,-0.29836,-0.13026,-0.40618,-0.093268,0.2375
-0.89953,-0.78039,-0.60009,-0.96447,-1.3341,-0.63978,-0.65322,-0.65864,-0.66075,-0.52349,-0.72489,-1.8612,-0.30171,-0.40491,-0.34647,-1.0738,-0.33475,0.24604,-0.52135,0.04268,-0.72458,-0.54307,-0.83812,-1.3533,-1.8092,-1.009,-1.3668,-0.81903,-0.27254,-0.29008,-0.5063,-0.34397,0.12124,0.14263
