-1.4189,-2.1809,-0.8847,-0.066711,-0.95615,-1.1828,-1.2229,-1.6589,-1.5616,-1.6584,-1.6713,-0.5864,-0.6293,-1.1303,-0.95298,-0.865,-3.004,-0.79052,-1.3673,-2.5051,-1.0337,-1.5612,-1.8216,-1.6343,-1.67,-1.6599,-0.45727,-0.52871,-1.3049,-0.43841,-1.5361,-1.0199,0.033819,-1.5167,-0.69034,-1.0373
-1.1272,-1.76,-0.75457,-0.14854,-0.69264,-1.1379,-0.95794,-1.78,-1.6131,-1.7296,-1.763,-0.50057,-0.57231,-1.281,-1.1346,-0.99913,-2.4679,-0.87418,-1.4669,-2.2924,-0.50196,-1.4546,-1.7268,-1.3037,-1.3128,-1.302,-0.4289,-0.68724,-1.2559,-0.1958,-1.5931,-0.65897,-0.44411,-1.5902,-0.53634,-0.95127
-0.82706,-1.5858,-0.24435,-0.35199,-0.36572,-0.96956,-0.7167,-1.716,-1.6082,-1.5144,-1.5359,-0.29613,-0.53459,-0.94614,-1.0066,-0.95906,-2.5564,-0.34517,-1.1404,-2.0325,-0.34892,-1.5697,-1.4927,-1.0799,-1.1616,-1.1559,-0.20667,-0.87843,-1.2229,-0.055088,-1.6096,-0.40906,-0.098722,-1.1769,-0.43051,-0.66698
-0.75646,-1.7121,-0.79724,-0.34477,-0.93018,-1.0678,-0.63082,-1.3088,-1.3624,-1.7214,-1.7266,0.15327,-0.42109,-0.74889,-1.2828,-0.95199,-2.7146,-0.016517,-1.0735,-1.5337,-0.31663,-1.3541,-1.3371,-0.84711,-0.94825,-0.93685,-0.076763,-0.35214,-1.4414,-0.14073,-1.0994,-0.77262,0.09336,-1.0863,-0.16474,-0.59373
-0.77711,-1.3622,-0.89224,-0.2339,-0.87097,-0.78997,-0.66816,-1.1006,-1.0158,-1.6651,-1.6571,0.05338,-0.5038,-0.62234,-1.1518,-0.86089,-2.6222,0.21374,-0.9214,-1.5756,-0.12558,-1.1164,-1.4334,-0.72116,-0.84191,-0.80833,-0.10317,0.084609,-1.3504,-0.24706,-0.95472,-0.55522,-0.27243,-1.0243,-0.18778,-0.95696
-1.0009,-1.1726,-0.80681,-0.55036,-1.0821,-0.97527,-0.80388,-0.97646,-0.80353,-0.93199,-0.93354,0.25587,-0.4855,-0.3714,-0.75443,-0.79806,-2.8765,0.29023,-0.75471,-1.563,-0.20036,-1.0002,-1.0608,-0.69777,-0.65246,-0.64366,-0.14665,0.29583,-1.3168,-0.1411,-0.67302,-0.43505,0.099201,-0.85756,-0.1129,-0.79004
-0.84671,-1.1017,-1.0173,-0.26264,-0.8376,-0.86087,-0.6822,-0.87191,-0.75703,-0.98795,-1.0015,-0.033673,-0.43997,-0.37937,-0.64734,-0.62677,-2.9459,0.57872,-0.64869,-1.1605,0.12753,-0.83371,-1.0202,-0.54004,-0.50415,-0.4863,-0.20052,0.15788,-1.1812,0.22123,-0.74404,-0.43978,0.18939,-0.62845,-0.24211,-0.62471
-0.72088,-1.5027,-0.4843,-0.2245,-0.44512,-0.85066,-0.87305,-0.91264,-1.0551,-1.0782,-1.1017,0.020845,-0.19239,-0.15519,-0.52816,-0.44276,-2.4778,0.37986,-0.59733,-1.011,0.12645,-0.76767,-1.0293,-0.55079,-0.33255,-0.31113,-0.23589,0.038633,-0.8486,0.13323,-0.51052,-0.38501,0.42267,-0.6734,-0.022959,-0.76509
-0.81182,-1.3002,-0.43036,-0.055481,-0.38185,-0.73319,-0.91202,-1.0095,-0.96779,-0.91722,-0.94212,-0.10449,-0.18715,-0.27875,-0.65336,-0.40333,-2.0722,0.51266,-0.50732,-1.0539,0.16399,-0.7099,-0.85143,-0.40674,-0.27268,-0.25855,-0.095122,-0.16867,-0.7976,-0.006802,-0.58065,-0.12638,0.47122,-0.61728,0.18353,-0.76187
-0.63635,-1.028,-0.26267,0.080357,-0.2216,-0.62586,-0.72424,-0.73722,-0.6159,-0.88796,-0.93223,-0.23559,-0.20199,-0.23375,-0.44082,-0.3753,-1.7352,0.45986,-0.39581,-0.56775,0.1769,-0.56701,-0.71304,-0.42483,-0.17035,-0.14278,-0.14347,-0.044035,-0.69081,0.2011,-0.60255,-0.25918,0.41168,-0.61902,0.26978,-0.46621
