-2.7199,-1.8844,-3.0524,-3.2006,-3.0646,-1.765,-0.66525,-0.66892,-2.7484,-2.5711,-3.1162,-3.4156,-3.1385,-3.7794,-3.2325,-3.1123,-3.5136,-1.9429,-2.9453,-2.501,-1.7805,-1.8835,-1.8454,-2.765,-1.8529,-2.2848,-1.972,-0.81865,-0.61827,-2.6233,-2.6122,-2.2767,-3.6831,-3.5829,-3.0662,-2.1781
-2.9653,-1.8397,-3.0906,-2.9082,-3.1104,-1.953,-0.61591,-0.61497,-3.005,-2.4986,-2.9673,-3.374,-3.0072,-3.8576,-3.0311,-2.944,-3.5357,-1.8521,-3.0653,-2.7008,-1.4569,-1.7945,-1.7616,-2.4046,-1.9614,-2.6204,-1.8454,-1.0625,-0.63098,-2.4396,-2.4756,-2.1346,-3.5353,-3.3343,-2.8831,-2.1498
-2.8024,-1.9544,-3.1409,-3.218,-3.2753,-2.0649,-0.45409,-0.43348,-3.1031,-2.5508,-2.8112,-3.3358,-2.8665,-3.7651,-2.8883,-2.7839,-3.3876,-1.7558,-2.7889,-2.4317,-1.27,-1.8442,-1.7972,-2.3401,-2.3502,-2.475,-2.0092,-1.5468,-0.68959,-2.4085,-2.4229,-2.356,-3.3857,-3.0983,-2.7882,-2.1965
-2.8814,-2.0608,-3.2747,-3.4774,-3.1852,-2.0215,-0.23753,-0.22447,-2.8342,-2.4611,-2.6419,-3.2669,-2.7194,-3.8073,-2.6906,-2.6226,-3.2839,-1.6551,-2.6228,-2.363,-1.2398,-1.7971,-1.7588,-2.5431,-2.0312,-2.4949,-2.4039,-1.5359,-0.60343,-2.0279,-2.0365,-2.325,-3.2195,-2.8827,-2.6322,-2.1832
-3.1296,-1.9331,-3.2675,-3.5927,-3.4695,-1.9419,-0.55867,-0.56371,-2.5092,-2.098,-2.463,-3.1843,-2.5592,-3.7301,-2.5106,-2.4586,-3.2851,-1.5461,-2.5201,-1.9965,-1.1383,-1.5105,-1.4737,-2.6878,-2.0949,-2.5832,-2.3732,-1.6332,-0.5109,-1.8462,-1.8772,-2.0967,-3.0485,-2.7015,-2.4525,-2.2677
-2.9557,-1.7375,-3.2112,-3.6095,-3.2288,-2.0558,-0.6532,-0.65261,-2.5412,-1.9989,-2.277,-3.0987,-2.3892,-3.685,-2.2983,-2.2774,-3.3775,-1.4377,-2.3106,-2.0552,-1.0581,-1.3026,-1.268,-2.7918,-2.0877,-2.5378,-2.3036,-1.9181,-0.34173,-1.8048,-1.8402,-1.8518,-2.8784,-2.5471,-2.2933,-2.2197
-2.87,-1.5144,-3.1327,-3.6443,-3.2567,-1.8606,-0.49033,-0.49394,-2.575,-1.83,-2.082,-2.995,-2.2224,-3.6562,-2.0794,-2.1003,-3.3482,-1.3415,-2.1461,-1.8316,-0.79088,-1.2321,-1.2006,-2.6564,-2.0102,-2.6122,-2.3881,-1.944,-0.17993,-1.4919,-1.5219,-1.7405,-2.7094,-2.3787,-2.1585,-2.1642
-3.0162,-1.3278,-3.1758,-3.5874,-3.3181,-2.01,-0.57114,-0.57926,-2.3546,-1.8002,-1.8805,-2.8453,-2.0497,-3.6633,-1.8615,-1.9192,-3.3436,-1.2423,-2.0143,-1.7215,-0.6049,-0.98066,-0.93551,-2.5849,-2.1565,-2.4601,-2.4254,-1.8771,0.038956,-1.3537,-1.3657,-1.7203,-2.5277,-2.1796,-2.0188,-2.1812
-3.2992,-1.0984,-3.1097,-3.4015,-3.1814,-1.9724,-0.58667,-0.57374,-1.9164,-1.6067,-1.6664,-2.6806,-1.8712,-3.5796,-1.6233,-1.7548,-3.3111,-1.1272,-1.7694,-1.3708,-0.48985,-1.0128,-0.98199,-2.5079,-1.947,-2.4112,-2.057,-1.8324,-0.059979,-1.1212,-1.1657,-1.5637,-2.3298,-1.952,-1.7159,-2.1504
-3.0737,-0.99574,-3.2296,-3.3916,-3.3135,-2.1619,-0.34037,-0.34227,-1.6652,-1.409,-1.4608,-2.5935,-1.6894,-3.503,-1.4053,-1.5972,-3.2152,-1.0076,-1.5937,-1.3351,-0.48109,-0.77066,-0.74234,-2.5095,-1.9826,-2.4136,-1.8532,-1.3607,0.17959,-1.1047,-1.1174,-1.7228,-2.1399,-1.7016,-1.5761,-2.085
