-0.24486,-0.28085,-0.10859,-0.11758,-0.12191,-0.084626,-0.28409,-0.55429,-0.64424,-0.15264,-0.13996,-0.24242,-0.22752,-0.2057,-0.15448,-0.29041,-0.16095,-0.35727,-0.1467,-0.17926,-0.012684,-0.061744,-0.28094,-0.44203,-0.29971,-0.53645,-0.53255,-0.18376,-0.19372,-0.13267,-0.81329,-0.19846,-0.38533,-0.23471,-0.23133,-0.26195,-0.24005,-0.066316
-0.33063,-0.42105,-0.20736,-0.20312,-0.22951,-0.13342,-0.38412,-0.65493,-0.74659,-0.23794,-0.22786,-0.3531,-0.29592,-0.31774,-0.21815,-0.36301,-0.23871,-0.627,-0.21556,-0.29341,-0.02877,-0.09752,-0.40488,-0.52743,-0.36886,-0.54401,-0.53946,-0.3459,-0.25783,-0.18237,-1.0016,-0.33958,-0.44931,-0.314,-0.35254,-0.44647,-0.32407,-0.093138
-0.41361,-0.57222,-0.28542,-0.27624,-0.33212,-0.17952,-0.47138,-0.7437,-0.81261,-0.31229,-0.31329,-0.47439,-0.37483,-0.4469,-0.26998,-0.46604,-0.32653,-0.84176,-0.28415,-0.39368,-0.1106,-0.13331,-0.53822,-0.62223,-0.45221,-0.60767,-0.60375,-0.44985,-0.31326,-0.22685,-1.0176,-0.45403,-0.52597,-0.35969,-0.49727,-0.61534,-0.35477,-0.13905
-0.51125,-0.73456,-0.34301,-0.33633,-0.422,-0.23478,-0.55099,-0.71423,-0.79252,-0.36406,-0.3716,-0.52217,-0.43516,-0.58823,-0.32299,-0.49146,-0.38805,-1.0119,-0.35131,-0.49109,-0.26208,-0.16654,-0.6705,-0.73188,-0.53067,-0.68066,-0.67564,-0.50547,-0.3522,-0.25727,-1.0381,-0.55285,-0.59889,-0.37776,-0.63056,-0.72148,-0.39185,-0.19172
-0.5969,-0.82694,-0.39873,-0.37678,-0.50509,-0.28889,-0.60797,-0.73542,-0.82969,-0.4144,-0.42203,-0.56485,-0.4826,-0.71925,-0.36111,-0.49577,-0.41486,-1.1453,-0.40793,-0.56875,-0.30476,-0.19538,-0.78401,-0.82865,-0.52148,-0.7476,-0.74272,-0.57524,-0.37126,-0.27159,-1.0346,-0.59954,-0.68871,-0.37274,-0.75032,-0.77364,-0.44216,-0.23637
-0.66627,-0.86361,-0.44599,-0.38828,-0.55434,-0.31982,-0.63711,-0.77037,-0.87732,-0.4348,-0.44277,-0.60235,-0.51382,-0.83424,-0.41486,-0.51341,-0.46664,-1.2504,-0.44284,-0.64018,-0.30274,-0.2182,-0.88359,-0.90579,-0.53475,-0.80938,-0.8064,-0.58544,-0.38871,-0.28546,-1.0089,-0.60735,-0.73216,-0.39291,-0.85267,-0.78028,-0.4963,-0.25711
-0.70441,-0.89159,-0.46384,-0.40457,-0.59076,-0.33442,-0.65578,-0.74311,-0.85226,-0.44842,-0.45429,-0.6356,-0.54248,-0.92678,-0.45968,-0.55303,-0.5104,-1.3379,-0.45756,-0.68193,-0.29202,-0.22821,-0.94104,-0.94253,-0.54809,-0.85923,-0.84829,-0.5842,-0.4038,-0.29954,-1.016,-0.63516,-0.74795,-0.39885,-0.93102,-0.78824,-0.54714,-0.26159
-0.73599,-0.92477,-0.46395,-0.41743,-0.59475,-0.33643,-0.66455,-0.81722,-0.92427,-0.45347,-0.45971,-0.65612,-0.55785,-0.9666,-0.49184,-0.58396,-0.54249,-1.3711,-0.46835,-0.71228,-0.28462,-0.23146,-0.98631,-0.9752,-0.5482,-0.87434,-0.85909,-0.56878,-0.40839,-0.30767,-1.0068,-0.6568,-0.79169,-0.38992,-0.9835,-0.82043,-0.58302,-0.25814
-0.75712,-0.96225,-0.46315,-0.42345,-0.5979,-0.3358,-0.66301,-0.78235,-0.89345,-0.44853,-0.45622,-0.65441,-0.57522,-0.99799,-0.50917,-0.59904,-0.56056,-1.3462,-0.47436,-0.74961,-0.28538,-0.23084,-1.0312,-0.99445,-0.56291,-0.87634,-0.8619,-0.56002,-0.40541,-0.30732,-0.97615,-0.65794,-0.83716,-0.40447,-1.0278,-0.86103,-0.60949,-0.25983
-0.7712,-0.99918,-0.46385,-0.4252,-0.60317,-0.33459,-0.6585,-0.76548,-0.87263,-0.43858,-0.44698,-0.6427,-0.59409,-1.0248,-0.52281,-0.60455,-0.5755,-1.3065,-0.4762,-0.78023,-0.29021,-0.23028,-1.0722,-1.0097,-0.57104,-0.88037,-0.86744,-0.53961,-0.40074,-0.31053,-0.91833,-0.64583,-0.8606,-0.39768,-1.0721,-0.89904,-0.63678,-0.26474
