100001,100002,100004,100006,100007,100008,100009,100010,100011,100012,100013,100014,100015,100016,100017,100018,100019,100020,100021,100022,100023,100024,100025,100026,100027,100028,100029,100030,100031,100032,100033,100035,100036,100037,100038,100039,100040
-0.378,-0.305,-0.208,-0.442,-0.424,-0.244,-0.218,-0.269,-0.256,-0.27,-0.25,-0.192,-3.021,-2.739,-2.647,-2.802,-3.451,-3.162,-3.731,-2.173,-1.071,-0.663,-0.832,-1.046,-1.049,-0.112,-0.183,-0.296,-0.208,-0.083,-0.279,-1.0,-0.37,-2.585,-1.702,-1.18,-0.736
-0.22,-0.419,-0.163,-0.514,-0.352,-0.233,-0.217,-0.291,-0.278,-0.328,-0.239,-0.322,-2.28,-1.831,-1.868,-0.59,-2.952,-2.983,-3.749,-2.602,-1.229,-0.435,-0.63,-0.721,-0.717,-0.064,-0.119,-0.325,-0.104,-0.064,-0.389,-0.79,-0.32,-3.472,-1.755,-0.993,-0.427
-0.269,-0.208,-0.128,-0.431,-0.314,-0.27,-0.242,-0.45,-0.438,-0.378,-0.276,-0.451,-2.511,-2.429,-2.244,-0.861,-3.424,-2.9,-3.699,-2.672,-1.106,-0.49,-0.827,-0.688,-0.682,-0.087,-0.097,-0.365,-0.192,-0.053,-0.409,-0.917,-0.381,-2.967,-1.119,-0.942,-0.308
-0.22,-0.246,-0.228,-0.272,-0.486,-0.253,-0.235,-0.371,-0.361,-0.329,-0.556,-0.803,-1.192,-0.807,-0.84,-2.257,-2.752,-2.702,-3.623,-2.369,-1.14,-0.594,-0.758,-0.739,-0.733,-0.023,-0.1,-0.195,-0.208,-0.147,-0.298,-0.668,-0.288,-2.554,-2.64,-1.254,-0.561
-0.361,-0.257,-0.186,-0.168,-0.382,-0.272,-0.24,-0.443,-0.43,-0.234,-0.448,-0.617,-2.388,-1.976,-2.065,-2.828,-2.587,-2.453,-3.527,-1.591,-0.787,-0.287,-0.785,-0.814,-0.81,-0.056,-0.126,-0.108,-0.104,-0.11,-0.384,-0.702,-0.138,-2.742,-2.421,-0.601,-0.524
-0.253,-0.325,-0.292,-0.414,-0.791,-0.124,-0.103,-0.403,-0.392,-0.311,-0.322,-0.464,-1.107,-1.282,-1.078,-3.64,-2.351,-2.418,-3.415,-1.727,-0.387,-0.259,-0.407,-0.465,-0.46,-0.036,-0.083,-0.071,-0.058,-0.059,-0.182,-0.517,-0.103,-2.068,-1.523,-0.815,-0.402
-0.326,-0.188,-0.227,-0.438,-0.45,-0.093,-0.068,-0.124,-0.111,-0.192,-0.247,-0.344,-1.071,-1.11,-0.956,-3.405,-2.111,-2.061,-3.297,-1.684,-0.203,-0.206,-0.576,-0.609,-0.606,-0.034,-0.079,-0.024,0.0,-0.032,-0.163,-0.405,-0.127,-0.82,-0.872,-1.367,-0.2
-0.257,-0.23,-0.158,-0.411,-0.247,-0.088,-0.066,-0.08,-0.067,-0.102,-0.279,-0.309,-0.581,-0.591,-0.519,-2.901,-1.74,-1.768,-3.148,-1.306,-0.093,-0.188,-0.739,-0.803,-0.8,-0.034,-0.093,-0.021,-0.014,-0.038,-0.11,-0.353,-0.138,-1.649,-1.506,-1.122,-0.105
-0.261,-0.167,-0.094,-0.166,-0.145,-0.049,-0.024,-0.061,-0.048,-0.056,-0.103,-0.376,-0.582,-0.583,-0.555,-3.067,-1.335,-1.283,-2.904,-1.107,-0.229,-0.216,-0.756,-0.586,-0.581,-0.019,-0.086,-0.049,-0.033,-0.045,-0.085,-0.339,-0.163,-0.56,-0.596,-0.561,-0.07
