-0.028022,-0.083471,-0.071176,-0.055383,-0.079365,-0.04959,-0.024434,-0.010628,-0.012474,-0.038601,-0.096954,-0.16868,-0.23018,-0.17126,-0.31832,-0.30313,-0.40055,-0.84155,-0.18512,-0.46151,-0.3948,-0.3988,-0.00072746,-0.036535,-0.035204,-0.015586,-0.078856,-0.17247,0.044762,-0.244,-0.19482,-0.1737,-0.2051
-0.10062,-0.16241,-0.099171,-0.18009,-0.11228,-0.08159,-0.017975,-0.0066078,-0.023869,-0.05353,-0.16732,-0.26528,-0.54505,-0.25931,-0.60328,-0.55587,-0.57436,-1.1429,-0.27744,-0.75222,-0.6228,-0.60959,-0.06354,0.052787,-0.17662,0.020776,-0.1977,-0.36278,-0.090062,-0.36297,-0.42294,-0.21452,-0.15878
-0.19289,-0.29393,-0.081101,-0.27873,-0.165,-0.10634,-0.080774,-0.071249,-0.016764,-0.13677,-0.24041,-0.42097,-0.52151,-0.40515,-0.94925,-0.80887,-0.7957,-1.4641,-0.42404,-0.7345,-0.37958,-0.37195,-0.10092,0.023769,-0.16228,0.054638,-0.038418,-0.35446,-0.21599,-0.4213,-0.63788,-0.30196,-0.17583
-0.29258,-0.42301,-0.15462,-0.33112,-0.17825,-0.10798,-0.075972,-0.062497,-0.035524,-0.17317,-0.16513,-0.57654,-0.86171,-0.54341,-1.2592,-1.0459,-1.0108,-1.7539,-0.60101,-1.0368,-0.8239,-0.83494,-0.16868,-0.10328,-0.17451,0.086306,-0.16922,-0.51624,-0.27398,-0.49607,-0.85761,-0.2854,-0.24037
-0.30584,-0.39813,-0.22298,-0.41067,-0.17168,-0.12549,-0.1077,-0.096127,-0.075286,-0.18568,-0.13989,-0.74803,-0.95836,-0.6809,-1.5685,-1.2604,-1.2043,-1.9501,-0.76231,-1.2782,-1.2398,-1.2185,-0.25648,-0.1452,-0.13359,0.054282,-0.21814,-0.65574,-0.35867,-0.74568,-1.0778,-0.36588,-0.3035
-0.26914,-0.49816,-0.23622,-0.46082,-0.26462,-0.20213,-0.1346,-0.12048,-0.11619,-0.27545,-0.18315,-1.0234,-1.3066,-0.80523,-1.7659,-1.4756,-1.3846,-2.1574,-0.91166,-1.2695,-1.0021,-1.0052,-0.37627,-0.14584,-0.20278,-0.051261,-0.35717,-0.80133,-0.38076,-0.70912,-1.2561,-0.50211,-0.24276
-0.38291,-0.63029,-0.22219,-0.45874,-0.20265,-0.16539,-0.11349,-0.097089,-0.14844,-0.37578,-0.32921,-1.2535,-1.1636,-0.99565,-1.9707,-1.6435,-1.5444,-2.3246,-1.0914,-1.7295,-1.5811,-1.5875,-0.5079,-0.1732,-0.22603,-0.13036,-0.56877,-1.0909,-0.52304,-0.79685,-1.4261,-0.53486,-0.31608
-0.4351,-0.92489,-0.24917,-0.4093,-0.25797,-0.22265,-0.18797,-0.17168,-0.1717,-0.43195,-0.41278,-1.5254,-1.5238,-1.186,-2.1249,-1.8317,-1.7233,-2.4733,-1.3094,-1.705,-1.5001,-1.481,-0.58264,-0.30153,-0.29573,-0.15938,-0.48259,-1.2378,-0.5852,-0.95286,-1.6046,-0.58323,-0.42427
-0.66412,-1.0981,-0.34887,-0.4238,-0.23523,-0.22103,-0.27092,-0.26132,-0.18583,-0.51166,-0.49023,-1.7665,-1.5745,-1.4125,-2.2092,-1.9818,-1.9046,-2.5761,-1.5113,-2.0019,-1.5709,-1.5657,-0.67905,-0.4595,-0.33413,-0.1517,-0.49767,-1.3663,-0.81237,-1.1538,-1.822,-0.59036,-0.45351
-0.74038,-1.1945,-0.38802,-0.43318,-0.27605,-0.2,-0.26826,-0.25325,-0.23836,-0.57228,-0.65187,-1.7568,-1.5682,-1.5625,-2.205,-2.1153,-2.0386,-2.6568,-1.6762,-1.9909,-1.8844,-1.8813,-0.64428,-0.49988,-0.49802,-0.20684,-0.62977,-1.4317,-0.79074,-1.2398,-1.963,-0.6275,-0.52386
