-1.8623,-2.1893,-2.1422,-0.76016,-2.5545,-0.58128,-0.74797,-0.91195,0.048679,-1.4285,-0.74498
-1.7089,-1.8881,-2.0148,-0.66543,-2.4286,-0.49826,-0.62646,-0.71302,0.25319,-1.1344,-0.81452
-1.4274,-1.4388,-1.9697,-0.58744,-2.3746,-0.25643,-0.36324,-0.73116,0.43745,-1.1912,-0.78107
-1.4263,-1.3998,-1.8469,-0.28452,-2.3722,-0.079749,-0.3646,-0.70491,0.61858,-1.0756,-0.76153
-1.5398,-1.1108,-1.544,-0.1211,-2.1926,-0.15595,-0.40658,-0.42703,0.50482,-0.9596,-0.68722
-1.5987,-0.76999,-1.3757,-0.12905,-1.9469,-0.092486,-0.46033,0.075775,0.27172,-0.80259,-0.59245
-1.0486,-0.55211,-1.2775,-0.34112,-1.6117,-0.050749,-0.43599,-0.16198,0.45235,-0.53039,-0.49166
-0.63628,-0.54541,-1.11,-0.35844,-1.4132,-0.1817,-0.31267,-0.041052,0.27632,-0.48448,-0.29002
-0.080279,-0.58243,-1.1817,-0.2094,-1.6648,-0.28752,-0.338,-0.2027,0.36125,-0.5344,-0.27454
-0.31136,-0.64463,-0.99365,-0.072464,-1.3589,-0.27223,-0.38738,-0.011147,0.38901,-0.58991,-0.34422
