-0.53461,-1.5924,-1.6712,-1.7869,-2.6494,-0.74396,-1.1129,-2.0547,-0.76398,-0.80582,-1.9373
-0.22309,-0.72618,-1.547,-1.6931,-2.4485,-0.25931,-1.0013,-1.7199,-0.64932,-0.7645,-1.7754
0.02367,-0.59796,-1.3539,-1.6091,-2.3526,-0.20917,-0.7004,-1.421,-0.65646,-0.70116,-1.3368
-0.21448,-0.74658,-1.2518,-1.2117,-1.944,-0.43217,-0.40579,-1.1758,-0.29808,-0.67796,-1.1043
-0.16257,-0.39485,-1.2431,-1.3248,-1.5244,-0.28614,0.032271,-1.1468,-0.26369,-0.66334,-0.83856
0.02816,-0.7819,-1.3673,-1.0975,-1.4389,-0.038241,-0.18086,-0.93057,-0.060564,-0.60083,-0.55904
0.098329,-0.54965,-1.2221,-1.0462,-1.2041,0.069359,-0.38668,-0.80983,0.22239,-0.77393,-0.61436
0.086401,-0.31554,-1.0053,-0.88999,-1.0135,0.0021442,-0.19918,-0.5573,0.14202,-0.31395,-0.6016
0.15227,-0.43888,-0.85773,-0.70467,-0.99319,0.14457,-0.33899,-0.41377,0.17926,0.12318,-0.35677
0.125,-0.58928,-0.70498,-0.53361,-0.92002,0.22939,-0.43119,-0.43688,0.34304,0.0017069,-0.26582
