-2.2719,-0.43234,-2.2113,-2.7492,-2.6337,-2.6586,-2.6034,-1.8764,-1.892,-1.564,-1.2231,-1.4357,-0.96445,-1.9011,-0.93447,-1.102,-1.2749,-1.1838,-2.124,-1.2048,-1.2192,-1.1829,-1.1526,-1.1432,-2.415,0.10636,-2.2264,-2.9629,-1.5475,-1.245,-1.154,-1.2109,-1.8231
-2.1252,-0.18805,-1.7959,-2.3783,-2.5302,-2.8287,-2.7361,-1.7698,-1.7727,-1.5645,-1.0598,-1.3702,-1.181,-1.8381,-1.0854,-1.0054,-0.92517,-1.1072,-2.1617,-1.2093,-1.3517,-1.3862,-0.86335,-0.83456,-2.3252,0.26366,-2.182,-2.5804,-1.48,-1.1771,-0.92587,-1.087,-1.652
-1.9022,-0.46072,-1.8144,-2.1076,-2.0935,-2.374,-2.2549,-1.5434,-1.5446,-1.5408,-0.97008,-1.2634,-0.92699,-1.5175,-0.8398,-0.83341,-0.7741,-0.89019,-2.164,-1.1113,-1.217,-1.2508,-0.66677,-0.65068,-1.8458,0.45782,-2.0059,-2.7312,-1.3431,-1.2053,-1.0146,-1.0062,-1.7698
-1.7838,-0.47613,-1.271,-1.9158,-1.9067,-2.1541,-2.0178,-1.2534,-1.27,-1.0825,-0.71739,-0.97036,-0.91126,-1.4249,-0.93968,-0.48703,-0.54216,-0.78759,-1.9284,-0.96155,-1.1271,-1.3546,-0.74612,-0.74804,-1.9109,0.52832,-1.9427,-2.6183,-1.2145,-1.1416,-1.1256,-0.99059,-1.8347
-1.3097,-0.48143,-1.1437,-1.7573,-1.5874,-1.7766,-1.7164,-1.1087,-1.1225,-1.0362,-0.62699,-0.89799,-0.8299,-1.3499,-0.83144,-0.52334,-0.43438,-0.49514,-1.8459,-0.80566,-0.69187,-1.1521,-0.77772,-0.75955,-1.9044,0.5803,-2.0111,-2.3003,-1.0044,-1.0319,-0.95501,-0.8309,-1.5955
-1.2114,-0.56997,-1.2577,-1.5911,-1.4522,-1.5451,-1.5059,-0.97637,-0.98394,-1.0027,-0.73469,-0.7418,-0.80063,-1.2504,-0.96535,-0.18789,-0.2538,-0.34534,-1.6244,-0.7723,-0.44481,-0.88262,-0.81988,-0.80152,-1.58,0.73057,-1.8006,-2.3364,-0.9674,-1.0449,-0.7286,-0.64819,-1.3614
-1.266,-0.40388,-1.2261,-1.5164,-1.5589,-1.3785,-1.3652,-0.76266,-0.76771,-0.80656,-0.93607,-0.64341,-0.73367,-1.2095,-0.63724,-0.0042843,-0.043137,-0.31049,-1.4707,-0.64835,-0.55609,-0.85456,-0.65371,-0.66442,-1.5127,0.98692,-1.6956,-2.0955,-0.87677,-0.75826,-0.66074,-0.49073,-1.3976
-1.199,-0.10297,-0.97516,-1.3935,-1.4942,-1.41,-1.4047,-0.62304,-0.63133,-0.72632,-0.87806,-0.58865,-0.48505,-0.94469,-0.51615,-0.0050454,-0.043134,-0.26796,-1.316,-0.61962,-0.61552,-0.97823,-0.40902,-0.42038,-1.4251,1.106,-1.4849,-1.9423,-0.74346,-0.76417,-0.62028,-0.40989,-0.87145
-1.1004,-0.27705,-0.4817,-1.2356,-1.3074,-1.1817,-1.1773,-0.54196,-0.54978,-0.60976,-0.84031,-0.51035,-0.47411,-0.94716,-0.67815,-0.01694,0.0072529,-0.20401,-0.98042,-0.58528,-0.85757,-0.6801,-0.2847,-0.27365,-1.4577,1.1629,-1.3617,-1.9316,-0.53221,-0.84334,-0.41047,-0.34743,-0.87338
-0.9375,-0.29518,-0.95254,-1.2817,-1.2925,-1.1718,-1.2112,-0.52427,-0.53471,-0.50999,-0.69461,-0.49713,-0.44449,-1.1112,-0.52568,0.027754,0.12132,-0.26992,-0.86027,-0.60102,-0.82974,-0.44182,-0.13173,-0.1277,-1.5525,1.0961,-1.1992,-1.8127,-0.61532,-0.83786,-0.39838,-0.30641,-0.99012
