100002,100004,100007,100010,100011,100013,100014,100015,100016,100017,100018,100019,100020,100021,100022,100025,100026,100027,100028,100029,100030,100032,100035,100037,100039,100040
-3.11,-3.668,-2.861,-2.829,-2.855,-2.222,-2.67,-2.25,-1.774,-2.105,-4.025,-2.746,-2.79,-3.9,-2.443,-2.616,-2.721,-2.704,-3.543,-3.479,-2.455,-3.25,-2.554,-1.758,-0.531,-3.686
-2.898,-3.561,-2.587,-2.573,-2.597,-2.08,-2.446,-2.138,-1.903,-1.999,-3.814,-1.999,-2.571,-3.342,-2.268,-2.35,-2.549,-2.53,-3.111,-3.139,-2.427,-3.086,-2.49,-1.018,-0.679,-3.429
-2.698,-3.418,-2.401,-2.34,-2.364,-1.863,-2.176,-2.007,-1.69,-1.886,-3.393,-2.117,-2.411,-3.907,-2.039,-2.124,-2.331,-2.312,-2.907,-2.68,-2.488,-3.378,-2.192,-0.587,-1.319,-3.312
-2.46,-3.207,-2.18,-2.057,-2.075,-1.524,-1.898,-1.772,-1.686,-1.645,-3.485,-1.878,-1.909,-3.034,-1.793,-1.87,-2.065,-2.049,-2.66,-2.125,-1.904,-2.804,-1.906,-0.746,-0.795,-3.378
-2.22,-2.6,-1.877,-1.805,-1.817,-0.956,-1.238,-1.548,-1.582,-1.459,-3.443,-1.374,-1.544,-1.827,-1.524,-1.599,-1.811,-1.793,-1.454,-1.284,-1.704,-2.447,-1.637,-2.407,-0.901,-3.362
-1.772,-1.812,-1.516,-1.415,-1.423,-0.482,-0.932,-1.322,-1.462,-1.229,-3.273,-1.219,-1.252,-0.69,-1.228,-1.297,-1.519,-1.502,-1.429,-1.065,-1.181,-2.231,-1.345,-1.885,-1.29,-3.227
-1.374,-1.622,-1.247,-0.946,-0.952,-0.359,-0.652,-1.088,-0.608,-0.985,-2.993,-0.591,-0.693,-0.357,-0.87,-1.058,-1.27,-1.25,-1.561,-0.969,-0.818,-1.947,-1.054,-1.466,-1.331,-3.03
-0.855,-0.886,-0.7,-0.762,-0.77,-0.312,-0.626,-0.826,-0.172,-0.75,-2.172,-0.293,-0.632,-1.396,-0.373,-0.739,-0.944,-0.932,-0.882,-0.496,-0.449,-1.345,-0.771,-1.206,-0.767,-2.751
-0.298,-0.465,-0.418,-0.405,-0.402,-0.269,-0.353,-0.549,-0.141,-0.517,-1.31,-0.153,-0.478,-1.077,-0.238,-0.476,-0.64,-0.643,-0.56,-0.374,-0.285,-0.542,-0.494,-0.893,-0.807,-2.429
-0.19,-0.288,-0.248,-0.212,-0.204,-0.2,-0.195,-0.313,-0.11,-0.324,-0.487,-0.108,-0.384,-0.674,-0.143,-0.251,-0.366,-0.323,-0.395,-0.3,-0.261,-0.352,-0.238,-0.579,-0.475,-2.047
-0.105,-0.144,-0.19,-0.135,-0.125,-0.111,-0.093,-0.152,-0.075,-0.152,-0.222,-0.07,-0.213,-0.66,-0.04,-0.079,-0.107,-0.079,-0.165,-0.161,-0.105,-0.184,-0.028,-0.303,-0.29,-0.967
-0.025,-0.034,-0.049,-0.05,-0.038,-0.027,-0.019,-0.025,-0.022,-0.021,-0.083,-0.028,-0.059,-0.099,-0.013,-0.027,-0.025,-0.024,-0.048,-0.063,-0.041,-0.03,0.0,-0.066,-0.07,-0.113
-0.001,0.0,-0.002,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,-0.004,-0.013,0.0,0.0,0.0,0.0,0.0,-0.012,-0.003,-0.001,0.0,0.0,-0.003,-0.001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
