-1.3176,-1.1266,-0.65649,-1.799,-0.22601,-0.70183,-2.0801,-1.064,-0.26654,-0.21508,-0.51431,-1.2463,0.33819,-0.69845,-1.0587,-0.87215,-0.86198,-0.59432,-1.0516,-0.1454,-0.12489,-0.24538,-1.3668,-1.5853,-0.58188,-0.74611,-1.9149
-1.2018,-0.80687,-0.74988,-1.455,-0.02284,-0.50706,-1.9169,-0.89558,-0.024789,-0.065697,-0.39735,-1.0514,0.42589,-0.48715,-0.90959,-1.1068,-1.1034,-0.52494,-1.0625,-0.0019483,-0.40037,-0.41339,-1.4831,-1.5695,-0.61025,-0.76557,-1.5089
-1.0632,-0.32111,-0.66291,-1.5252,0.16609,-0.33855,-1.5888,-0.85214,0.12133,-0.32563,-0.51898,-1.0352,0.42081,-0.27753,-0.96793,-1.1188,-1.1121,-0.21465,-0.94802,0.094351,-0.059507,-0.12386,-1.2452,-1.3425,-0.48373,-0.81525,-1.4365
-1.339,-0.41478,-0.83787,-1.4672,0.31997,-0.21402,-1.3225,-0.63118,0.2131,0.15425,-0.52007,-0.69823,0.37335,-0.16445,-0.79539,-0.99767,-0.9836,-0.2841,-0.72439,0.41004,-0.010073,-0.080803,-1.3477,-1.1496,-0.28999,-0.67245,-1.4498
-1.3547,-0.53423,-0.42424,-1.3972,0.58663,-0.082524,-0.99654,-0.47316,0.22699,0.32937,-0.18624,-0.32918,0.55867,-0.13052,-0.45348,-0.89732,-0.8872,-0.26466,-0.75636,0.56023,-0.12342,-0.12225,-1.2611,-0.60351,0.22222,-0.69129,-1.3191
-1.0977,-0.41536,-0.46002,-1.2997,0.64377,-0.01995,-0.50301,-0.36648,0.90872,0.20296,-0.040924,0.11018,0.6558,-0.059237,-0.50586,-0.91311,-0.90464,-0.034001,-0.49737,0.84215,-0.29923,-0.32853,-1.3408,-0.55464,0.03316,-0.61374,-1.0461
-0.98443,-0.65229,-0.33163,-1.0472,0.72742,0.043343,-0.21109,-0.26254,0.98819,0.23118,-0.098407,-0.20739,0.77123,0.19614,-0.57245,-0.67098,-0.65194,0.069083,-0.41734,0.88564,-0.30294,-0.33999,-1.4779,-0.69185,0.15257,-0.65364,-0.927
-0.82925,-0.72411,-0.020784,-0.8787,0.92742,0.10066,-0.16321,-0.14602,1.0698,0.29243,-0.026712,0.34797,0.81109,0.22951,-0.56827,-0.67024,-0.65052,0.10951,-0.28722,0.75898,-0.26693,-0.27706,-1.5387,-1.0736,0.39647,-0.975,-0.63129
-0.79532,-0.34519,0.38088,-0.75779,0.92869,0.12047,-0.055414,-0.056246,1.0903,0.35761,-0.066892,0.68119,1.0144,0.17682,-0.53112,-0.64113,-0.63102,0.26015,-0.17003,0.83414,-0.1214,-0.20804,-1.4487,-1.0203,0.39119,-0.87897,-0.37065
-0.82401,-0.24503,0.78634,-0.64655,1.124,0.15783,0.016336,-0.03713,1.1801,0.37816,0.010623,0.73625,1.294,0.28336,-0.5236,-0.62204,-0.61959,0.29117,0.14846,0.9592,-0.23072,-0.27656,-1.3389,-1.0125,0.40827,-0.8271,-0.61669
