-0.028696,-0.12516,-0.13796,-0.094682,-0.17424,-0.083575,-0.11007,-0.065135,-0.028363,-0.025864,-0.016022,0.00070305,-0.040079,0.016037,-0.069995,-0.13693,-0.087183,-0.089591,-0.12881,-0.012221,0.04105,-0.079714,-0.13793,-0.0090314,-0.11837,-0.13301,-0.12407,-0.0096109,-0.074895
-0.052012,-0.2761,-0.28125,-0.24069,-0.4451,-0.19215,-0.2833,-0.25481,-0.077737,-0.072626,-0.044379,-0.010041,-0.11457,0.026824,-0.26797,-0.287,-0.21004,-0.18571,-0.1516,0.027528,0.091227,-0.18575,-0.34416,-0.049879,-0.26556,-0.28825,-0.30716,-0.038331,-0.18943
-0.062317,-0.50365,-0.4506,-0.44151,-0.7469,-0.34792,-0.46856,-0.48777,-0.15139,-0.14353,-0.11028,-0.041985,-0.21268,-0.0663,-0.31472,-0.41385,-0.34935,-0.36792,-0.14488,-0.049121,0.057941,-0.30494,-0.56306,-0.10684,-0.3932,-0.42095,-0.50189,-0.17292,-0.31749
-0.073324,-0.75214,-0.67461,-0.70909,-1.0374,-0.53525,-0.73093,-0.73187,-0.25318,-0.24304,-0.24283,-0.096351,-0.34122,-0.54718,-0.45969,-0.53666,-0.53057,-0.61159,-0.26195,-0.13771,-0.20902,-0.43122,-0.82781,-0.19237,-0.54884,-0.58013,-0.70662,-0.40854,-0.46336
-0.12395,-1.0197,-0.91863,-1.0103,-1.3187,-0.74067,-0.97342,-1.0099,-0.38896,-0.3758,-0.41272,-0.17329,-0.48912,-0.93396,-0.66932,-0.65903,-0.74027,-0.84738,-0.35105,-0.15823,-0.62874,-0.56702,-1.102,-0.29689,-0.71916,-0.75942,-0.91717,-0.77815,-0.63367
-0.21972,-1.297,-1.1313,-1.2896,-1.5389,-0.95814,-1.2133,-1.3035,-0.55821,-0.54302,-0.61064,-0.27462,-0.65054,-1.2443,-0.89052,-0.80058,-0.96836,-1.1059,-0.31855,-0.24255,-0.9647,-0.71749,-1.364,-0.41854,-0.8975,-0.94156,-1.1617,-1.2027,-0.82327
-0.36861,-1.5737,-1.3288,-1.5338,-1.827,-1.1695,-1.4373,-1.5205,-0.74769,-0.73223,-0.82174,-0.40103,-0.81987,-1.4891,-0.99618,-0.95887,-1.1985,-1.4049,-0.32429,-0.36688,-1.2296,-0.87621,-1.542,-0.53981,-1.0927,-1.1446,-1.4007,-1.5464,-1.0075
-0.55443,-1.7967,-1.5658,-1.762,-2.1714,-1.3628,-1.6284,-1.6815,-0.94746,-0.93323,-1.0306,-0.54268,-0.99711,-2.1434,-1.2463,-1.1045,-1.4213,-1.7275,-0.38846,-0.50231,-1.493,-1.0338,-1.671,-0.68227,-1.2921,-1.347,-1.6399,-1.8505,-1.1921
-0.74644,-1.9552,-1.8364,-1.9816,-2.4688,-1.5152,-1.8218,-1.8921,-1.1534,-1.1389,-1.2309,-0.69241,-1.1743,-2.5569,-1.4206,-1.2519,-1.6307,-2.0165,-0.49486,-0.70043,-1.7223,-1.1911,-1.7598,-0.82294,-1.4838,-1.5415,-1.8587,-2.0994,-1.3936
-0.93688,-2.1233,-2.0344,-2.1659,-2.7347,-1.6386,-1.9959,-2.0461,-1.3582,-1.3429,-1.4104,-0.84286,-1.3479,-2.8997,-1.6256,-1.3799,-1.8322,-2.2364,-0.62803,-0.93064,-1.9048,-1.3427,-1.7887,-0.98558,-1.6697,-1.7258,-2.0748,-2.301,-1.6009
