-0.028119,-0.23385,-0.068147,-0.49673,-0.34398,-0.17435,-0.27749,-2.1012,-1.8401,-0.40463,-0.12718,-0.01593,-1.0149,-1.1374,-1.1312,-0.030639,-0.38731,-0.277,0.07704
-0.057872,-0.11366,-0.062241,-0.38575,-0.38375,-0.40045,-0.34592,-2.165,-1.24,-0.19256,-0.15183,0.091032,-1.0397,-1.2315,-1.2139,0.0034077,-0.45924,-0.29215,0.42617
0.0017186,-0.10546,0.038989,-0.13687,-0.12933,-0.48051,-0.42262,-2.0516,-1.0638,0.024843,-0.11152,0.093094,-0.89989,-1.1349,-1.1406,0.06179,-0.35892,-0.21698,0.4099
0.064202,-0.033429,0.083047,-0.0010103,-0.15989,-0.36302,-0.16856,-1.7941,-1.0537,0.14251,0.024259,0.27533,-1.2119,-0.92697,-0.91788,0.09777,-0.29978,-0.029932,0.48991
0.25163,-0.10107,0.091539,0.1243,-0.024231,-0.58663,-0.24565,-1.3083,-1.1637,0.26136,0.087604,0.2883,-0.98268,-0.78953,-0.7827,0.14555,-0.14188,0.036243,0.62555
0.36857,-0.0048844,0.099179,0.087415,0.070097,-0.5605,-0.084579,-0.97982,-1.0858,0.023168,-0.00079749,0.33088,-0.87865,-0.4485,-0.44373,0.17382,0.018766,0.23225,0.69236
0.40757,0.15691,0.15677,-0.15039,0.15789,-0.15551,0.26577,-0.96601,-0.76498,-0.19824,-0.03803,0.39928,-0.8266,-0.49661,-0.50146,0.20234,0.065164,0.21864,0.93851
0.46633,0.13828,0.26775,-0.19014,0.21168,0.22879,0.38125,-0.91065,-0.69849,-0.28348,-0.012655,0.4596,-0.58839,-0.35344,-0.35347,0.24712,0.08319,0.25276,0.84431
0.60292,0.15671,0.35083,-0.11063,0.30366,0.29125,0.42533,-0.91951,-0.49363,-0.42905,0.090131,0.51089,-0.30909,-0.31045,-0.29715,0.26574,0.1406,0.24154,0.96292
0.64794,0.20131,0.3714,0.033755,0.44011,0.54113,0.48474,-1.002,-0.51339,-0.18527,0.14127,0.53245,-0.50219,-0.16343,-0.16826,0.23242,0.15314,0.38775,1.1607
