0,-2.0650345000000003,-2.15042,-2.139,-4.278999999999999,-12.128
1,-3.7587917500000008,-3.900092999999999,-3.782,-4.278999999999999,-21.765
2,-5.541810750000002,-5.69245,-6.024,-4.278999999999999,-31.774
3,-7.15748,-7.2165300000000006,-9.423,-4.278999999999999,-43.531
4,-8.923795,-8.78545,-13.962,-4.278999999999999,-57.354
5,-10.945050000000002,-10.932749999999999,-14.906,-4.278999999999999,-63.209
6,-12.873645000000002,-12.891409999999999,-19.379,-4.278999999999999,-77.461
7,-14.32076,-14.297829999999998,-21.519,-4.278999999999999,-85.546
8,-15.983025,-16.0289,-23.845,-4.278999999999999,-93.571
9,-17.303825,-17.2876,-24.213,-4.278999999999999,-97.254
