100001,100002,100003,100004,100005,100006,100007,100012,100013,100014,100015,100016,100017,100018,100019,100020,100022,100023,100024,100025,100026,100027,100028,100029,100033,100034,100035,100036,100037,100039,100040
-0.041,-0.324,-0.777,-0.511,-1.109,-0.556,-0.077,-0.072,-0.255,-0.076,-0.202,-0.339,-0.186,-1.961,-0.231,-0.872,-0.012,-0.369,-0.738,-0.897,-0.967,-0.965,-0.03,-0.147,-0.16,-0.08,-0.116,-0.098,-0.343,-0.321,-0.048
-0.083,-0.581,-1.044,-1.081,-2.211,-0.292,-0.11,-0.126,-0.382,-0.207,-0.383,-0.608,-0.306,-1.785,-0.402,-1.194,-0.021,-0.887,-1.086,-1.351,-0.981,-0.98,-0.059,-0.239,-0.225,-0.115,-0.151,-0.197,-0.574,-0.679,-0.092
-0.126,-0.934,-1.264,-1.481,-2.602,0.0,-0.16,-0.167,-0.543,-0.289,-0.835,-1.61,-0.749,-2.768,-0.904,-1.495,-0.524,-1.145,-1.407,-1.779,-1.65,-1.658,-0.074,-0.323,-0.189,-0.185,-0.218,-0.314,-0.783,-1.115,-0.129
-0.199,-1.349,-2.125,-1.641,-2.896,0.0,-0.221,-0.205,-0.753,-0.291,-0.777,-1.726,-0.725,-3.103,-2.066,-1.807,-0.948,-1.407,-1.72,-1.857,-1.667,-1.674,-0.102,-0.46,-0.276,-0.286,-0.317,-0.341,-0.926,-1.426,-0.195
-0.245,-1.671,-2.551,-2.026,-3.135,0.0,-0.311,-0.256,-0.965,-0.376,-1.345,-2.509,-1.284,-3.51,-2.481,-2.066,-1.16,-1.657,-1.981,-2.286,-2.051,-2.068,-0.124,-1.109,-0.387,-0.427,-0.461,-0.369,-1.322,-1.788,-0.403
-0.307,-1.941,-2.562,-3.109,-3.3,0.0,-0.4,-0.328,-1.137,-0.752,-1.689,-2.78,-1.642,-3.764,-2.734,-2.321,-1.403,-1.893,-2.22,-2.414,-2.272,-2.292,-0.285,-2.185,-0.485,-0.556,-0.588,-0.499,-1.557,-2.162,-0.599
-0.397,-2.17,-2.612,-3.453,-3.429,0.0,-0.427,-0.47,-1.231,-0.65,-1.617,-1.699,-1.287,-3.88,-2.953,-2.53,-1.595,-2.091,-2.423,-2.72,-2.468,-2.486,-0.432,-1.296,-0.692,-0.675,-0.703,-0.566,-1.782,-2.188,-0.78
-0.727,-2.39,-2.529,-3.592,-3.588,0.0,-0.463,-0.504,-1.382,-0.889,-2.289,-2.742,-1.907,-4.005,-3.174,-2.718,-1.759,-2.297,-2.61,-2.924,-2.713,-2.735,-0.364,-1.157,-0.634,-0.655,-0.69,-0.534,-2.031,-2.442,-1.472
-0.777,-2.605,-2.497,-3.684,-3.691,0.0,-0.452,-0.529,-1.345,-1.054,-2.514,-3.035,-2.0,-4.097,-3.347,-2.853,-1.898,-2.462,-2.801,-3.092,-2.889,-2.911,-0.433,-2.515,-0.95,-0.876,-0.914,-0.703,-2.259,-2.725,-1.835
-0.631,-2.815,-3.25,-3.772,-3.739,0.0,-0.398,-0.477,-0.779,-1.04,-2.821,-2.655,-2.221,-4.13,-3.556,-3.001,-2.031,-2.575,-2.953,-3.214,-3.022,-3.052,-0.615,-2.95,-1.36,-2.653,-2.752,-1.03,-2.482,-2.901,-1.927
-0.587,-2.971,-3.419,-3.817,-3.796,0.0,-0.449,-0.491,-0.899,-1.107,-2.699,-3.011,-2.279,-4.151,-3.644,-3.17,-2.119,-2.694,-3.067,-3.291,-3.135,-3.167,-1.412,-2.612,-1.855,-2.963,-2.999,-1.776,-2.588,-3.028,-0.53
-0.538,-3.116,-3.477,-3.823,-3.844,0.0,-0.448,-0.552,-1.041,-1.103,-2.935,-3.088,-2.41,-4.238,-3.226,-3.283,-2.209,-2.819,-3.125,-3.379,-3.205,-3.235,-3.237,-2.521,-2.538,-2.743,-2.666,-1.555,-2.774,-3.117,-2.223
-0.572,-3.228,-3.515,-3.853,-3.864,0.0,-0.525,-0.583,-0.962,-1.196,-2.145,-2.406,-2.034,-4.071,-3.365,-3.376,-2.311,-2.917,-3.211,-3.438,-3.295,-3.327,-3.548,-3.195,-2.908,-2.957,-2.998,-3.241,-2.912,-3.23,-3.254
-0.611,-3.345,-3.548,-3.879,-3.883,0.0,-0.55,-0.68,-0.981,-1.372,-0.758,-1.14,-0.958,-4.379,-3.715,-3.414,-2.389,-2.993,-3.275,-3.484,-3.359,-3.389,-3.58,-3.444,-3.025,-2.597,-2.642,-3.424,-3.042,-2.655,-3.267
-0.597,-3.452,-3.535,-3.901,-3.903,0.0,-0.662,-0.677,-1.183,-1.295,-0.584,-0.814,-0.569,-4.227,-2.584,-3.465,-2.446,-3.045,-3.312,-3.574,-3.368,-3.398,-3.573,-3.456,-3.042,-2.003,-2.113,-3.323,-2.966,-2.178,-0.528
