100002,100004,100005,100013,100014,100016,100018,100019,100020,100021,100023,100024,100025,100026,100027,100028,100029,100033,100034,100035,100036,100038,100039
-0.101,-0.041,-0.048,-0.144,-0.058,-0.252,-0.229,-0.423,-0.156,-0.101,-0.031,-0.156,-0.197,-0.424,-0.423,-0.021,-0.067,-0.022,-0.107,-0.144,-0.063,-0.039,-0.222
-0.142,-0.014,-0.002,-0.137,-0.112,-0.108,-0.25,-0.967,-0.394,-0.209,-0.053,-0.105,-0.17,-0.246,-0.245,-0.073,-0.155,-0.042,-0.21,-0.248,-0.051,-0.063,-0.216
-0.188,-0.084,-0.001,-0.18,-0.341,-0.117,-0.245,-0.953,-0.395,-0.568,-0.113,-0.121,-0.245,-0.404,-0.402,-0.084,-0.205,-0.071,-0.166,-0.203,-0.045,-0.147,-0.233
-0.218,-0.142,-0.045,-0.099,-0.542,-0.296,-0.524,-0.865,-0.19,-0.223,-0.105,-0.185,-0.424,-0.471,-0.468,-0.088,-0.184,-0.075,-0.07,-0.106,-0.086,-0.175,-0.254
-0.228,-0.173,-0.066,-0.131,-0.688,-0.488,-1.206,-1.095,-0.32,-0.248,-0.153,-0.311,-0.553,-0.356,-0.351,-0.112,-0.179,-0.052,-0.036,-0.07,-0.11,-0.234,-0.223
-0.31,-0.145,-0.052,-0.125,-0.641,-0.911,-1.43,-1.66,-0.482,-0.093,-0.289,-0.529,-0.758,-0.715,-0.71,-0.11,-0.194,-0.066,-0.084,-0.121,-0.069,-0.188,-0.245
-0.242,-0.156,-0.113,-0.196,-0.428,-2.22,-1.992,-0.957,-0.28,-0.089,-0.408,-0.81,-0.247,-0.304,-0.303,-0.129,-0.208,-0.116,-0.042,-0.078,-0.078,-0.15,-0.235
-0.253,-0.248,-0.154,-0.21,-0.15,-3.757,-2.075,-0.556,-0.231,-0.201,-0.407,-0.444,-0.201,-0.303,-0.302,-0.186,-0.277,-0.098,-0.046,-0.078,-0.072,-0.538,-0.166
-0.29,-0.138,-0.082,-0.224,-0.108,-2.517,-0.606,-1.276,-0.417,-0.266,-0.343,-0.623,-0.13,-0.167,-0.167,-0.185,-0.332,-0.108,-0.045,-0.08,-0.141,-0.476,-0.137
-0.423,-0.084,-0.033,-0.303,-0.103,-0.999,-0.995,-1.103,-0.285,-0.456,-0.43,-0.299,-0.125,-0.167,-0.166,-0.226,-0.275,-0.18,-0.089,-0.116,-0.248,-0.383,-0.109
-0.208,-0.153,-0.109,-0.318,-0.095,-0.582,-1.437,-0.816,-0.758,-0.357,-0.316,-0.273,-0.195,-0.33,-0.329,-0.21,-0.259,-0.232,-0.195,-0.227,-0.101,-0.638,-0.141
-0.256,-0.267,-0.243,-0.291,-0.103,-0.818,-1.44,-0.948,-0.67,-0.359,-0.333,-0.355,-0.246,-0.527,-0.53,-0.353,-0.334,-0.234,-0.075,-0.115,-0.081,-1.012,-0.166
