-0.1842,-0.28829,-1.0375,-0.91508,-0.5352,-2.0744,-1.0249,-1.8921,-1.8659,-0.91277,-0.91091,-2.178,-0.58758,-1.1638,-3.1319,-2.8191,-3.045,-3.1474,-3.6886,-3.2621,-2.4068,-2.0825,-1.7966,-2.8307,-2.5104,-3.3676,-3.3402,-0.61959,-0.65579,-0.74394,-0.8916,-0.75326,-2.9142,-2.7666,-1.8681,-3.3706,-3.7904,-2.7492,-1.9755
-0.17937,-0.35646,-1.1932,-0.49677,-0.92737,-1.9466,-0.86587,-1.6779,-1.6202,-0.97003,-0.97935,-2.0522,-0.51275,-1.154,-3.3958,-2.9888,-3.3567,-3.1104,-3.6099,-3.2512,-2.82,-1.9802,-1.9532,-3.1234,-2.7792,-3.377,-3.3496,-0.63701,-0.321,-0.90755,-0.93845,-0.73852,-2.9555,-2.7783,-1.807,-3.2851,-3.7165,-2.7979,-1.787
-0.020197,-0.56494,-1.0653,-0.60794,-0.64851,-1.7145,-1.1167,-1.7499,-1.6601,-1.0562,-1.0661,-1.8867,-0.48968,-1.1874,-3.1809,-2.8121,-3.1805,-3.1558,-3.6292,-3.2419,-3.161,-1.942,-2.2552,-3.1039,-2.755,-3.3858,-3.3503,-0.49549,-0.18873,-0.7885,-0.80895,-0.79317,-3.0056,-2.8738,-1.8244,-3.3208,-3.6663,-2.8226,-1.9756
-0.063375,-0.67925,-0.79171,-0.98535,-0.71331,-1.7073,-0.99545,-1.8354,-1.7671,-1.0605,-1.0675,-1.8335,-0.60768,-1.1925,-3.1532,-2.9701,-3.1613,-3.1788,-3.5271,-3.2455,-2.9049,-1.9623,-2.1771,-2.6724,-2.8147,-3.428,-3.3993,-0.4129,-0.41784,-0.6909,-0.78208,-0.76616,-2.9444,-2.8467,-1.5003,-3.3794,-3.7405,-2.8692,-2.1107
-0.2569,-0.69496,-0.80347,-0.45038,-0.33539,-1.6254,-1.225,-1.8014,-1.8157,-1.0644,-1.0745,-1.8819,-0.52499,-1.2946,-3.0579,-2.7947,-3.0543,-2.9956,-3.4147,-2.9801,-2.6846,-1.9119,-1.8834,-2.7857,-2.452,-3.5612,-3.5403,-0.47876,-0.53102,-0.67356,-0.85327,-0.83854,-2.9505,-2.8505,-1.2237,-3.206,-3.7039,-2.8761,-2.1776
-0.12499,-1.1676,-0.83967,-0.85098,-0.50627,-1.5103,-1.3704,-1.6647,-1.6483,-1.0321,-1.0468,-1.5804,-0.31895,-1.0162,-2.9964,-2.813,-3.0133,-2.9501,-3.2508,-3.0411,-2.6233,-1.7913,-1.8467,-2.6136,-2.4874,-3.5808,-3.564,-0.48094,-0.53733,-0.85161,-0.89397,-0.77874,-2.6161,-2.4505,-1.4206,-3.0274,-3.7404,-2.5337,-2.0895
-0.20655,-1.3602,-0.81192,-0.89117,-0.49073,-1.5862,-1.3408,-1.6615,-1.6484,-1.166,-1.179,-1.551,-0.33874,-1.052,-2.8448,-2.7633,-2.8559,-3.0313,-3.2064,-2.9391,-2.3582,-1.6187,-1.9695,-2.4742,-2.4823,-3.2984,-3.2773,-0.62518,-0.70968,-0.88436,-1.1169,-0.80757,-2.3935,-2.2537,-1.4015,-2.9945,-3.5274,-2.4658,-2.1737
-0.059332,-1.0609,-0.985,-0.38963,-0.73453,-1.3953,-1.2389,-1.7223,-1.7065,-1.1152,-1.1312,-1.619,-0.30069,-0.68817,-2.6255,-2.5369,-2.608,-3.3827,-3.2136,-2.8597,-2.2507,-1.5225,-1.8922,-2.5507,-2.4285,-3.251,-3.2268,-0.58066,-0.7904,-0.91231,-1.0612,-0.82179,-2.3198,-2.2045,-1.3871,-2.9382,-3.4372,-2.3775,-2.138
-0.15225,-0.70771,-1.1462,-0.66776,-0.79379,-1.1586,-1.1877,-1.7623,-1.8039,-0.91587,-0.93859,-1.6639,-0.33072,-0.7135,-2.5302,-2.7734,-2.5781,-3.3346,-3.2,-2.6427,-2.5055,-1.4185,-1.7216,-2.5458,-2.1669,-2.9898,-2.9643,-0.49327,-0.7023,-0.99144,-0.99262,-0.71028,-2.378,-2.2834,-1.7396,-2.9006,-3.2191,-2.0496,-2.1911
-0.11993,-0.61437,-1.2488,-0.87123,-1.0625,-1.0606,-1.2889,-1.6745,-1.6655,-0.75312,-0.76909,-1.5423,-0.36676,-0.83131,-2.5738,-2.9265,-2.5878,-3.5063,-3.1447,-2.4952,-2.3301,-1.3488,-1.6003,-2.521,-1.8588,-2.8354,-2.8074,-0.55988,-0.60226,-1.0901,-1.0469,-0.67108,-2.1252,-2.0244,-1.6235,-2.7627,-3.1607,-2.0235,-2.1928
