-0.020418,-0.01968,-0.068638,-0.0048148,-0.21013,0.078342,-0.073576,-0.034043,0.033105,0.020854,0.030214,-0.30509,-0.15186,-0.27633,-0.078244,-0.12177,-0.15211,-0.086976,-0.091037,-0.10049,-0.21493,-0.028982,-0.20543
-0.098091,-0.17718,-0.29977,-0.21648,-0.54419,-0.013897,-0.41433,-0.34464,0.071238,-0.082283,-0.12235,-0.35172,-0.29364,-0.39021,-0.20311,-0.1927,-0.27595,-0.21128,-0.21025,-0.13159,-0.28736,-0.068366,-0.19938
-0.13687,-0.20089,-0.18587,-0.33497,-0.38403,-0.21171,-0.74251,-0.69556,0.017463,-0.16318,-0.37234,-0.67479,-0.42276,-0.79161,-0.29381,-0.25843,-0.34242,-0.33126,-0.33315,-0.13463,-0.34855,-0.1236,-0.42246
-0.2059,-0.29976,-0.45566,-0.60937,-0.44812,-0.35104,-0.49243,-0.45975,-0.15586,-0.17138,-0.63508,-1.0041,-0.45628,-1.1638,-0.47767,-0.38281,-0.3985,-0.48234,-0.48743,-0.28107,-0.44275,-0.2079,-0.55787
-0.30432,-0.32885,-0.76576,-0.7324,-0.41918,-0.68581,-0.69906,-0.61821,-0.31995,-0.20496,-0.954,-1.3328,-0.6358,-1.4407,-0.66156,-0.43976,-0.49087,-0.68247,-0.68825,-0.3383,-0.6647,-0.33067,-0.4385
-0.45842,-0.42233,-0.90164,-0.8356,-0.64255,-0.71471,-1.0881,-1.0566,-0.37109,-0.241,-1.3927,-1.55,-0.77581,-1.6978,-0.7609,-0.53577,-0.61301,-0.83464,-0.84727,-0.47032,-0.79356,-0.47488,-0.48628
-0.82512,-0.41594,-0.7763,-0.59984,-0.7243,-0.72572,-1.0029,-0.96431,-0.53126,-0.31451,-1.7388,-1.7467,-0.99798,-1.9479,-0.85905,-0.67501,-0.92261,-0.96825,-0.97853,-0.68222,-0.95511,-0.62178,-0.88019
-1.2378,-0.59987,-0.89831,-0.58763,-0.87026,-0.95946,-0.96955,-0.97631,-0.63157,-0.40564,-1.9565,-1.8648,-1.0403,-2.032,-1.0116,-0.7727,-1.1611,-1.1083,-1.1115,-0.89031,-1.0348,-0.76044,-0.87729
-1.3807,-0.77783,-1.2584,-1.1002,-1.1502,-1.3796,-1.3804,-1.3803,-0.62822,-0.48969,-2.1899,-1.9274,-1.1934,-2.151,-1.0867,-0.92038,-1.2558,-1.1937,-1.1929,-1.108,-1.2603,-0.90624,-0.80517
-1.6013,-0.91526,-1.1978,-1.2979,-1.1094,-1.224,-1.4057,-1.3551,-0.81497,-0.68116,-2.2101,-2.1437,-1.3253,-2.3462,-1.1737,-0.95313,-1.3398,-1.1219,-1.1265,-1.2989,-1.6441,-1.0701,-0.85247
