-2.1899,-0.96436,-1.591,-0.72503,-0.72158,-0.27442,-0.61778,-1.319,-1.6545,-0.41679,-0.50706,-0.64259,-1.6139,-0.73186,-0.18252
-1.6831,-0.88649,-1.6576,-0.90157,-0.42865,-0.11544,-0.58654,-1.1656,-1.4037,-0.31974,-0.44991,-0.44617,-1.4035,-0.12139,-0.10771
-1.4783,-0.62075,-1.4707,-0.77457,-0.24173,0.13035,-0.28114,-0.79098,-1.5032,-0.28418,-0.37802,-0.27502,-1.2199,-0.36599,-0.17901
-1.3565,-0.4457,-1.3364,-0.39986,-0.20516,0.19183,-0.20948,-0.8368,-1.3142,-0.26866,-0.49015,-0.15925,-0.97269,-0.34371,-0.31803
-1.4483,-0.46043,-1.0078,-0.17797,0.01797,0.13652,-0.30517,-0.74096,-0.97321,0.12258,-0.53305,-0.36089,-0.87978,-0.29857,-0.18406
-1.4025,-0.45686,-0.96782,0.044747,0.36394,-0.12527,-0.31163,-0.55228,-0.90835,0.18567,-0.49849,-0.30603,-0.79781,-0.07832,-0.22788
-1.1226,-0.41838,-0.82461,0.02895,0.51543,-0.11215,-0.20179,-0.30881,-0.6406,0.03593,-0.62446,-0.14884,-0.67784,-0.27019,-0.19261
-1.0315,-0.32591,-0.76757,0.13569,0.45751,0.079263,-0.32523,0.11017,-0.52613,-0.028698,-0.70808,0.058518,-0.56109,-0.21257,0.099835
-0.71831,-0.28429,-0.73978,0.11257,0.52126,0.31904,-0.16031,0.13309,-0.38554,0.29506,-0.68296,0.084146,-0.45137,-0.30115,0.10136
-0.46754,-0.2157,-0.60837,0.42961,0.61604,0.31505,-0.19597,0.015373,-0.15947,0.2278,-0.49333,0.13711,-0.38435,-0.21093,0.031086
