-0.13029,-0.11423,-0.055979,-0.094008,-0.040491,-0.083747,-0.086,-0.10607,-0.1516,-0.042545,-0.032872,-0.20458,-0.11585,-0.17726,-0.29564,-0.11432,-0.25161,-0.2217,-0.025111,0.11772,-1.6945,-0.16034,-0.10883,-0.085164,-0.092978,-0.15722,-0.15494,-0.064342,-0.10691,-0.20535,-0.14795,-0.064162,-0.028867,-0.19389,-0.18957,0.00068375,-0.12493,0.0052784
-0.14439,-0.13506,-0.070643,-0.11405,-0.059669,-0.082145,-0.071035,-0.12083,-0.16793,-0.032747,-0.024217,-0.24182,-0.12494,-0.17499,-0.47355,-0.22145,-0.40403,-0.34487,-0.044379,0.17399,-1.8218,-0.23587,-0.11997,-0.15781,-0.015585,-0.14098,-0.14432,-0.078941,-0.1287,-0.185,-0.15032,-0.048814,-0.038157,-0.22187,-0.16466,0.17147,-0.12395,0.053955
-0.15977,-0.18829,-0.029678,-0.11976,-0.015841,-0.079284,-0.064054,-0.11549,-0.16941,-0.050155,-0.041987,-0.26724,-0.14957,-0.2108,-0.3877,-0.50709,-0.49324,-0.40459,-0.10305,0.21671,-1.7247,-0.24091,-0.14478,-0.2043,-0.052238,-0.20812,-0.21122,-0.11973,-0.15006,-0.18459,-0.1398,-0.036826,-0.021279,-0.20803,-0.20242,0.049708,-0.12676,0.0097
-0.22991,-0.24543,-0.061584,-0.11621,-0.030989,-0.069382,-0.088851,-0.13076,-0.20556,-0.083776,-0.073495,-0.26489,-0.2064,-0.29323,-0.40472,-0.50505,-0.37785,-0.40791,-0.156,-0.1135,-1.9007,-0.21769,-0.19495,-0.25136,-0.10132,-0.22768,-0.22794,-0.13837,-0.15553,-0.15943,-0.14844,-0.034868,-0.016969,-0.19129,-0.24014,-0.062783,-0.0043146,-0.10657
-0.22564,-0.19356,-0.040973,-0.11343,-0.035781,-0.07235,-0.099017,-0.13026,-0.18519,-0.069589,-0.060834,-0.2693,-0.25846,-0.31152,-0.40862,-0.055643,-0.31717,-0.53896,-0.24427,-0.19101,-1.8258,-0.29068,-0.24454,-0.31859,-0.16659,-0.21005,-0.20924,-0.13385,-0.17721,-0.20439,-0.15463,-0.053494,-0.053541,-0.17968,-0.31919,-0.069236,-0.24106,-0.11975
-0.25734,-0.18785,-0.062242,-0.12907,-0.042116,-0.062947,-0.099232,-0.11973,-0.206,-0.08357,-0.074611,-0.27684,-0.31003,-0.26489,-0.3404,0.1189,-0.26271,-0.45738,-0.38032,-0.59367,-1.8201,-0.31856,-0.28119,-0.39041,-0.18327,-0.26562,-0.26523,-0.14827,-0.18713,-0.25005,-0.18195,-0.067177,-0.065617,-0.19359,-0.24681,-0.19388,-0.16164,-0.11662
-0.26191,-0.18141,-0.043012,-0.11938,-0.025559,-0.081332,-0.11114,-0.14037,-0.25467,-0.10751,-0.097003,-0.27637,-0.26649,-0.20557,-0.39064,-0.085145,-0.24542,-0.49852,-0.63255,-0.70726,-1.7843,-0.39483,-0.34877,-0.41528,-0.28253,-0.35816,-0.35553,-0.17913,-0.21322,-0.24443,-0.17201,-0.089976,-0.034122,-0.21237,-0.13987,-0.15755,-0.061347,-0.090846
-0.25149,-0.25402,0.0014374,-0.082043,0.016252,-0.079324,-0.12833,-0.14022,-0.27128,-0.10634,-0.094959,-0.32507,-0.26177,-0.17937,-0.49598,-0.12497,-0.51928,-0.43067,-0.72762,-0.97007,-1.8365,-0.42834,-0.36245,-0.5118,-0.31564,-0.36932,-0.36593,-0.21932,-0.22977,-0.31203,-0.20019,-0.058444,-0.054281,-0.24139,-0.20431,-0.41153,-0.16888,-0.15566
-0.29016,-0.2908,-0.0028934,-0.07273,0.012257,-0.081318,-0.11948,-0.12494,-0.27382,-0.11847,-0.10577,-0.38433,-0.22983,-0.18689,-0.46808,-0.3756,-0.47788,-0.5391,-0.6578,-1.0977,-1.8636,-0.38717,-0.4074,-0.47687,-0.32977,-0.35731,-0.35366,-0.22991,-0.23234,-0.30711,-0.14549,-0.052482,-0.087856,-0.21169,-0.22842,-0.38732,-0.084731,-0.16805
-0.28018,-0.32084,-0.0081791,-0.097816,-0.037575,-0.11452,-0.13059,-0.1278,-0.29525,-0.17119,-0.16014,-0.39826,-0.31738,-0.2693,-0.43049,-0.52428,-0.44637,-0.71999,-0.62984,-0.8963,-2.006,-0.39171,-0.47059,-0.5073,-0.40672,-0.46031,-0.45212,-0.23223,-0.24872,-0.27836,-0.1601,-0.092395,-0.076432,-0.22583,-0.18038,-0.39854,0.032085,-0.16243
