-0.058855,0.087447,0.031447,-0.13722,-0.17558,-0.19032,-0.14641,-0.30505,-0.212,-0.11668,-0.028282,-0.096016,-0.14451,-0.06149,-0.42748,-0.072342,-0.085227,-0.064416,-0.057019,-0.089162,-0.121,-0.13012,-0.11485,0.032102,0.031432,-0.29698,-0.11298,-0.062118,-0.23925,-0.28107,-0.079087,0.015965,-0.090019,-0.045185,0.014961
-0.54283,0.098536,-0.059899,-0.28528,-0.4549,-0.3429,-0.22219,-0.63957,-0.25507,-0.20544,-0.098614,-0.24119,-0.3514,-0.14969,-0.95414,-0.17491,-0.27704,-0.68756,-0.17897,-0.18475,-0.27794,-0.3364,-0.32586,-0.12172,-0.11992,-0.4436,-0.20488,-0.20515,-0.37254,-0.38031,-0.27448,-0.085974,-0.26787,-0.095816,0.041043
-0.69182,-0.04719,-0.40773,-0.58585,-0.72001,-0.50906,-0.34542,-0.92297,-0.035613,-0.44217,-0.12794,-0.45109,-0.57705,-0.26881,-1.5151,-0.2476,-0.45968,-1.013,-0.26839,-0.26963,-0.58463,-0.55764,-0.54888,-0.7688,-0.22388,-0.85799,-0.52957,-0.39286,-0.46345,-0.45288,-0.42794,-0.21986,-0.49677,-0.33,0.0084448
-0.62151,-0.1954,-0.45749,-0.79209,-0.81765,-0.83258,-0.75934,-1.1053,-0.37799,-0.65633,-0.19462,-0.5718,-0.94604,-0.40691,-1.9006,-0.40424,-0.70439,-1.2961,-0.48637,-0.38509,-0.91063,-0.79185,-0.79622,-1.0731,-0.15592,-0.62332,-0.71066,-0.47032,-0.4923,-0.51765,-0.65941,-0.32426,-0.72664,-0.56006,-0.014294
-0.71408,-0.43778,-0.83037,-0.77998,-1.0772,-0.86363,-0.82434,-1.1261,-0.65778,-0.76762,-0.31065,-0.67776,-1.2856,-0.59827,-2.2614,-0.88974,-0.90694,-1.3296,-0.60173,-0.76151,-1.2015,-1.0428,-1.0375,-1.1105,-0.2803,-0.4596,-1.0946,-0.60963,-0.85232,-0.77853,-0.56488,-0.50407,-0.95362,-0.88153,-0.053877
-0.8147,-0.73045,-1.1225,-1.1367,-1.3791,-1.1222,-1.2199,-1.0627,-0.72661,-0.96421,-0.50878,-0.95404,-1.5888,-0.77569,-2.4202,-1.4813,-1.1384,-1.7186,-0.82944,-1.1098,-1.5143,-1.2757,-1.2874,-1.2295,-0.56048,-1.0653,-1.3434,-0.72154,-0.96863,-0.91445,-0.66615,-0.68754,-1.1984,-1.2461,-0.0063513
-1.3766,-1.0431,-1.2058,-1.4807,-1.5239,-1.2477,-1.4353,-1.0204,-0.89569,-1.1066,-0.61555,-1.1521,-1.8375,-0.96407,-2.4986,-1.8656,-1.324,-2.0514,-0.97236,-1.1405,-1.7501,-1.4838,-1.4894,-1.2068,-0.83917,-0.89894,-1.5539,-0.92172,-1.1378,-1.0724,-0.73387,-0.88564,-1.4305,-1.5086,0.0086283
-1.4497,-1.2025,-1.3414,-1.5176,-1.4675,-1.3543,-1.5319,-1.2551,-0.93711,-1.2791,-0.72216,-1.5232,-2.074,-1.1007,-2.5615,-2.1189,-1.5501,-2.2265,-1.1672,-1.2733,-1.9015,-1.6638,-1.6809,-1.4576,-1.1015,-1.1319,-1.7602,-1.1421,-1.2733,-1.1857,-0.83568,-1.0859,-1.6367,-1.7101,-0.081784
-1.5634,-1.1681,-1.3208,-1.9295,-1.7338,-1.639,-1.7728,-1.4173,-1.4062,-1.3479,-0.8734,-1.783,-2.3307,-1.2851,-2.7738,-2.3162,-1.7853,-2.0865,-1.3373,-1.4639,-2.1146,-1.8269,-1.8432,-1.5314,-1.4186,-1.2372,-1.7402,-1.1461,-1.4322,-1.3464,-1.2261,-1.2506,-1.8065,-1.8707,-0.21172
-1.9219,-1.3646,-1.2176,-1.622,-1.5993,-1.8043,-1.9236,-1.2933,-1.4898,-1.2615,-1.097,-2.0415,-2.5043,-1.407,-3.0193,-2.4808,-1.82,-2.6592,-1.4819,-1.5991,-2.2523,-1.9694,-1.9803,-1.8312,-1.5907,-0.97553,-1.4204,-1.4095,-1.4913,-1.4102,-1.6852,-1.4461,-2.002,-2.1108,-1.0575
