-0.50547,-0.50011,-0.38931,-0.5953,-0.56605,-0.32015,-0.50217,-0.39811,-0.34272,-0.81874,-0.81308,-0.45972,-1.1693,-0.48768,-0.40327,-0.25716,-0.19753,-0.048757,-0.21646,-0.28523,-0.4403,-0.39906,0.27363,0.18742,-0.28491,-0.058389,-0.47854,-0.36322,-1.351,-1.4395,-0.39238,-0.36547,-0.049021,-1.5482,-0.69099
-0.41185,-0.50959,-0.11992,-0.5743,-0.44805,-0.35638,-0.25148,-0.30974,-0.27609,-0.57632,-0.57773,-0.28654,-1.2047,-0.47717,-0.31022,-0.2087,-0.0013306,-0.00075538,-0.54867,-0.19505,-0.39613,-0.62007,0.058053,-0.10231,-0.10549,0.058289,-0.26932,-0.23537,-1.3821,-1.4883,-0.37397,-0.27649,-0.076933,-1.5111,-0.80652
-0.40698,-0.60404,-0.15365,-0.55066,-0.41128,-0.13279,-0.20424,-0.16786,-0.12503,-0.54029,-0.53839,-0.16671,-1.272,-0.49519,-0.31097,-0.050939,-0.10444,0.13798,-0.83035,-0.17876,-0.35427,-0.58129,0.015763,0.058113,-0.26407,-0.17899,-0.26023,-0.22123,-1.3762,-1.4604,-0.41333,-0.33671,-0.23192,-1.6358,-1.0281
-0.3709,-0.7229,-0.23445,-0.41688,-0.32948,-0.056429,-0.035761,-0.30884,-0.27059,-0.31828,-0.3256,-0.17652,-0.97467,-0.667,-0.28124,-0.058615,-0.244,0.14397,-1.0027,-0.32863,-0.22638,-0.3705,0.074269,0.083207,-0.39545,-0.17459,-0.27514,0.031119,-1.3801,-1.449,-0.40938,-0.36358,-0.79053,-1.4065,-1.1904
-0.25739,-0.53374,-0.10022,-0.49606,-0.35653,0.23332,-0.023609,-0.27302,-0.23194,-0.28329,-0.28944,0.038062,-0.88029,-0.5475,-0.28197,-0.054812,-0.12833,-0.32163,-1.0293,-0.40626,-0.37371,-0.31639,0.24117,-0.19899,-0.26265,0.26233,-0.31145,0.026631,-1.3039,-1.4037,-0.38599,-0.38174,-0.52474,-1.1102,-1.1387
-0.37229,-0.52279,-0.093571,-0.42828,-0.30435,0.35954,-0.028358,0.0017948,0.043094,-0.35047,-0.3642,-0.0017799,-0.72831,-0.40066,-0.32151,0.012142,-0.010146,-0.5098,-0.51216,-0.37002,-0.26622,-0.31909,0.34738,-0.32865,0.11655,0.27929,-0.16799,0.05748,-1.3334,-1.4186,-0.39406,-0.13234,-0.41944,-1.1682,-1.1194
-0.13926,-0.4648,0.086047,-0.30563,-0.07081,0.28444,0.081634,0.1475,0.19392,0.029435,0.016448,0.25024,-0.53986,-0.082824,-0.26354,-0.4022,-0.00089263,-0.67828,-0.49249,-0.57961,-0.32406,-0.49951,0.21198,-0.16149,0.17155,0.12061,-0.11422,-0.058291,-1.1224,-1.222,-0.4629,-0.076898,-0.57378,-1.0983,-0.80244
-0.27636,-0.25502,-0.061853,-0.12563,-0.14796,0.21583,0.16807,0.21303,0.26055,0.10778,0.093417,0.11929,-0.3483,-0.12811,-0.35537,-0.44194,-0.14958,-0.48646,-0.61628,-0.86358,-0.36141,-0.63825,0.08621,-0.091218,0.034836,-0.10107,0.12653,-0.12895,-0.99963,-1.0896,-0.48024,-0.087809,-0.46654,-1.0599,-0.72702
-0.11254,-0.33967,-0.17205,-0.2343,-0.28749,0.22699,0.036488,0.049327,0.097875,-0.13676,-0.13712,-0.019401,-0.33988,-0.1789,-0.33374,-0.48535,-0.17006,-0.36173,-0.95599,-0.43629,-0.33706,-0.55193,0.23035,-0.069558,-0.020372,0.042605,-0.15731,-0.26512,-1.0457,-1.1499,-0.46827,-0.039621,-0.36621,-1.1805,-0.88756
-0.20993,-0.21173,0.086835,-0.11693,-0.17079,0.093807,0.018932,-0.055331,0.0050554,-0.076252,-0.08527,-0.016467,-0.44176,-0.098987,-0.44793,-0.33024,-0.14832,-0.45046,-0.81181,-0.537,-0.29444,-0.41967,-0.19017,-0.054479,0.034541,0.23194,-0.15856,-0.061959,-0.96125,-1.0768,-0.36437,-0.25573,-0.30093,-1.1203,-1.082
