-1.7838,-2.1518,-1.0909,-1.0934,-1.2077,-1.322,-1.9442,-0.98303,-1.0373,-1.1341,-1.1144,-2.1903,-1.707,-2.209,-1.2079,-3.696,-1.9294,-0.33113,-0.98059,-1.3503,-1.3523,-0.48185,-0.78772,-0.3834,-0.69062,-3.0814,-3.1701,-1.5887
-1.9085,-2.1957,-0.89042,-0.9943,-0.97796,-1.365,-1.8346,-0.97991,-1.0106,-1.1245,-0.97152,-2.0346,-1.9763,-2.0638,-1.3347,-3.4867,-2.0281,-0.26985,-0.82026,-0.97649,-0.97681,-0.45216,-0.6881,-0.33639,-0.57105,-3.0402,-3.0664,-1.2891
-1.7942,-2.1715,-0.76552,-0.89582,-0.96437,-1.3183,-1.8083,-0.92042,-0.96794,-1.0599,-0.88336,-2.0395,-2.0429,-1.8947,-1.2988,-3.624,-1.9046,-0.21305,-0.49213,-0.79944,-0.79583,-0.42483,-0.66376,-0.23133,-0.49444,-2.7994,-2.8581,-1.354
-1.7927,-1.9696,-0.66621,-0.76611,-0.83823,-1.3028,-1.7922,-0.90528,-0.928,-1.0345,-0.78306,-1.8706,-1.8584,-1.7828,-1.3422,-3.46,-1.9559,-0.14036,-0.24018,-0.76895,-0.76093,-0.40546,-0.63672,-0.18327,-0.48088,-2.706,-2.7515,-1.3491
-1.7987,-1.7567,-0.74265,-0.56343,-0.8639,-1.2593,-1.6994,-0.87019,-0.89944,-1.0223,-0.66915,-1.7313,-1.7494,-1.7385,-1.2618,-3.4477,-2.1165,-0.069669,-0.11152,-0.6003,-0.5926,-0.38646,-0.62067,-0.1486,-0.40929,-2.5239,-2.5861,-1.0728
-1.6602,-1.6994,-0.64396,-0.34451,-0.69128,-1.1459,-1.5616,-0.84384,-0.87553,-0.99392,-0.59352,-1.5811,-1.74,-1.5467,-1.3764,-3.4224,-1.7435,0.0041233,-0.10251,-0.35168,-0.34806,-0.36703,-0.59822,-0.12179,-0.35624,-2.408,-2.5186,-0.985
-1.5442,-1.6034,-0.43835,-0.071713,-0.45591,-1.0845,-1.4956,-0.80592,-0.82752,-0.9469,-0.54135,-1.5118,-1.8549,-1.3937,-1.2225,-3.4443,-1.8967,0.076704,-0.05545,-0.23789,-0.23733,-0.34047,-0.56439,-0.11074,-0.30787,-2.2597,-2.3377,-0.98342
-1.3478,-1.4474,-0.37275,-0.019862,-0.37404,-1.0447,-1.4334,-0.75168,-0.78042,-0.89062,-0.45298,-1.3332,-1.7721,-1.3308,-1.1812,-3.2119,-1.5497,0.11348,-0.012796,-0.18306,-0.17766,-0.31346,-0.51187,-0.090745,-0.25401,-2.0863,-2.1465,-0.89705
-1.2855,-1.3214,-0.22647,-0.064609,-0.30447,-0.97824,-1.3264,-0.7211,-0.73727,-0.82895,-0.3967,-1.1873,-1.4295,-1.2969,-1.1413,-3.2397,-1.6023,0.13708,0.035289,-0.19383,-0.1861,-0.29025,-0.47221,-0.059644,-0.22935,-1.8844,-1.9587,-0.76807
-1.1581,-1.2442,-0.12551,-0.029905,-0.23951,-0.91483,-1.2067,-0.67019,-0.69123,-0.77379,-0.35886,-1.1,-1.2843,-1.215,-1.0762,-3.0012,-1.3617,0.15204,0.076706,-0.099849,-0.092584,-0.2668,-0.4408,-0.037545,-0.18762,-1.7211,-1.7894,-0.73392
