0,5.02559,6.85477,3.1429,3.97116
1,5.15105,7.25836,5.99817,17.1463
2,6.51053,7.95122,10.628,33.3738
3,5.95217,6.66934,14.3816,49.6484
4,5.43767,6.83096,19.2881,64.6825
5,5.12376,5.97101,24.4449,78.9418
6,4.22604,5.0315,30.1574,89.2365
7,3.91599,3.81086,33.7523,95.7547
8,3.04873,2.48352,32.9649,88.2233
9,4.47029,4.45035,43.1578,102.447
