0,2.52347,2.15295,4.08433,3.40414
1,3.45139,2.79306,4.74841,4.11243
2,3.57025,2.43536,5.47201,5.3271
3,3.85797,2.81366,6.03686,6.55846
4,4.20749,3.32854,6.45207,7.71061
5,4.57339,3.6966,7.44573,8.70574
6,4.89025,3.88634,7.85724,9.77197
7,5.15331,3.75069,8.38611,10.963
8,5.51123,4.28004,8.76256,11.9059
9,5.65927,4.91822,8.93645,12.3409
