-0.18292,0.0092793,0.070078,0.14875,0.23484,0.051316,-0.2977,-0.16279,-0.28113,-0.40657,-0.30656,0.0062686,-0.020587,-0.41113,-0.027539,-0.034508,-0.10283,0.041449,-0.1428,-0.045449,-0.067391,0.0039216,0.1491,-0.2003,-0.1556,-0.021402
-0.30747,-0.042804,0.022895,0.20416,0.024168,-0.056228,-0.40159,-0.572,-0.60402,-0.57031,-0.45964,-0.11032,0.038965,-0.54333,-0.18821,-0.18956,-0.26256,-0.20031,-0.25015,-0.11353,-0.23142,-0.30683,0.013954,-0.20962,-0.2384,-0.066028
-0.0072302,-0.20886,0.051736,-0.093861,-0.039507,-0.17769,-0.60868,-0.7918,-0.84288,-0.60377,-0.81609,-0.084783,0.094651,-0.64596,-0.41639,-0.42043,-0.16604,-0.45776,-0.43919,-0.33947,-0.017553,-0.36502,-0.23681,-0.16071,-0.24622,-0.074621
-0.11723,-0.37349,-0.12685,-0.12702,-0.13202,-0.22482,-0.44453,-1.2044,-0.96034,-0.45023,-0.56696,-0.33449,-0.026536,-0.55531,-0.55645,-0.55814,-0.37648,-0.4412,-0.50065,-0.36929,-0.30434,-0.19906,-0.26103,-0.19465,-0.31223,-0.077774
-0.17337,-0.3143,-0.12195,-0.39318,-0.21378,-0.21192,-0.52265,-1.2455,-1.2862,-0.78185,-1.0036,-0.3582,-0.075167,-0.80216,-0.6122,-0.61616,-0.62999,-0.57719,-0.45513,-0.45746,-0.40634,-0.34492,-0.19143,-0.26449,-0.36191,-0.08588
-0.65714,-0.53912,-0.22201,-0.5631,-0.28405,-0.19424,-0.46598,-1.554,-1.4867,-0.5889,-1.1828,-0.26501,-0.16126,-1.0098,-0.69765,-0.70053,-0.17886,-0.49454,-0.30716,-0.53599,-0.31822,-0.4033,-0.51998,-0.21909,-0.22993,-0.033607
-0.91248,-0.59519,-0.1521,-0.64066,-0.26062,-0.22127,-0.60716,-1.6879,-1.5868,-0.74185,-1.3435,-0.31306,-0.26514,-1.0108,-0.63,-0.62586,-0.24491,-0.48578,-0.32152,-0.30895,-0.21577,-0.27109,-0.54651,-0.19763,-0.35802,-0.1017
-1.0593,-0.55129,-0.46378,-0.31253,-0.54689,-0.20837,-0.76071,-1.7873,-1.9496,-0.9791,-1.3894,-0.28113,-0.31359,-1.2543,-0.65561,-0.66234,-0.61891,-0.55616,-0.45916,-0.34537,-0.455,-0.28963,-0.34668,-0.31957,-0.42596,-0.37392
-0.92158,-0.79046,-0.62898,-0.47585,-0.34724,-0.28029,-0.54396,-1.5739,-2.0746,-1.0459,-1.2832,-0.36635,-0.39179,-0.83607,-0.79821,-0.80458,-0.19928,-0.35941,-0.282,-0.47916,-0.42176,-0.37387,-0.79445,-0.40546,-0.51898,-0.63047
-0.87655,-0.93632,-0.39171,-0.4304,-0.19403,-0.27704,-0.51283,-1.3314,-2.1127,-1.0132,-1.2211,-0.40872,-0.37271,-1.0972,-0.90463,-0.911,-0.19551,-0.13781,-0.43745,-0.36879,-0.30239,-0.36253,-0.84739,-0.47004,-0.49759,-1.0765
