-2.2734,-0.40822,-2.471,-2.2262,-2.2953,-1.8058,-1.3217,-0.33118,-0.32451,-0.72529,-0.65544,-0.5843,-0.78175,-0.88057,-0.44939,-1.1755,-0.12849,-0.48782,-0.67007,-1.1252,-0.56753,-0.56692,-2.1565,-1.7597,-0.64506,-0.78211,-0.74109,-0.76873,-0.62809,-0.70496,-0.47201,-0.47905,-0.77495,-0.70018,-1.7086
-2.4676,-0.75151,-2.5079,-2.5407,-2.4231,-1.9547,-1.5931,-0.64146,-0.67396,-0.93523,-0.85986,-0.74042,-1.0222,-1.1264,-0.55596,-1.3879,-0.1938,-0.61379,-0.85111,-1.2601,-0.75544,-0.75914,-2.3019,-2.2573,-1.0172,-0.92758,-0.95413,-0.88824,-0.74631,-0.85578,-0.95704,-0.53164,-0.92409,-0.89409,-1.9085
-2.3637,-0.89283,-2.7799,-2.6407,-2.7202,-2.1394,-1.7339,-0.81303,-0.83331,-1.0243,-1.1234,-0.84406,-1.2021,-1.3261,-0.791,-1.3551,-0.21374,-0.79342,-1.1949,-1.396,-0.90908,-0.91304,-2.5564,-2.51,-1.2525,-0.97904,-0.96724,-1.1342,-0.7831,-0.81614,-1.3923,-0.58815,-1.0158,-0.80376,-1.7898
-2.4671,-1.1046,-2.8344,-2.6712,-2.762,-2.1046,-1.7296,-1.1045,-1.126,-1.1622,-1.3237,-0.9355,-1.3904,-1.5426,-0.84851,-1.2794,-0.30188,-0.94069,-1.4054,-1.5325,-1.4218,-1.4054,-2.4419,-2.3448,-1.2228,-1.1428,-1.0955,-1.2662,-0.6882,-0.79042,-1.3931,-0.53398,-1.1705,-1.0467,-2.148
-2.5016,-1.0654,-2.7165,-2.9248,-2.6038,-2.2738,-1.7933,-1.2033,-1.2045,-1.3439,-1.3334,-1.0455,-1.4166,-1.6989,-1.0589,-1.487,-0.46455,-1.1404,-1.4914,-1.388,-1.633,-1.6404,-2.6097,-2.5669,-1.5684,-1.1832,-1.2684,-1.4375,-0.80699,-0.89322,-1.2657,-0.6482,-1.2766,-1.2663,-1.9551
-2.4264,-0.85284,-2.8485,-3.2209,-2.9139,-2.4444,-1.9021,-1.5765,-1.5739,-1.4215,-1.4953,-1.2252,-1.4928,-1.8719,-1.3143,-1.6549,-0.60815,-1.2578,-1.5293,-1.6129,-1.8469,-1.8575,-2.9152,-3.0531,-2.2013,-1.3504,-0.958,-1.6914,-1.0647,-1.098,-1.5224,-0.8717,-1.4027,-1.3178,-1.8949
-2.6098,-1.2589,-2.9925,-3.4253,-3.106,-2.4897,-1.9357,-1.6839,-1.6804,-1.6227,-1.726,-1.5527,-1.9092,-2.0816,-1.3594,-1.6291,-0.61949,-1.3763,-1.5984,-1.6101,-1.8218,-1.8602,-2.7834,-3.5176,-2.3198,-1.6369,-1.3167,-1.7056,-1.0301,-1.0793,-1.4944,-1.1729,-1.5531,-1.3148,-1.911
-2.4644,-1.5819,-2.9342,-3.6851,-3.144,-2.7371,-2.1139,-2.0832,-2.1059,-1.8276,-1.8176,-1.5532,-1.8208,-2.2362,-1.5076,-1.7642,-0.60367,-1.4837,-1.684,-1.7237,-1.7528,-1.737,-3.0087,-3.4245,-2.3786,-1.6346,-1.3328,-2.0796,-1.3509,-1.389,-1.2678,-1.4178,-1.8351,-1.2434,-1.7494
-2.5893,-1.7841,-2.8058,-3.1977,-3.1711,-2.6508,-2.1339,-2.0901,-2.1041,-2.0689,-1.9725,-1.7014,-1.9463,-2.3389,-1.6653,-1.7762,-0.63989,-1.6595,-1.8311,-1.98,-1.6516,-1.6641,-3.1239,-3.8606,-2.4559,-1.5668,-1.52,-2.2889,-1.6184,-1.6645,-1.5793,-1.3961,-2.0055,-1.1333,-1.8666
-2.626,-1.9685,-2.6806,-3.0785,-3.4696,-2.6984,-2.2343,-2.333,-2.3429,-2.3523,-2.0751,-1.8853,-1.9296,-2.4898,-1.7771,-1.6222,-0.94975,-1.804,-1.8855,-1.9772,-1.9828,-1.9788,-3.0389,-3.5194,-2.8302,-1.8441,-1.4213,-2.4107,-1.5491,-1.5838,-1.6109,-1.3777,-2.2023,-1.5634,-1.5555
