-0.38691,-0.22828,-0.17911,-0.27434,-0.20301,-0.17539,-0.36019,-0.22488,-0.19366,-0.31778,-0.31897,-0.33979,-0.35488,-0.40567,-1.9248,-2.5572,-1.7323,-0.085398,-0.64908,-1.8812,-1.4227,-0.22137,-0.19898,-0.15025,-0.33746,-0.30908,-0.30554,-0.20333,-0.3195,-0.32164,-0.12537,-0.13577,-0.20577,-0.80293,-0.83776,-0.20868,-0.97516,-2.6629,-1.8764,-1.9264
-0.38448,-0.21434,-0.23022,-0.2963,-0.24074,-0.24016,-0.34055,-0.33676,-0.30806,-0.36554,-0.37485,-0.43426,-0.32843,-0.36052,-1.9301,-2.3599,-1.823,-0.15988,-0.65082,-2.0797,-1.5734,-0.41815,-0.27975,-0.15142,-0.38069,-0.33742,-0.32772,-0.23496,-0.40093,-0.36263,-0.10855,-0.10756,-0.23491,-0.89485,-0.92967,-0.23867,-1.1274,-2.5625,-1.3929,-1.9091
-0.40473,-0.14395,-0.20582,-0.27379,-0.21002,-0.20569,-0.36882,-0.42267,-0.38836,-0.44123,-0.4532,-0.58789,-0.38958,-0.33915,-2.0774,-2.312,-1.8998,-0.091515,-0.53614,-1.8539,-1.5071,-0.55329,-0.25983,-0.12679,-0.33463,-0.22092,-0.21888,-0.26302,-0.33538,-0.40408,0.0092518,-0.19631,-0.2897,-0.91393,-0.95626,-0.23463,-1.2069,-2.5454,-1.5016,-1.9063
-0.33603,-0.14074,-0.31674,-0.23972,-0.24317,-0.21457,-0.40219,-0.38413,-0.3605,-0.52186,-0.53229,-0.4878,-0.36236,-0.3777,-2.0042,-2.3655,-1.7638,-0.31511,-0.017212,-1.8334,-1.4611,-0.67197,-0.26386,-0.11967,-0.32634,-0.22073,-0.21598,-0.24318,-0.42443,-0.40722,0.0011644,-0.17115,-0.31223,-0.8564,-0.93896,-0.22628,-1.2907,-2.9099,-1.3504,-1.7921
-0.374,-0.12016,-0.35386,-0.26515,-0.29035,-0.17081,-0.45078,-0.30876,-0.27308,-0.48025,-0.48415,-0.54335,-0.46915,-0.49397,-1.986,-2.4868,-1.9514,-0.075529,-0.38111,-2.1333,-1.2764,-0.80087,-0.22096,-0.18581,-0.28123,-0.26307,-0.26104,-0.28889,-0.46984,-0.38179,-0.19438,-0.15516,-0.3488,-0.72039,-0.74599,-0.20844,-1.412,-2.7032,-1.6447,-1.9085
-0.31453,-0.19763,-0.37918,-0.31544,-0.29924,-0.17438,-0.48634,-0.33466,-0.28838,-0.50084,-0.51304,-0.62393,-0.48773,-0.58235,-2.054,-2.4018,-1.9602,-0.022531,-0.19491,-1.8276,-1.6851,-0.87896,-0.20328,-0.19602,-0.21306,-0.16539,-0.15767,-0.3142,-0.47929,-0.48063,-0.28428,-0.14501,-0.33237,-0.56801,-0.60565,-0.20806,-1.4143,-2.6416,-1.5601,-2.0791
-0.39735,-0.2481,-0.38434,-0.33215,-0.38607,-0.2296,-0.40048,-0.34958,-0.30732,-0.56132,-0.57499,-0.705,-0.52518,-0.56041,-1.982,-2.6462,-1.9579,-0.20704,-0.48376,-1.4114,-1.5143,-0.78029,-0.27267,-0.25481,-0.15062,-0.24639,-0.24417,-0.32857,-0.3944,-0.67459,-0.18547,-0.23292,-0.35973,-0.44353,-0.47269,-0.2509,-1.5092,-2.6005,-1.7863,-2.0215
-0.29323,-0.24773,-0.31578,-0.27212,-0.36819,-0.14541,-0.35495,-0.4101,-0.37754,-0.59132,-0.60717,-0.72642,-0.53633,-0.50493,-2.1148,-2.45,-1.8301,-0.47641,-0.22191,-1.6559,-1.8679,-0.72151,-0.35066,-0.29904,-0.11869,-0.11578,-0.11013,-0.35232,-0.39306,-0.66927,-0.1581,-0.27984,-0.39173,-0.40573,-0.41934,-0.24648,-1.4796,-2.8773,-1.9647,-2.0038
-0.19842,-0.24477,-0.32887,-0.29692,-0.34429,-0.122,-0.45956,-0.51387,-0.49275,-0.62546,-0.63648,-0.74234,-0.47305,-0.52598,-1.9931,-2.7245,-1.9257,-0.33309,-0.34207,-1.9258,-1.845,-0.67639,-0.37642,-0.2491,-0.21746,-0.23798,-0.24106,-0.3578,-0.43063,-0.59903,-0.28931,-0.28857,-0.32918,-0.42001,-0.47527,-0.2554,-1.3135,-2.6625,-1.4976,-1.7759
-0.24049,-0.21765,-0.29199,-0.31782,-0.36939,-0.13664,-0.39804,-0.45961,-0.43437,-0.53246,-0.54512,-0.71669,-0.41126,-0.46333,-2.0447,-2.6153,-1.7888,-0.051481,-0.19375,-1.7993,-1.2286,-0.50333,-0.28272,-0.20821,-0.18624,-0.11451,-0.11644,-0.31094,-0.46702,-0.6284,-0.34136,-0.22881,-0.35109,-0.43041,-0.44043,-0.23497,-1.0419,-2.5057,-1.7699,-1.7022
