0.022915,0.051399,0.036488,-0.052848,-0.17444,0.0062967,0.063254,0.021432,0.038945,-0.26229,-0.19808,0.17654,-0.098135,-0.15121,-0.06532,-0.062849,-0.058504,-0.060873,0.039863,-0.038167,-0.044491,-0.054722,-0.17724
-0.13381,-0.12693,-0.15101,-0.068751,-0.242,-0.060967,0.052189,0.0074911,0.003106,-0.16196,-0.30604,0.39439,-0.12437,-0.25978,-0.070373,-0.061613,-0.10581,-0.12358,0.011579,-0.00068695,-0.17008,-0.30413,-0.33686
-0.36018,-0.15501,-0.14594,-0.22837,-0.27315,-0.099306,0.043281,-0.053694,0.061003,-0.3419,-0.1625,0.17837,-0.16924,-0.36923,-0.068417,-0.065728,-0.14251,-0.13821,0.10617,-0.048095,-0.23406,-0.49974,-0.42837
-0.52964,0.087613,-0.24768,-0.39591,-0.47464,-0.04117,0.047348,-0.045057,-0.0032042,-0.58626,-0.13311,-0.16584,-0.21592,-0.49596,-0.26618,-0.25629,-0.19155,-0.23461,0.12628,-0.11627,-0.30515,-0.40069,-0.53347
-0.43166,0.017347,-0.069315,-0.44428,-0.47205,-0.079256,-0.032643,-0.15866,0.046674,-0.40154,-0.12109,-0.44284,-0.20818,-0.48171,-0.36291,-0.3506,-0.19984,-0.23649,0.13758,-0.20734,-0.34139,-0.55876,-0.60609
-0.46292,-0.063358,-0.19726,-0.39583,-0.61325,-0.30726,-0.10097,-0.30415,0.035495,-0.65722,-0.26515,-0.42381,-0.30731,-0.60715,-0.3348,-0.32125,-0.51595,-0.5546,0.043181,-0.29356,-0.45462,-0.66171,-0.40263
-0.59867,-0.28912,-0.22622,-0.50546,-0.74048,-0.59203,-0.11714,-0.34203,0.035636,-0.78293,-0.5836,-0.55936,-0.4935,-0.68259,-0.35815,-0.35353,-0.62148,-0.65633,-0.10378,-0.43036,-0.50186,-0.53619,-0.1726
-0.63305,-0.27946,-0.31521,-0.69077,-0.81378,-0.45649,-0.050853,-0.38599,-0.24856,-0.82339,-0.66859,-0.32772,-0.6,-0.57987,-0.47428,-0.46495,-0.49911,-0.55775,-0.18379,-0.39262,-0.72217,-0.48004,-0.048006
-0.74934,-0.35119,-0.19895,-0.61522,-0.89926,-0.25025,-0.13149,-0.40843,-0.38791,-0.81713,-0.53136,-0.29045,-0.63535,-0.5756,-0.46951,-0.46336,-0.35108,-0.41109,-0.17067,-0.38775,-0.88633,-0.31747,-0.10178
-1.0493,-0.43855,-0.30789,-0.49073,-0.75775,-0.44192,-0.078376,-0.53679,-0.21202,-0.73388,-0.49085,-0.18214,-0.68183,-0.54136,-0.5671,-0.55924,-0.48888,-0.52816,-0.18495,-0.37858,-1.0322,-0.50701,-0.30166
