0,2.13166,1.78862,5.13149,3.06407
1,2.64832,2.17293,5.89331,4.6939
2,3.53319,3.03521,7.15836,7.13673
3,4.27072,3.1637,8.07048,9.37906
4,4.78262,3.22536,9.04162,11.5841
5,5.29185,3.48999,9.80841,13.5079
6,5.82289,3.8323,10.8785,15.1054
7,6.23201,3.99663,11.7319,16.649
8,6.47188,4.2715,12.6508,18.0375
9,6.72062,4.14346,13.258,19.181
