100002,100014,100018,100019,100024,100025,100026,100027,100029,100033,100034,100035,100036
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.017,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,-0.015,-0.003,0.0,0.0,-0.01
-0.101,-0.07,0.0,0.0,-0.003,-0.039,-0.017,-0.017,-0.095,-0.048,0.0,0.0,-0.061
-0.207,-0.215,0.0,-0.001,-0.045,-0.051,-0.027,-0.027,-0.224,-0.134,0.0,-0.012,-0.116
-0.316,-0.316,0.0,-0.039,-0.08,-0.077,-0.053,-0.051,-0.417,-0.258,-0.005,-0.037,-0.186
-0.451,-0.381,-0.001,-0.066,-0.12,-0.095,-0.107,-0.106,-0.553,-0.353,-0.048,-0.086,-0.319
-0.628,-0.416,-0.049,-0.084,-0.197,-0.164,-0.16,-0.159,-0.988,-0.444,-0.077,-0.118,-0.416
-0.724,-0.448,-0.082,-0.131,-0.299,-0.295,-0.331,-0.329,-1.989,-0.673,-0.028,-0.067,-0.615
-0.649,-0.653,-0.054,-0.257,-0.399,-0.554,-0.619,-0.615,-2.146,-1.067,0.0,-0.026,-0.854
-0.655,-0.901,-0.077,-0.434,-0.478,-0.484,-0.705,-0.7,-1.698,-1.34,-0.03,-0.06,-0.616
-0.835,-1.008,-0.168,-0.458,-0.709,-0.599,-0.746,-0.739,-1.671,-1.622,-0.068,-0.106,-0.568
-0.963,-1.307,-0.358,-0.425,-1.108,-0.747,-0.896,-0.887,-1.402,-1.737,-0.15,-0.181,-0.813
-1.193,-2.4,-0.222,-0.408,-1.34,-0.825,-0.728,-0.711,-1.395,-1.598,-0.205,-0.233,-2.198
-1.866,-2.514,-0.166,-0.384,-1.602,-0.942,-0.812,-0.799,-1.695,-1.351,-0.246,-0.283,-1.667
-2.703,-3.299,-0.453,-0.683,-3.675,-0.936,-0.816,-0.803,-2.089,-1.237,-0.281,-0.304,-1.904
-3.05,-2.776,-0.634,-0.746,-3.237,-1.083,-0.798,-0.787,-2.446,-1.473,-0.235,-0.26,-3.513
-3.32,-3.21,-0.901,-0.649,-3.189,-0.915,-0.802,-0.792,-2.549,-1.992,-0.321,-0.351,-3.811
-3.588,-3.155,-1.309,-0.725,-3.287,-1.024,-0.74,-0.733,-2.154,-2.696,-0.498,-0.535,-3.963
-3.708,-3.221,-1.823,-0.9,-3.901,-1.122,-0.909,-0.903,-2.165,-3.011,-0.643,-0.664,-4.043
-1.619,-3.075,-2.741,-1.148,-4.035,-1.108,-0.962,-0.958,-1.864,-2.376,-0.79,-0.806,-3.95
-1.092,-2.059,-1.921,-1.555,-4.066,-1.783,-1.95,-1.929,-2.708,-2.515,-1.03,-1.053,-4.138
-0.286,-2.318,-3.214,-2.128,-4.228,-2.494,-1.909,-1.902,-2.955,-3.09,-0.708,-0.74,-1.684
-0.202,-2.631,-3.307,-2.669,-3.655,-2.712,-3.109,-3.125,-2.981,-2.925,-0.416,-0.454,-2.618
-0.352,-3.028,-3.243,-3.728,-4.333,-2.611,-2.203,-2.188,-3.42,-2.963,-0.699,-0.726,-4.193
-0.444,-2.253,-3.469,-4.109,-4.283,-2.457,-2.525,-2.524,-3.356,-3.157,-1.235,-1.272,-3.963
-0.539,-2.031,-1.376,-4.979,-4.291,-2.977,-4.433,-4.432,-3.424,-2.592,-1.378,-1.444,-3.776
-0.633,-2.655,-0.809,-4.815,-4.156,-1.846,-3.906,-3.915,-3.793,-2.999,-1.547,-1.607,-1.23
-1.084,-1.893,-0.905,-3.708,-4.235,-3.529,-1.469,-1.454,-3.905,-3.729,-1.809,-1.864,-1.177
-1.268,-2.175,-1.374,-4.817,-4.27,-3.054,-4.249,-4.219,-2.826,-2.72,-1.768,-1.755,-2.09
-2.229,-1.669,-2.352,-4.237,-3.335,-3.811,-3.504,-3.556,-2.494,-3.476,-1.867,-1.881,-0.841
-2.934,-3.496,-1.589,-4.401,-2.361,-2.943,-2.72,-2.735,-2.789,-4.081,-2.168,-2.216,-0.707
-2.644,-3.633,-1.386,-4.155,-2.445,-2.596,-3.327,-3.314,-2.43,-3.806,-2.068,-2.096,-0.736
-2.165,-3.869,-1.567,-3.415,-3.299,-1.505,-1.886,-1.863,-2.071,-2.339,-2.178,-2.153,-0.775
-2.153,-2.891,-2.201,-2.772,-2.52,-1.504,-2.418,-2.269,-1.937,-1.919,-1.809,-1.795,-0.475
-0.743,-3.067,-1.58,-2.725,-2.55,-1.229,-1.743,-1.747,-1.427,-2.219,-1.651,-1.65,-0.612
-0.586,-3.318,-1.587,-3.779,-3.059,-1.895,-2.187,-2.188,-2.111,-1.561,-1.606,-1.628,-0.799
-0.878,-2.79,-1.553,-3.704,-2.8,-1.789,-2.5,-2.445,-1.877,-1.309,-1.618,-1.646,-1.018
-1.238,-2.375,-1.944,-2.486,-2.184,-1.485,-2.352,-2.319,-1.737,-1.944,-1.507,-1.567,-1.82
-1.535,-2.756,-1.084,-3.239,-1.953,-1.163,-2.797,-2.832,-2.147,-2.512,-2.487,-2.301,-1.795
-0.986,-2.747,-2.516,-2.37,-2.577,-0.882,-0.847,-0.842,-4.041,-2.334,-1.57,-1.557,-0.703
-0.63,-2.119,-2.634,-0.84,-2.796,-0.373,-0.567,-0.563,-1.192,-1.706,-2.009,-2.196,-0.509
-0.501,-2.265,-3.216,-0.818,-0.831,-0.264,-0.518,-0.517,-0.841,-1.83,-2.267,-2.331,-0.396
-1.194,-2.02,-1.582,-0.527,-1.21,-0.196,-0.236,-0.235,-0.799,-2.007,-1.848,-1.885,-0.249
-2.499,-1.736,-0.25,-0.333,-1.809,-0.248,-0.137,-0.136,-0.783,-1.822,-1.484,-1.561,-0.185
-1.877,-1.339,-0.102,-0.346,-1.383,-0.345,-0.22,-0.217,-2.251,-1.45,-1.227,-1.26,-0.148
-1.612,-1.01,-0.074,-0.171,-0.994,-0.317,-0.297,-0.294,-1.331,-1.109,-0.798,-0.832,-0.081
-0.773,-0.68,-0.031,-0.161,-0.355,-0.226,-0.241,-0.238,-0.913,-0.776,-0.51,-0.543,-0.047
-0.345,-0.435,-0.019,-0.241,-0.253,-0.192,-0.201,-0.2,-0.515,-0.508,-0.316,-0.347,-0.03
-0.182,-0.222,-0.04,-0.083,-0.198,-0.17,-0.176,-0.174,-0.201,-0.281,-0.157,-0.189,-0.009
-0.081,-0.083,-0.008,-0.045,-0.076,-0.107,-0.09,-0.089,-0.112,-0.135,-0.022,-0.058,-0.001
-0.018,-0.014,0.0,-0.026,-0.01,-0.016,-0.014,-0.013,-0.06,-0.042,0.0,-0.007,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014,-0.002,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
