0.005988,-0.36779,-0.12824,-0.4256,-0.2839,-0.08408,-0.25265,-0.11167,-0.15343,-0.15431,-0.10767,0.02824,-0.088312,-0.1596,-0.27504,-0.076251,-0.022208,0.0075743,-0.43402,0.06405,-0.17405,-0.15903,-0.062961,-0.12613,0.027844
-0.087197,-0.62073,-0.35565,-0.62472,-0.34098,-0.30811,-0.51988,-0.36724,-0.17252,-0.16621,-0.12018,-0.075283,-0.046438,-0.36257,-0.36442,-0.2072,-0.16654,-0.044404,-0.30738,-0.019149,-0.33948,-0.37341,-0.10607,-0.40347,0.039467
-0.077364,-0.81062,-0.48611,-0.79153,-0.13032,-0.64653,-0.67041,-0.56352,-0.20121,-0.19679,-0.24085,-0.15847,-0.10486,-0.55739,-0.5381,-0.38999,-0.059989,-0.044496,-0.63142,0.092668,-0.46115,-0.77319,-0.1236,-0.65509,-0.094715
-0.24678,-0.93603,-0.76805,-0.95242,-0.26517,-0.88713,-0.67007,-0.52803,-0.27942,-0.27539,-0.32639,-0.17962,-0.18488,-0.78397,-0.64927,-0.50225,-0.21449,-0.043807,-0.75788,0.11044,-0.45581,-0.87666,-0.24206,-0.90293,-0.14797
-0.2844,-1.086,-0.7249,-1.2031,-0.67144,-1.1445,-0.64542,-0.74219,-0.38265,-0.37412,-0.37034,-0.22733,-0.25461,-1.1695,-0.73886,-0.55299,-0.38948,-0.043057,-1.116,-0.26352,-0.87608,-0.86927,-0.24794,-1.0904,-0.33524
-0.48847,-1.3206,-0.83054,-1.3174,-0.87482,-1.3202,-0.7763,-0.86072,-0.47812,-0.47548,-0.49694,-0.28673,-0.26512,-1.4669,-1.1884,-0.52062,-0.47324,-0.083849,-1.6686,-0.47772,-0.94622,-1.047,-0.38068,-1.3056,-0.4849
-0.6299,-1.4328,-0.90603,-1.3662,-1.0061,-1.4878,-0.94548,-1.0933,-0.63806,-0.6282,-0.69784,-0.40634,-0.25742,-1.8405,-1.2221,-0.7236,-0.61968,-0.19199,-1.6863,-0.4236,-0.99808,-1.0928,-0.48648,-1.3004,-0.62432
-0.57966,-1.5691,-1.0366,-1.6351,-1.0737,-1.5474,-1.2588,-1.3503,-0.83969,-0.82763,-0.84447,-0.45222,-0.35541,-2.1555,-1.7218,-0.79335,-0.82518,-0.1966,-1.6209,-0.5816,-1.389,-1.1842,-0.60756,-1.4386,-0.69215
-0.80676,-1.7423,-1.2769,-1.6994,-1.2829,-1.6113,-1.6289,-1.7126,-0.93376,-0.92594,-0.97466,-0.59232,-0.47031,-2.3758,-2.0768,-0.99396,-0.99891,-0.17328,-1.5345,-0.46775,-1.6633,-1.4739,-0.78537,-1.5133,-0.86707
-0.98064,-1.697,-1.2169,-1.7779,-1.8021,-1.7154,-1.8809,-1.6717,-1.0631,-1.0654,-1.0891,-0.79636,-0.6036,-2.3598,-1.8067,-1.0103,-1.1844,-0.20427,-1.5301,-0.6412,-1.676,-1.8078,-0.90009,-1.7191,-1.1349
