-0.18002,-0.1644,-0.17846,-0.27891,-0.17664,-0.20972,-0.46967,-0.46131,-0.21037,-0.60998,-0.46412,-1.0239,-0.55427,-0.85141,-0.7127,-0.94101,-1.2445,-1.2002,-1.1115,-0.55635,-0.73956,-0.62911,-2.3438,-2.3813,-0.21435,-0.30616,-0.61183,-0.30282,-0.42207,-0.15354,-0.21351,-0.23633,-1.0858,-1.1723,-0.94158,-0.7437
-0.18833,-0.17881,-0.18839,-0.27958,-0.16636,-0.21464,-0.46794,-0.45966,-0.21436,-0.5448,-0.44058,-1.063,-0.61793,-0.95171,-0.47638,-0.74491,-1.2248,-1.0556,-1.05,-0.54745,-0.33899,-0.62864,-2.299,-2.3337,-0.20279,-0.26859,-0.55406,-0.30554,-0.42574,-0.080559,-0.18632,-0.21378,-1.23,-1.2843,-0.91874,-0.74248
-0.13306,-0.24773,-0.12668,-0.24827,-0.19031,-0.23344,-0.43671,-0.42745,-0.20205,-0.53644,-0.4165,-0.9106,-0.47688,-0.80428,-0.36889,-0.77705,-1.3642,-1.2482,-1.1055,-0.52909,-0.77658,-0.62052,-2.2643,-2.299,-0.19802,-0.27544,-0.41956,-0.27646,-0.36188,-0.038778,-0.17542,-0.20103,-1.0472,-1.3793,-0.89132,-0.75953
-0.10681,-0.21425,-0.14055,-0.24576,-0.14921,-0.18881,-0.41628,-0.40842,-0.17004,-0.50442,-0.39104,-0.91013,-0.33,-0.82463,-0.37072,-0.87719,-1.2125,-1.0257,-1.0427,-0.5339,-0.5217,-0.61071,-2.2949,-2.3272,-0.20095,-0.25529,-0.38365,-0.24403,-0.34288,-0.028092,-0.1732,-0.20258,-0.87944,-1.3619,-0.85546,-0.76942
-0.12846,-0.15464,-0.17044,-0.27034,-0.14927,-0.22074,-0.40001,-0.39256,-0.17651,-0.52364,-0.40855,-0.72588,-0.37437,-0.61559,-0.13602,-0.46536,-1.1389,-0.87026,-0.99948,-0.57695,-0.65181,-0.58269,-2.2743,-2.3058,-0.16342,-0.24201,-0.41138,-0.28954,-0.32768,-0.060114,-0.18778,-0.21213,-0.81988,-1.4989,-0.84355,-0.75807
-0.09814,-0.14747,-0.12604,-0.24175,-0.13802,-0.19302,-0.39916,-0.39163,-0.17267,-0.51612,-0.36492,-0.73131,-0.30797,-0.4829,-0.028542,0.0059601,-1.0944,-0.7887,-0.93218,-0.57488,-0.52113,-0.55336,-2.2235,-2.2534,-0.14998,-0.22499,-0.4318,-0.25592,-0.2974,-0.10508,-0.18336,-0.20296,-0.78629,-1.2611,-0.80369,-0.74229
-0.11072,-0.15917,-0.12228,-0.21736,-0.12939,-0.17488,-0.39465,-0.38784,-0.15527,-0.48323,-0.37389,-0.78294,-0.22308,-0.46394,-0.019449,-0.041591,-1.0296,-0.71765,-0.82259,-0.60376,-0.33977,-0.46874,-2.0412,-2.0641,-0.16596,-0.21195,-0.37293,-0.25287,-0.29722,-0.043013,-0.14942,-0.17035,-0.60091,-1.2979,-0.78982,-0.73637
-0.14704,-0.12154,-0.1287,-0.21094,-0.13311,-0.18134,-0.37618,-0.37002,-0.14636,-0.43559,-0.33872,-0.52149,-0.12917,-0.30277,-0.029807,-0.36406,-0.94535,-0.70469,-0.7621,-0.57959,-0.32815,-0.49547,-1.8408,-1.8618,-0.16393,-0.20766,-0.3325,-0.21733,-0.3145,0.027985,-0.1474,-0.16761,-0.64644,-1.1578,-0.8196,-0.73571
-0.13686,-0.13674,-0.10381,-0.20461,-0.13394,-0.18067,-0.37127,-0.36531,-0.14826,-0.43534,-0.35803,-0.39827,-0.056844,-0.26549,0.052038,-0.066993,-0.80631,-0.57183,-0.75887,-0.50354,-0.32529,-0.4236,-1.6414,-1.6647,-0.16149,-0.18334,-0.31588,-0.2257,-0.28203,-0.022764,-0.15176,-0.16935,-0.43877,-1.0135,-0.78548,-0.69481
-0.11436,-0.1119,-0.099349,-0.17453,-0.10514,-0.13484,-0.34093,-0.33482,-0.13538,-0.42009,-0.33157,-0.47936,0.011508,-0.32968,0.090978,-0.064388,-0.78048,-0.47632,-0.67212,-0.47976,-0.39842,-0.42414,-1.5793,-1.6061,-0.15309,-0.1883,-0.29453,-0.21994,-0.24874,-0.048144,-0.15152,-0.16761,-0.42044,-1.0032,-0.75619,-0.65903
