-0.71697,-0.22775,-0.45247,-0.43186,-0.44672,-0.45457,-0.40967,-0.3593,-0.50411,-0.096807,-0.34114,-0.22458,-0.26302,-0.55352,-0.32173,-0.53011,-0.43017,-0.11276,-0.49383
-0.76339,-0.20829,-0.78944,-0.41375,-0.45743,-0.47611,-0.45696,-0.37864,-0.54965,-0.0049334,-0.54769,-0.16511,-0.44051,-0.50874,-0.37179,-0.51561,-0.30522,-0.073018,-0.41467
-0.70879,-0.18354,-0.63082,-0.49122,-0.43576,-0.45711,-0.23929,-0.18061,-0.61067,-0.018815,-0.47921,-0.03703,-0.53226,-0.41677,-0.6196,-0.50945,-0.20297,-0.062398,-0.35968
-0.76354,-0.14632,-0.76281,-0.50517,-0.29996,-0.29174,-0.2953,-0.25053,-0.53795,-0.0027579,-0.34615,0.079881,-0.43553,-0.4253,-0.24108,-0.57021,0.047403,-0.030521,-0.061081
-0.68725,-0.13185,-0.75148,-0.42527,-0.10656,-0.12441,-0.075621,-0.049496,-0.33993,0.00076819,-0.20226,-0.11169,-0.39207,-0.32248,-0.26432,-0.54909,0.17888,0.11583,-0.097783
-0.73972,-0.13417,-0.56655,-0.24411,-0.10242,-0.11145,-0.15791,-0.13731,-0.27329,0.0042682,-0.26028,-0.031269,-0.35099,-0.28086,-0.29796,-0.71509,0.32153,0.26444,-0.19288
-0.73611,-0.12811,-0.54782,-0.30219,-0.079152,-0.069745,-0.11012,-0.067505,-0.28966,0.072169,-0.17603,-0.072621,-0.15028,-0.38739,-0.29186,-0.80251,0.47274,0.39841,-0.12127
-0.64587,-0.097223,-0.72465,-0.43118,-0.061498,-0.052661,-0.064627,-0.0030061,-0.12398,0.052342,-0.22521,-0.22799,-0.16121,-0.4587,-0.28756,-0.77312,0.57642,0.52342,-0.14272
-0.64008,-0.086163,-0.30249,-0.56139,0.0031714,-0.018101,-0.15529,-0.093938,-0.10308,0.17978,-0.078926,-0.23077,-0.091418,-0.3953,-0.31797,-0.73537,0.56797,0.56493,-0.17176
-0.56348,-0.099464,-0.48866,-0.54674,0.064509,0.051136,-0.049411,0.00097909,0.0043006,0.21993,-0.21971,-0.1711,-0.038346,-0.15832,-0.37309,-0.51703,0.50525,0.58768,-0.15737
