-0.30388,-0.10042,-0.061369,-0.27653,-0.16746,0.015112,-0.058506,-0.051749,-0.03452,-0.13089,-0.12905,-0.16981,-0.03034,-0.18176,-0.34618,-0.074586,-0.3098,-1.5375,-0.42575,-0.014926,-0.086256,-0.0359,-0.24933,-0.44259,-0.44601,-0.10121,-0.11414,-0.095157,-0.072804,-0.14331,-0.11293,-0.020447,-0.097995,-0.19907,0.11954,-0.15057,0.0065561
-0.33255,-0.27858,-0.22333,-0.30275,-0.31286,-0.086195,-0.23149,-0.22887,-0.2144,-0.20364,-0.19922,-0.17463,-0.021675,-0.21813,-0.44803,-0.079144,-0.34616,-1.4759,-0.5723,0.0067052,-0.05533,-0.27473,-0.13509,-0.1711,-0.18005,-0.10959,-0.16181,-0.062459,-0.14387,-0.15658,-0.25299,-0.023909,-0.11469,-0.18668,0.065443,-0.36925,0.0032351
-0.39083,-0.27872,-0.21342,-0.33867,-0.30635,-0.25424,-0.22958,-0.28303,-0.25318,-0.056109,-0.0465,-0.28728,-0.074649,-0.17664,-0.5528,-0.045815,-0.44444,-1.3518,-0.64928,-0.04269,-0.061891,-0.35044,-0.10022,-0.15129,-0.14702,0.05439,-0.19187,-0.034311,-0.32239,-0.060337,-0.26149,-0.2936,-0.39495,-0.31437,-0.025086,-0.53541,-0.077008
-0.43782,-0.11386,-0.30249,-0.65529,-0.41751,-0.61958,-0.38831,-0.46101,-0.45553,-0.13369,-0.13433,-0.24535,-0.18394,-0.2378,-0.45357,0.00084985,-0.40959,-1.471,-0.68372,-0.081896,-0.11342,-0.21188,-0.31294,-0.39625,-0.38688,0.10158,-0.25233,-0.22838,-0.43849,-0.094998,-0.29319,-0.3004,-0.40563,-0.20305,-0.34578,-0.60141,-0.058417
-0.29069,-0.17415,-0.45262,-0.60256,-0.44515,-0.77326,-0.4739,-0.54915,-0.53163,-0.25815,-0.25347,-0.4231,-0.23024,-0.28874,-0.54089,0.020541,-0.38061,-1.4233,-0.66585,-0.069244,-0.19961,-0.1936,-0.56607,-0.69823,-0.6935,-0.18461,-0.12108,-0.32031,-0.49634,-0.1802,-0.30641,-0.41242,-0.49843,-0.33534,-0.35327,-0.69133,0.0033308
-0.6078,-0.30678,-0.42477,-0.47417,-0.38313,-0.65664,-0.73759,-0.5074,-0.49671,-0.14606,-0.13708,-0.70343,-0.2521,-0.33945,-0.72358,-0.0011547,-0.49214,-1.343,-0.64298,-0.059316,-0.31306,-0.40693,-0.51422,-0.7759,-0.76776,-0.27698,-0.16624,-0.51691,-0.70039,-0.21386,-0.35676,-0.51789,-0.60864,-0.35295,-0.46811,-0.62897,-0.0358
-0.62283,-0.34571,-0.32666,-0.38607,-0.35431,-0.63337,-0.86564,-0.52388,-0.49935,-0.20086,-0.19872,-0.62006,-0.26133,-0.42502,-0.72317,-0.0031658,-0.55679,-1.3878,-0.75034,-0.025054,-0.47052,-0.39638,-0.57216,-0.6425,-0.63873,-0.24769,-0.41534,-0.53872,-0.69397,-0.17511,-0.39025,-0.3265,-0.39715,-0.23913,-0.43255,-0.51263,-0.15847
-0.80756,-0.4504,-0.26147,-0.65514,-0.29721,-0.66124,-1.1409,-0.53906,-0.52885,-0.32318,-0.29877,-0.63024,-0.32476,-0.44128,-0.60201,-0.006632,-0.56504,-1.5251,-0.67176,0.070359,-0.422,-0.31017,-0.54457,-0.69806,-0.69085,-0.43923,-0.33979,-0.72101,-0.73336,-0.24643,-0.33513,-0.37399,-0.44807,-0.48776,-0.27318,-0.32577,-0.15131
-0.86085,-0.4939,-0.42093,-0.41786,-0.41255,-0.57784,-1.308,-0.60138,-0.58684,-0.19942,-0.18438,-0.65796,-0.37354,-0.46793,-0.66857,-0.0088049,-0.57849,-1.5832,-0.67134,0.076811,-0.65714,-0.4512,-0.74974,-1.0611,-1.0489,-0.48818,-0.54903,-0.60063,-0.71552,-0.46979,-0.45567,-0.36565,-0.44974,-0.55034,-0.39852,-0.65311,-0.079571
-0.84525,-0.70757,-0.22185,-0.20283,-0.26764,-0.55163,-1.4249,-0.506,-0.47062,-0.34199,-0.33136,-0.69215,-0.48466,-0.49374,-0.99052,-0.0090771,-0.82454,-1.8073,-0.66013,0.011469,-0.50597,-0.53564,-0.93143,-1.1483,-1.1398,-0.21973,-0.63901,-0.68737,-0.80353,-0.4016,-0.43918,-0.4232,-0.47952,-0.65923,-0.37639,-0.76095,-0.075505
