100001,100002,100003,100004,100005,100007,100008,100009,100010,100011,100012,100013,100014,100015,100016,100017,100018,100019,100020,100024,100025,100026,100027,100028,100029,100030,100031,100032,100033,100034,100035,100037,100038,100039,100040
-0.147,-0.085,-0.085,-0.128,-0.087,-0.339,-1.001,-0.976,-0.103,-0.095,-0.226,-0.154,-0.04,-0.146,-0.424,-0.14,-0.063,-0.016,-0.168,-0.217,-0.08,-0.073,-0.072,-1.099,-0.254,-0.139,-1.398,-0.097,-0.153,-0.03,-0.059,-0.066,-0.121,-0.232,-0.02
-0.335,-0.145,-0.149,-0.267,-0.164,-0.924,-0.591,-0.575,-0.221,-0.208,-0.233,-0.262,-0.11,-0.26,-0.852,-0.286,-0.079,-0.016,-0.327,-0.461,-0.137,-0.094,-0.094,-1.878,-0.445,-0.403,-0.977,-1.423,-0.306,-0.13,-0.166,-0.174,-0.217,-0.477,-0.043
-1.933,-0.231,-0.199,-0.253,-0.203,-1.642,-1.243,-1.252,-0.53,-0.506,-0.512,-0.466,-0.125,-0.425,-1.338,-0.555,-0.11,-0.111,-0.574,-0.771,-0.296,-0.259,-0.257,-1.874,-0.626,-0.707,-0.522,-2.841,-0.461,-0.269,-0.303,-0.322,-0.243,-0.8,-0.058
-2.297,-0.409,-0.236,-0.276,-0.21,-2.302,-2.632,-2.663,-1.062,-1.015,-0.882,-0.655,-0.249,-0.627,-1.715,-0.778,-0.23,-0.12,-0.823,-1.125,-0.151,-0.156,-0.156,-2.387,-1.092,-0.371,-1.366,-3.304,-0.688,-0.426,-0.459,-0.514,-0.253,-1.095,-0.071
-1.695,-0.734,-0.297,-0.23,-0.269,-2.868,-3.322,-3.389,-1.442,-1.391,-1.365,-0.887,-0.456,-0.751,-2.443,-1.01,-0.247,-0.13,-1.331,-1.473,-0.228,-0.255,-0.255,-2.858,-3.039,-0.571,-1.019,-3.608,-1.173,-0.553,-0.585,-0.736,-1.204,-1.441,-0.082
-1.129,-1.19,-0.338,-0.308,-0.371,-3.469,-3.812,-3.883,-1.843,-1.791,-1.803,-1.066,-0.473,-0.922,-2.813,-1.314,-0.452,-0.136,-1.574,-1.791,-0.637,-0.686,-0.685,-3.253,-3.448,-1.686,-1.282,-3.844,-1.362,-0.653,-0.684,-0.667,-1.648,-1.765,-0.352
-0.947,-1.579,-0.43,-0.397,-0.508,-3.863,-3.793,-3.895,-2.267,-2.215,-2.13,-0.461,-0.494,-1.259,-3.102,-1.62,-0.387,-0.158,-1.895,-2.134,-1.026,-1.165,-1.162,-3.514,-3.763,-3.091,-1.538,-4.059,-1.491,-0.627,-0.658,-1.217,-1.989,-2.067,-2.465
-0.791,-1.397,-0.561,-0.485,-0.746,-3.935,-3.954,-4.056,-2.556,-2.507,-2.434,-0.53,-0.638,-2.123,-3.393,-1.961,-0.244,-0.907,-2.163,-2.467,-0.572,-0.754,-0.75,-3.527,-3.99,-3.559,-2.143,-4.165,-2.145,-0.572,-0.606,-1.547,-2.158,-2.394,-2.637
-3.884,-1.108,-2.79,-3.594,-3.309,-4.168,-4.029,-4.123,-2.868,-2.814,-2.748,-2.461,-0.237,-0.948,-1.147,-0.927,-0.406,-1.716,-2.424,-2.771,-0.182,-0.365,-0.365,-3.542,-4.172,-3.78,-2.056,-4.277,-1.235,-0.642,-0.674,-1.802,-2.466,-2.653,-2.695
-4.134,-0.961,-2.746,-1.334,-2.664,-4.309,-3.978,-4.065,-3.181,-3.115,-3.1,-1.546,-0.209,-0.99,-1.077,-0.971,-1.617,-1.089,-2.791,-3.036,-0.093,-0.066,-0.065,-3.758,-4.032,-3.938,-2.349,-4.41,-1.052,-1.02,-1.045,-1.814,-2.97,-2.902,-2.776
