100001,100002,100007,100014,100015,100016,100017,100018,100019,100020,100021,100023,100024,100025,100026,100027,100028,100029,100033,100036,100037,100038,100039
-0.003,-0.011,-0.036,-0.019,0.0,-0.011,0.0,-0.01,-0.02,0.0,0.0,-0.005,-0.007,-0.026,-0.012,-0.015,-0.022,-0.045,-0.012,-0.267,0.0,-0.004,-0.001
-0.262,-0.051,-0.165,-0.06,-0.001,-0.181,-0.023,-0.135,-0.076,-0.031,-0.081,-0.059,-0.064,-0.101,-0.065,-0.066,-0.346,-0.137,-0.065,-0.642,-0.03,-0.058,-0.035
-0.747,-0.087,-0.434,-0.112,-0.066,-0.574,-0.091,-0.485,-0.188,-0.097,-1.352,-0.137,-0.153,-0.224,-0.162,-0.166,-1.051,-0.289,-0.132,-1.003,-0.072,-0.149,-0.124
-1.053,-0.122,-0.976,-0.226,-0.169,-0.913,-0.202,-1.361,-0.375,-0.22,-2.146,-0.275,-0.299,-0.453,-0.315,-0.319,-1.619,-0.463,-0.241,-2.003,-0.125,-0.307,-0.282
-1.55,-0.16,-1.506,-0.441,-0.299,-1.418,-0.372,-2.509,-0.658,-0.415,-2.565,-0.447,-0.497,-0.642,-0.521,-0.528,-2.06,-0.606,-0.404,-2.497,-0.22,-0.495,-0.513
-2.507,-0.22,-2.042,-0.693,-0.481,-2.055,-0.576,-3.084,-1.028,-0.645,-2.83,-0.607,-0.707,-0.943,-0.754,-0.763,-2.369,-1.686,-0.592,-2.821,-0.366,-0.808,-0.75
-2.753,-0.361,-2.514,-0.963,-0.676,-2.492,-0.795,-3.334,-1.392,-0.863,-3.067,-0.795,-0.952,-1.277,-1.01,-1.022,-2.626,-2.484,-0.811,-3.067,-0.575,-1.115,-1.01
-2.968,-0.645,-2.793,-1.24,-1.203,-2.729,-1.023,-3.543,-1.727,-1.117,-3.24,-1.019,-1.218,-1.565,-1.288,-1.295,-2.841,-2.729,-1.072,-3.267,-0.817,-1.337,-1.311
-3.128,-1.058,-3.02,-1.508,-1.481,-2.884,-1.252,-3.658,-2.014,-1.375,-3.373,-1.234,-1.453,-1.844,-1.568,-1.571,-2.995,-2.924,-1.348,-3.412,-1.068,-1.534,-1.587
