-0.19862,-0.15504,-0.26852,-0.22267,-0.18754,-0.25424,-0.24167,-0.23275,-0.27142,-0.3713,0.041115,-0.038765,-0.049503,-2.8526,-0.85325,-2.0823,-0.64906,-1.7808,-0.29485,-0.20449,-0.86802,-0.82034,-0.82116,-0.30513,-0.39358,-0.33457,-0.34401,-0.45493,-0.3386,-0.72331,-0.70303,-0.49629,-0.63149,-0.69225,-0.22569
-0.0080836,-0.18412,-0.24842,-0.18012,-0.16094,-0.24078,-0.23068,-0.21294,-0.25358,-0.31652,0.37939,0.068878,0.27532,-2.6288,-0.80809,-2.0136,-1.0654,-1.4276,-0.25825,-0.16836,-0.67146,-0.81365,-0.81376,-0.29146,-0.3972,-0.29418,-0.30206,-0.44331,-0.32435,-0.5084,-0.48324,-0.41586,-0.46545,-0.59081,-0.15216
0.14596,-0.16087,-0.2127,-0.18481,-0.17003,-0.21973,-0.20868,-0.1927,-0.21572,-0.244,0.53377,0.51497,0.37697,-2.5893,-0.98703,-1.8319,-0.89236,-1.2264,-0.22474,-0.14174,-0.59309,-0.69642,-0.69769,-0.28225,-0.3636,-0.23088,-0.25908,-0.43108,-0.31455,-0.49948,-0.47634,-0.40596,-0.17002,-0.57197,-0.13642
0.23064,-0.21458,-0.18839,-0.17748,-0.15078,-0.20641,-0.19693,-0.18271,-0.16809,-0.1754,0.44612,0.30561,0.29712,-2.549,-1.2422,-1.7954,-0.84262,-1.4045,-0.1762,-0.13971,-0.42966,-0.46503,-0.46497,-0.27434,-0.34047,-0.1721,-0.24413,-0.38962,-0.29239,-0.48169,-0.45343,-0.38707,-0.35498,-0.50309,-0.18685
0.30932,-0.18417,-0.16531,-0.17001,-0.13864,-0.18785,-0.1806,-0.17657,-0.12375,-0.15578,0.34865,0.096549,0.17309,-2.5315,-0.45794,-1.909,-0.89941,-1.4306,-0.13406,-0.10969,-0.19572,-0.22982,-0.22527,-0.2741,-0.34673,-0.1275,-0.22411,-0.37817,-0.27179,-0.30046,-0.27278,-0.31865,0.071759,-0.44739,-0.16413
0.42423,-0.10419,-0.13351,-0.15774,-0.13467,-0.15547,-0.1466,-0.16317,-0.11336,-0.11969,0.5264,0.22114,0.22515,-2.277,-0.16198,-1.7982,-0.57361,-1.3912,-0.11669,-0.076699,0.027505,-0.078208,-0.080764,-0.24727,-0.335,-0.13352,-0.20949,-0.36104,-0.26336,-0.099327,-0.083615,-0.23206,0.13937,-0.38644,-0.14927
0.48195,-0.082167,-0.11147,-0.13032,-0.099207,-0.12341,-0.11443,-0.1401,-0.12385,-0.099018,0.87331,0.63383,0.59572,-2.2669,-0.028938,-1.8323,-0.37354,-1.4333,-0.078804,-0.040659,0.17843,0.0076024,0.0085375,-0.23811,-0.30898,-0.12621,-0.19222,-0.36283,-0.26049,0.0021654,0.010545,-0.16483,0.14814,-0.30447,-0.14703
0.51304,-0.014074,-0.12576,-0.1089,-0.080726,-0.096672,-0.087885,-0.12776,-0.12373,-0.086935,1.1151,0.86753,0.8553,-2.1933,-0.26584,-1.746,-0.60816,-1.1195,-0.047576,-0.015962,0.29165,0.19489,0.20189,-0.22458,-0.30992,-0.10352,-0.20797,-0.34339,-0.23497,0.13582,0.16705,-0.11561,0.3884,-0.29486,-0.13582
0.54084,0.01075,-0.15374,-0.087049,-0.061056,-0.083761,-0.075255,-0.1129,-0.11557,-0.090866,1.1358,0.83268,0.87941,-1.9551,-0.10329,-1.718,-0.60643,-1.0276,-0.03502,0.02414,0.46848,0.37384,0.3748,-0.19158,-0.25937,-0.092195,-0.20711,-0.33088,-0.20886,0.20393,0.22694,-0.022879,0.26983,-0.26526,-0.13308
0.50243,-0.01843,-0.16219,-0.078259,-0.05514,-0.070204,-0.063359,-0.097654,-0.11071,-0.11508,1.1268,0.90184,0.85373,-1.6225,-0.16303,-1.4972,-0.46718,-0.99854,-0.020374,0.040958,0.56658,0.44761,0.45175,-0.2005,-0.21896,-0.088876,-0.20999,-0.32547,-0.19877,0.32962,0.36454,0.065529,0.1725,-0.26778,-0.11677
