-0.35849,-0.64755,-0.33657,-0.2387,-0.22823,-0.51097,-0.44372,-0.431,-0.47937,-0.50109,-0.36399,-1.2399,-1.4228,-1.4288,-0.29154,-0.13638,-0.16469,-0.31505,-0.3163,-0.30215,-0.25672,-0.31608,-0.16638,-0.09997,-0.15,-0.33961,-0.21447,-0.68419,-0.65308
-0.25813,-0.54764,-0.40849,-0.25132,-0.21486,-0.49666,-0.32427,-0.31718,-0.42353,-0.50241,-0.28644,-1.2452,-1.5046,-1.5377,-0.072785,-0.010438,-0.089248,0.40178,-0.30038,-0.2696,-0.25812,-0.31478,-0.14818,-0.11734,-0.14742,-0.35684,-0.22514,-0.69132,-0.58669
-0.21375,-0.54504,-0.26952,-0.33929,-0.15416,-0.50734,-0.22734,-0.2157,-0.38451,-0.48702,-0.28802,-1.3389,-1.5061,-1.7032,-0.38439,0.32117,0.064779,0.30366,-0.26729,-0.29014,-0.21493,-0.26944,-0.17184,-0.14443,-0.13147,-0.34768,-0.21324,-0.67732,-0.5649
-0.18959,-0.51782,-0.24463,-0.24859,-0.10742,-0.5005,-0.23335,-0.22363,-0.38026,-0.59271,-0.26989,-1.3538,-1.3409,-1.5559,0.12332,0.29052,0.084108,0.38492,-0.28489,-0.27862,-0.20473,-0.23953,-0.17953,-0.16245,-0.11662,-0.34084,-0.17349,-0.73224,-0.50448
-0.15579,-0.3473,-0.24817,-0.1804,-0.1093,-0.50365,-0.23468,-0.22663,-0.39145,-0.55222,-0.21449,-1.2976,-1.3631,-1.3633,0.09391,0.30595,0.12984,0.30337,-0.24292,-0.26301,-0.20143,-0.22388,-0.16128,-0.15045,-0.11078,-0.27394,-0.15134,-0.71288,-0.43866
-0.15655,-0.29691,-0.30066,-0.26203,-0.11154,-0.49018,-0.251,-0.24435,-0.40467,-0.44057,-0.1741,-1.2099,-1.3055,-1.3009,0.026472,0.35528,0.053551,0.22535,-0.23893,-0.21235,-0.17024,-0.19232,-0.094797,-0.13499,-0.10048,-0.27139,-0.1512,-0.5954,-0.37772
-0.12987,-0.27956,-0.26545,-0.25874,-0.088975,-0.46826,-0.2548,-0.24695,-0.37242,-0.40144,-0.13682,-1.1022,-1.127,-1.2371,0.32248,0.48831,0.0018886,0.45683,-0.21152,-0.17568,-0.17358,-0.18355,-0.093149,-0.10155,-0.084951,-0.25552,-0.13038,-0.58322,-0.39298
-0.072902,-0.23785,-0.24597,-0.21304,-0.07687,-0.45966,-0.26991,-0.26122,-0.37359,-0.31739,-0.11365,-0.81936,-0.87275,-0.85902,-0.16743,0.54705,0.19384,0.21715,-0.18131,-0.16983,-0.16588,-0.15919,-0.0858,-0.069185,-0.073024,-0.1941,-0.1111,-0.60184,-0.32189
-0.045013,-0.24432,-0.22472,-0.19983,-0.081333,-0.42243,-0.23815,-0.2287,-0.39803,-0.26962,-0.094791,-0.77536,-0.86564,-0.95178,-0.087591,0.61124,0.27598,0.29774,-0.17473,-0.15075,-0.14574,-0.14402,-0.080686,-0.059276,-0.067843,-0.18223,-0.097903,-0.55854,-0.30227
-0.035563,-0.23838,-0.20264,-0.18939,-0.08406,-0.37982,-0.20778,-0.20084,-0.38296,-0.29523,-0.080265,-0.74544,-0.89674,-0.95399,-0.11991,0.55188,0.17873,0.26865,-0.16834,-0.1279,-0.13748,-0.133,-0.060776,-0.03794,-0.054028,-0.17994,-0.079451,-0.50691,-0.27323
