0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.005,-0.004,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,-0.008,0.0,0.0,-0.001,0.0,0.0,0.0
-0.006,-0.015,-0.084,-0.04,-0.036,-0.038,-0.035,-0.029,-0.027,-0.035,0.0,-0.043,-0.018,-0.008,-0.084,-0.075,-0.016,-0.09,-0.058,0.0,-0.019,0.0
-0.194,-0.05,-0.225,-0.117,-0.6,-0.513,-0.091,-0.08,-0.08,-0.22,-0.05,-0.154,-0.066,-0.057,-0.406,-0.185,-0.073,-0.438,-0.16,-0.063,-0.099,-0.036
-0.911,-0.087,-0.487,-0.408,-1.19,-1.015,-0.152,-0.142,-0.136,-0.53,-0.116,-0.328,-0.11,-0.104,-0.891,-0.327,-0.128,-0.991,-0.482,-0.171,-0.226,-0.104
-1.529,-0.128,-1.019,-0.818,-1.777,-1.594,-0.209,-0.197,-0.202,-0.691,-0.201,-0.569,-0.161,-0.158,-1.401,-0.478,-0.469,-1.506,-1.49,-0.314,-0.34,-0.137
-2.073,-0.164,-1.873,-1.414,-2.167,-2.132,-0.31,-0.285,-0.316,-0.645,-0.276,-0.397,-0.249,-0.249,-1.803,-0.683,-0.816,-1.947,-1.972,-0.431,-0.565,-0.192
-2.407,-0.202,-2.511,-1.805,-2.451,-2.444,-0.454,-0.434,-0.473,-0.524,-0.355,-0.598,-0.389,-0.38,-2.212,-1.474,-1.147,-2.311,-2.377,-0.566,-0.726,-0.355
-2.664,-0.274,-2.827,-2.35,-2.82,-2.818,-0.658,-0.618,-0.643,-0.659,-0.464,-0.665,-0.564,-0.56,-2.505,-2.28,-1.546,-2.661,-2.693,-0.56,-0.804,-0.557
-2.709,-0.387,-3.046,-2.699,-3.046,-3.051,-0.874,-0.823,-0.849,-1.164,-0.685,-0.814,-0.727,-0.785,-2.725,-2.561,-1.96,-2.899,-2.928,-0.68,-0.891,-0.557
-3.021,-0.533,-3.268,-2.959,-3.233,-3.235,-1.084,-1.04,-1.084,-0.764,-0.569,-0.787,-0.953,-1.027,-2.941,-2.814,-2.511,-3.089,-3.14,-1.025,-0.996,-0.646
-3.154,-0.852,-3.392,-3.164,-3.363,-3.375,-1.313,-1.279,-1.321,-1.856,-0.648,-0.756,-1.197,-1.281,-3.112,-3.023,-2.725,-3.238,-3.323,-1.159,-1.384,-0.753
-3.291,-1.133,-3.479,-3.299,-3.446,-3.451,-1.57,-1.55,-1.567,-1.732,-0.732,-0.946,-1.456,-1.54,-3.284,-3.229,-2.932,-3.354,-3.449,-1.558,-1.558,-0.578
-3.407,-1.389,-3.55,-3.437,-3.522,-3.536,-1.82,-1.817,-1.802,-1.709,-1.212,-1.638,-1.702,-1.777,-3.369,-3.335,-3.112,-3.437,-3.549,-1.224,-1.977,-0.606
-3.465,-1.653,-3.645,-3.557,-3.616,-3.646,-2.07,-2.071,-2.009,-1.619,-1.105,-1.466,-1.887,-2.174,-3.555,-3.535,-3.245,-3.527,-3.635,-0.863,-1.234,-0.676
-3.571,-1.911,-3.779,-3.633,-3.699,-3.73,-2.315,-2.323,-2.223,-2.563,-0.964,-0.935,-2.177,-2.356,-3.348,-3.417,-3.365,-3.427,-3.744,-1.172,-1.053,-0.937
-3.663,-2.174,-3.883,-3.734,-3.743,-3.775,-2.523,-2.528,-2.434,-1.221,-1.313,-1.15,-2.106,-2.621,-3.535,-3.692,-3.461,-3.617,-3.766,-1.341,-1.461,-0.873
-3.686,-2.395,-3.969,-3.741,-3.759,-3.791,-2.737,-2.738,-2.608,-1.116,-1.341,-1.611,-2.184,-2.575,-3.545,-3.812,-3.556,-3.639,-3.761,-1.302,-2.179,-0.705
-3.723,-2.62,-4.002,-3.802,-3.767,-3.814,-2.925,-2.931,-2.779,-1.221,-1.438,-2.355,-2.615,-2.347,-3.566,-3.898,-3.593,-3.624,-3.825,-1.751,-1.586,-0.48
-3.741,-2.825,-4.001,-3.857,-3.775,-3.839,-3.106,-3.122,-2.942,-1.455,-1.794,-2.302,-3.026,-1.874,-3.508,-3.933,-3.669,-3.655,-3.824,-1.633,-2.246,-0.607
-3.714,-3.006,-3.995,-3.92,-3.816,-3.88,-3.278,-3.297,-3.097,-1.623,-1.834,-2.439,-1.645,-2.349,-3.463,-3.953,-3.683,-3.629,-3.901,-1.389,-2.246,-0.935
-3.708,-3.155,-4.015,-3.931,-3.818,-3.876,-3.447,-3.472,-3.24,-1.118,-1.585,-2.03,-2.734,-2.242,-3.395,-3.987,-3.77,-3.713,-3.913,-1.265,-1.771,-0.867
-3.702,-3.305,-4.028,-3.928,-3.853,-3.909,-3.59,-3.603,-3.35,-1.523,-1.514,-1.647,-2.29,-2.938,-3.324,-3.985,-3.813,-3.735,-3.912,-1.258,-1.439,-0.865
-3.679,-3.507,-4.016,-3.909,-3.879,-3.953,-3.728,-3.744,-3.426,-2.122,-1.748,-2.264,-2.712,-2.059,-3.201,-3.918,-3.853,-3.841,-3.962,-1.933,-1.524,-0.856
-3.685,-3.599,-4.034,-3.913,-3.876,-3.94,-3.817,-3.84,-3.532,-2.802,-2.215,-2.413,-1.861,-3.107,-2.231,-3.251,-3.903,-3.955,-3.795,-1.761,-1.552,-0.996
-3.662,-3.691,-4.031,-3.928,-3.883,-3.947,-3.933,-3.955,-3.611,-2.685,-1.559,-1.75,-1.869,-2.2,-2.14,-2.9,-3.591,-3.379,-3.765,-2.12,-2.297,-0.978
-3.682,-3.819,-4.037,-1.966,-3.851,-3.935,-4.016,-4.048,-3.639,-3.013,-2.213,-2.572,-2.388,-2.375,-2.011,-2.907,-3.196,-2.93,-4.0,-2.464,-2.507,-0.984
-3.726,-3.834,-3.96,-3.857,-3.872,-3.942,-4.011,-4.039,-3.705,-3.08,-2.236,-2.01,-1.651,-2.703,-2.205,-3.071,-3.512,-3.11,-3.042,-2.584,-2.864,-1.037
-3.688,-3.912,-3.96,-3.87,-3.941,-4.023,-4.124,-4.16,-3.679,-2.552,-1.972,-2.11,-2.246,-2.177,-2.409,-3.774,-4.08,-4.055,-4.006,-2.931,-3.003,-0.878
-3.849,-3.976,-3.955,-3.932,-3.568,-3.641,-3.749,-3.802,-3.731,-3.267,-2.706,-2.814,-3.018,-3.445,-2.416,-3.912,-3.901,-3.968,-3.254,-2.837,-2.977,-0.636
-3.804,-4.01,-3.943,-3.388,-3.861,-3.93,-4.057,-4.138,-3.398,-3.109,-3.4,-3.209,-1.823,-3.232,-1.975,-3.662,-3.828,-3.613,-3.958,-2.95,-3.238,-0.918
-3.654,-4.124,-4.043,-3.704,-3.879,-3.969,-4.015,-4.077,-3.912,-2.908,-2.315,-2.611,-2.916,-3.359,-1.655,-3.701,-3.69,-3.924,-3.831,-3.433,-3.818,-0.988
-3.296,-4.109,-3.953,-3.907,-3.69,-3.776,-4.079,-4.138,-3.696,-2.379,-2.312,-2.623,-3.425,-3.541,-1.791,-3.099,-3.064,-4.025,-3.46,-3.662,-4.149,-2.6
-2.252,-3.482,-3.321,-3.951,-4.091,-4.21,-4.21,-4.274,-3.836,-3.21,-2.718,-2.449,-3.318,-2.556,-1.71,-3.808,-3.189,-3.515,-2.697,-2.599,-4.032,-1.219
-3.509,-2.34,-3.101,-4.14,-4.069,-4.166,-4.053,-4.106,-3.663,-3.127,-2.431,-2.434,-2.103,-1.98,-1.429,-3.66,-2.734,-2.101,-2.282,-3.219,-4.107,-1.238
-3.295,-3.728,-3.963,-3.366,-4.122,-4.237,-4.131,-4.184,-3.707,-3.123,-2.946,-3.212,-2.621,-3.022,-1.07,-2.653,-1.966,-2.489,-1.771,-3.338,-2.894,-1.268
-3.647,-3.901,-3.872,-3.777,-3.631,-3.719,-3.242,-3.282,-3.236,-2.83,-3.632,-3.809,-3.214,-2.633,-1.533,-2.226,-1.341,-1.105,-2.623,-2.324,-3.669,-1.459
-3.296,-3.589,-3.899,-3.586,-3.905,-4.005,-4.001,-4.037,-3.123,-3.948,-3.391,-3.295,-2.225,-3.593,-1.165,-1.513,-1.417,-1.094,-1.794,-2.348,-3.11,-0.742
-3.417,-3.859,-3.312,-3.688,-3.322,-3.359,-2.533,-2.554,-2.664,-2.621,-1.771,-1.85,-2.358,-2.541,-1.166,-2.965,-1.31,-1.332,-1.449,-1.772,-3.149,-0.773
-3.406,-2.886,-3.202,-3.242,-2.865,-2.929,-2.512,-2.54,-2.181,-1.299,-1.532,-2.287,-2.465,-1.478,-1.086,-2.534,-1.94,-1.332,-1.274,-2.939,-2.606,-1.969
-3.328,-3.264,-3.374,-2.307,-2.756,-2.772,-1.727,-1.756,-2.027,-1.319,-2.236,-2.255,-1.29,-3.068,-1.156,-2.33,-2.446,-1.603,-1.66,-1.534,-2.275,-2.147
-2.965,-1.921,-2.787,-1.507,-1.989,-2.008,-1.602,-1.62,-1.315,-1.19,-1.22,-1.866,-2.005,-2.358,-1.058,-3.019,-3.127,-2.878,-1.99,-1.12,-2.307,-1.672
-2.528,-2.242,-1.853,-1.74,-1.303,-1.291,-1.259,-1.267,-1.336,-1.161,-1.126,-1.191,-2.524,-1.373,-0.81,-2.773,-2.446,-2.111,-3.176,-1.373,-1.245,-1.305
-1.89,-1.648,-2.071,-1.669,-1.289,-1.285,-1.48,-1.492,-1.258,-1.102,-1.119,-1.187,-2.162,-1.008,-0.648,-2.958,-2.802,-3.333,-2.236,-1.437,-1.119,-1.062
-2.222,-1.238,-2.091,-1.62,-1.306,-1.299,-1.427,-1.435,-1.276,-1.29,-0.903,-1.154,-2.046,-0.817,-0.475,-0.835,-1.822,-2.14,-2.988,-1.097,-0.94,-1.301
-1.353,-1.517,-1.076,-1.9,-1.315,-1.31,-1.239,-1.249,-1.198,-1.251,-1.354,-1.818,-0.933,-1.102,-0.383,-0.35,-0.926,-0.564,-1.067,-1.534,-0.881,-1.41
-1.368,-1.14,-1.32,-1.581,-1.339,-1.335,-1.651,-1.644,-1.201,-1.676,-1.047,-1.241,-0.735,-1.014,-0.21,-0.159,-0.355,-0.175,-0.442,-2.169,-1.07,-1.745
-1.888,-0.974,-1.418,-1.436,-1.22,-1.225,-1.017,-1.024,-0.979,-1.557,-0.82,-1.089,-0.886,-0.627,-0.083,-0.17,-0.136,-0.121,-0.218,-2.01,-1.142,-1.171
-2.421,-1.033,-1.698,-1.235,-0.495,-0.483,-0.354,-0.353,-0.524,-1.124,-0.608,-0.718,-0.515,-0.853,-0.078,-0.272,-0.126,-0.021,-0.064,-0.741,-1.078,-1.587
-1.241,-1.44,-3.068,-0.372,-0.222,-0.19,-0.252,-0.248,-0.295,-1.332,-0.612,-0.891,-0.611,-0.852,-0.15,-0.317,-0.239,0.0,-0.098,-0.849,-0.797,-2.057
-0.937,-1.481,-2.43,-0.227,-0.1,-0.074,-0.101,-0.094,-0.153,-1.137,-0.631,-1.276,-0.599,-0.603,-0.153,-0.276,-0.462,0.0,-0.101,-0.92,-0.868,-1.809
-0.428,-0.336,-1.254,-0.083,-0.049,-0.025,-0.084,-0.077,-0.061,-1.089,-0.671,-1.688,-0.595,-0.833,-0.119,-0.389,-0.579,0.0,-0.238,-1.009,-0.736,-1.04
-0.281,-0.296,-0.671,-0.039,-0.034,-0.013,-0.061,-0.054,-0.044,-0.577,-0.581,-0.969,-0.698,-0.506,-0.222,-0.412,-0.835,0.0,-0.345,-0.905,-0.467,-1.041
-0.173,-0.169,-0.328,-0.03,-0.031,-0.009,-0.047,-0.04,-0.03,-0.497,-0.244,-0.383,-0.373,-0.494,-0.163,-0.249,-0.424,0.0,-0.329,-0.557,-0.386,-0.755
-0.062,-0.065,-0.172,-0.023,-0.026,-0.005,-0.045,-0.039,-0.03,-0.345,-0.188,-0.291,-0.356,-0.452,-0.093,-0.203,-0.24,0.0,-0.169,-0.3,-0.393,-1.011
-0.013,-0.026,-0.153,-0.029,-0.05,-0.033,-0.17,-0.166,-0.078,-0.205,-0.176,-0.225,-0.265,-0.282,-0.083,-0.182,-0.159,0.0,-0.097,-0.277,-0.345,-0.358
-0.001,-0.004,-0.092,-0.108,-0.112,-0.095,-0.159,-0.152,-0.179,-0.109,-0.121,-0.155,-0.144,-0.152,-0.033,-0.066,-0.087,0.0,-0.075,-0.174,-0.156,-0.179
-0.004,0.0,-0.04,-0.197,-0.075,-0.054,-0.103,-0.098,-0.135,-0.051,-0.052,-0.064,-0.043,-0.066,-0.001,-0.029,-0.042,0.0,-0.026,-0.049,-0.071,-0.116
-0.001,0.0,-0.003,-0.104,-0.031,-0.013,-0.035,-0.029,-0.05,-0.006,-0.008,-0.017,-0.013,-0.027,0.0,-0.006,-0.001,0.0,0.0,-0.016,-0.023,-0.048
0.0,0.0,0.0,-0.003,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
