-1.8479,-0.14454,-2.2901,-2.9738,-2.8468,-0.18905,-0.47155,-0.79546,-0.78128,-2.1617,-2.685,-1.6023,-1.5398,-1.295,-1.6894,-2.3907,-0.95723,-0.43331,-0.8111,-0.51222,-1.5442,-1.5204,-2.0344,-2.0649,-0.053595,-0.84195,-2.1495,-2.2619,-1.4642,-0.5585,0.040576
-1.6185,0.078257,-2.2392,-2.8897,-2.7133,-0.16297,-0.31712,-0.75597,-0.73372,-2.1401,-2.708,-1.4408,-1.2148,-1.0222,-1.7013,-2.1669,-0.94649,-0.38446,-1.3947,-0.38001,-1.6544,-1.4756,-1.7322,-1.7614,0.098797,-1.213,-2.075,-2.251,-1.4887,-0.56122,0.22267
-1.688,0.35104,-2.1513,-2.7825,-2.4887,0.0023391,-0.044112,-0.73466,-0.71372,-2.0248,-2.6475,-1.1678,-1.2453,-0.90747,-1.5073,-2.0006,-0.88713,-0.5556,-1.3637,-0.15521,-1.6936,-1.2932,-2.018,-2.0349,0.22529,-0.77388,-1.8807,-2.3036,-1.5592,-0.84727,0.29067
-1.6742,0.62917,-2.1741,-2.5502,-2.4114,-0.14487,0.014281,-0.69397,-0.67237,-1.8996,-2.5763,-1.0973,-1.1983,-0.92436,-1.76,-2.0593,-0.89746,-0.32939,-1.4105,-0.042456,-1.6456,-0.97839,-1.8287,-1.8312,0.31657,-0.78708,-1.6771,-2.2786,-1.0292,-0.88061,0.35071
-1.4541,0.67512,-2.2031,-2.566,-2.3211,0.15441,0.2164,-0.68045,-0.66228,-1.8186,-2.4739,-1.122,-1.2006,-0.95214,-1.7517,-2.047,-0.7991,-0.14734,-1.5015,0.1008,-1.8619,-0.51172,-1.5938,-1.5948,0.29015,-0.48942,-1.5027,-2.2325,-0.46988,-0.65458,0.49594
-1.3145,0.98358,-2.2182,-2.607,-2.5143,0.27752,0.19952,-0.67072,-0.64762,-1.6581,-2.4065,-1.2749,-1.3221,-1.0965,-1.5689,-2.0919,-0.55145,-0.39646,-1.1395,0.19888,-1.7912,-0.38553,-1.3857,-1.3933,0.26542,-0.44555,-1.3368,-2.1426,-0.40694,-0.53951,0.53487
-1.1593,1.2768,-2.0211,-2.5247,-2.3769,0.14378,0.22731,-0.66976,-0.64137,-1.5691,-2.2345,-1.3813,-1.4287,-1.1949,-1.5101,-2.2536,-0.59375,-0.37331,-0.9594,0.29304,-1.5737,-0.48874,-1.409,-1.4158,0.42327,-0.074475,-1.2667,-2.1529,-0.57906,-0.58715,0.62254
-0.83658,1.1975,-1.946,-2.3595,-2.2663,0.21386,0.25012,-0.70069,-0.67909,-1.4792,-2.1074,-1.4013,-1.1708,-1.0298,-1.0784,-2.259,-0.37089,-0.24157,-0.93063,0.40669,-1.4662,-0.68331,-1.2133,-1.2175,0.44054,-0.32538,-1.0859,-1.941,-0.65973,-0.43364,0.84669
-0.52578,1.64,-1.842,-2.2446,-2.1453,0.10183,0.20622,-0.67699,-0.65235,-1.3751,-1.9099,-1.3177,-1.0273,-0.93177,-0.74492,-2.2219,-0.78951,-0.25114,-1.215,0.43653,-1.3946,-0.70705,-0.98103,-0.97431,0.36641,-0.20479,-0.92609,-1.7914,-0.53199,-0.24121,0.84832
-0.42158,1.7604,-1.6933,-2.049,-1.8701,0.32873,0.24297,-0.64291,-0.61491,-1.2826,-1.9223,-1.262,-1.1011,-0.94723,-1.0749,-2.0417,-0.60622,-0.15391,-1.1311,0.44851,-1.6249,-0.76373,-0.87183,-0.86401,0.44939,-0.010588,-0.81959,-1.7816,-0.12156,-0.2625,0.8517
