0.012489,-0.0061392,0.0014136,-0.0074976,0.026338,0.019176,0.028875,0.0036731,-0.017296,-0.16165,-0.053122,-0.03318,-0.20749,0.17582,-0.29271,-0.067222,0.013329,-0.0067233,-0.16006,0.022445,0.038201,-0.0054819,-0.01541,0.012212,-0.23114,-0.26323,-0.048863
0.018302,0.023298,-0.11031,-0.12353,0.053559,0.049264,-0.0029986,-0.030338,-0.048841,-0.31136,-0.28078,-0.1791,-0.24218,-0.095347,-0.66791,-0.17426,0.006257,-0.012079,-0.14216,0.012456,0.040534,0.016783,-0.018391,0.019369,-0.2485,-0.43127,-0.065277
0.0092466,-0.031505,-0.029067,-0.03452,0.03536,0.027554,-0.031051,-0.067339,-0.093274,-0.19235,-0.22917,-0.18854,-0.38787,-0.056256,-0.58362,-0.24873,-0.1829,-0.0084449,-0.097256,0.0022923,0.06078,0.010915,-0.066528,0.011653,-0.22115,-0.53657,-0.077247
0.021974,-0.11663,-0.055419,-0.081527,0.014386,0.010757,-0.057284,-0.025552,-0.049992,-0.14978,-0.38969,-0.21445,-0.15276,0.037289,-0.66895,-0.33594,-0.31807,0.0056669,-0.16399,-0.015021,0.019537,-0.0082741,-0.092962,-0.022284,-0.53787,-0.69933,-0.11654
0.02131,-0.078871,-0.078676,-0.097837,-0.010931,-0.013098,-0.066473,-0.043932,-0.053946,-0.48193,-0.45227,-0.40166,-0.07962,0.1306,-0.93819,-0.33524,-0.23,0.0080547,-0.17949,0.0097531,0.0011173,-0.045146,-0.037127,-0.16652,-0.63266,-0.77716,-0.15641
-0.01145,-0.14038,-0.048492,-0.060732,-0.061779,-0.065464,-0.025439,-0.094843,-0.033497,-0.53657,-0.6596,-0.50791,-0.33448,0.092361,-0.88325,0.17837,-0.35225,-0.015934,-0.22246,0.0025685,0.013351,-0.022943,-0.085511,-0.35371,-0.73052,-0.68234,-0.16608
0.001278,-0.29498,-0.10207,-0.11151,-0.10441,-0.10346,-0.10454,-0.11909,-0.09789,-0.6372,-0.84877,-0.50495,-0.52058,0.14316,-1.2277,0.04405,-0.30761,-0.036977,-0.29989,-0.027463,0.028739,-0.012351,-0.09686,-0.45281,-0.95705,-0.70849,-0.26004
0.030594,-0.22589,-0.17296,-0.16261,-0.062411,-0.070984,-0.10752,-0.22469,-0.20044,-0.73985,-0.82057,-0.84101,-0.72316,-0.078962,-0.8375,-0.29514,-0.38304,-0.11024,-0.28542,-0.045748,0.021803,-0.022794,-0.12494,-0.59584,-0.88628,-0.76701,-0.39931
-0.019317,-0.25319,-0.1624,-0.15827,-0.10957,-0.11734,-0.054597,-0.26061,-0.25123,-0.72934,-0.72739,-0.94229,-0.53942,-0.33543,-0.92193,-0.56562,-0.74897,-0.16744,-0.17265,-0.096491,-0.01395,-0.05468,-0.16418,-0.7265,-1.225,-1.0012,-0.38438
-0.0030281,-0.3275,-0.17606,-0.17196,-0.1462,-0.14973,-0.13208,-0.26627,-0.26223,-0.86732,-0.93888,-0.80021,-0.53709,-0.27363,-1.4273,-0.47869,-0.6379,-0.21736,-0.080134,-0.07169,-0.042899,-0.099047,-0.16012,-0.8667,-1.2886,-1.0856,-0.42436
