-0.3072,-0.088938,-0.16426,-0.1547,-0.19472,-0.30775,-0.038189,-0.024909,-0.092002,-0.094454,-0.29482,-0.085458,-0.18283,0.047416,0.037612,-0.094233,-0.090348,-0.086502,-0.15113,-0.19817,-0.13016,-0.0064183,-0.34553,-0.018788,-0.13715,-0.14885,-0.15541,-0.031365,-0.057083,-0.056873,-0.040424
-0.65338,-0.21463,-0.393,-0.29372,-0.45323,-0.80531,-0.28169,-0.035287,-0.099698,-0.32631,-0.57471,-0.22348,-0.35762,0.045896,-0.0051303,-0.2149,-0.18111,-0.1777,-0.41083,-0.45024,-0.29041,-0.29367,-0.7677,-0.043152,-0.18424,-0.22485,-0.28143,-0.10041,-0.13783,-0.11764,-0.12264
-0.95976,-0.30311,-0.54992,-0.44058,-0.47942,-1.215,-0.56205,-0.13522,-0.19753,-0.52455,-0.9516,-0.33661,-0.39415,0.041704,-0.16319,-0.34329,-0.26226,-0.26119,-0.68669,-0.68725,-0.43072,-0.72727,-1.0184,-0.083984,-0.21806,-0.25557,-0.4131,-0.043055,-0.23878,-0.18481,-0.21642
-1.1887,-0.41843,-0.84879,-0.69373,-0.86538,-1.4868,-0.82231,-0.18217,-0.26143,-0.7533,-1.2285,-0.46227,-0.66191,0.03433,-0.31136,-0.43072,-0.41851,-0.42137,-0.95722,-0.96187,-0.64627,-1.0596,-1.3849,-0.18738,-0.32153,-0.35199,-0.55605,-0.042187,-0.31692,-0.26088,-0.2368
-1.4098,-0.49182,-0.96189,-1.0169,-1.084,-1.8048,-0.99687,-0.26358,-0.40033,-1.0448,-1.5662,-0.54056,-0.52708,-0.075456,-0.34217,-0.5257,-0.52148,-0.52396,-1.1923,-1.1766,-0.89603,-1.2821,-1.7358,-0.33394,-0.44789,-0.45225,-0.68017,-0.20816,-0.44906,-0.35852,-0.29276
-1.7314,-0.5895,-1.2399,-1.1612,-1.316,-1.8809,-1.1986,-0.36301,-0.48142,-1.4324,-1.7716,-0.68254,-0.51864,-0.26789,-0.38502,-0.67682,-0.6565,-0.65526,-1.4425,-1.3775,-1.0076,-1.4665,-1.934,-0.45957,-0.58003,-0.58281,-0.84783,-0.28792,-0.57158,-0.48644,-0.45217
-2.0218,-0.66402,-1.4578,-1.4567,-1.6033,-2.0235,-1.5743,-0.43696,-0.53119,-1.6627,-1.912,-0.85118,-0.88983,-0.36905,-0.38628,-0.80868,-0.79925,-0.79978,-1.68,-1.5815,-1.1868,-1.6458,-2.073,-0.59927,-0.74769,-0.74666,-1.0564,-0.40347,-0.69605,-0.63028,-0.53643
-2.2085,-0.68682,-1.7107,-1.6901,-1.6894,-2.2646,-1.9641,-0.54389,-0.62977,-1.8181,-2.2651,-1.0463,-0.90403,-0.42519,-0.47666,-1.0077,-0.97292,-0.97978,-1.8829,-1.7687,-1.3367,-1.7426,-2.1874,-0.74097,-0.93969,-0.97575,-1.2968,-0.55365,-0.853,-0.76841,-0.57297
-2.4233,-0.7846,-1.5547,-1.6806,-1.7748,-2.3551,-2.1014,-0.68039,-0.78246,-2.0364,-2.2624,-1.2279,-1.0958,-0.48819,-0.6441,-1.1189,-1.1106,-1.1142,-2.1254,-1.9405,-1.498,-1.86,-2.2768,-0.86741,-1.0437,-1.0702,-1.4961,-0.7182,-1.0452,-0.9147,-0.75823
-2.6255,-0.86861,-1.8239,-1.8585,-2.0026,-2.5376,-2.1497,-0.8289,-0.9642,-2.0827,-2.2331,-1.3986,-1.2022,-0.64962,-0.84322,-1.3715,-1.2748,-1.2751,-2.2138,-2.1216,-1.6854,-2.0136,-2.4742,-1.0649,-1.0915,-1.1392,-1.724,-0.81836,-1.1475,-1.0472,-0.81277
