0,-1.8477611750000005,-1.7526929999999998,-3.126,-4.683999999999999,-11.921
1,-3.05144125,-3.019649,-4.815,-4.683999999999999,-17.783
2,-4.2083962225,-4.237979999999999,-6.392,-4.683999999999999,-24.68
3,-5.13939325,-5.1654100000000005,-8.003,-4.683999999999999,-25.914
4,-6.094697374999999,-5.93151,-9.508,-4.683999999999999,-26.256
5,-6.860875499999998,-6.80558,-10.532,-4.683999999999999,-26.04
6,-7.450970999999999,-7.566310000000001,-10.806,-4.683999999999999,-29.291
7,-8.232506249999998,-8.06389,-13.824,-4.683999999999999,-38.175
8,-9.272979650000003,-9.455580000000001,-15.334,-4.683999999999999,-46.142
9,-10.204032525000002,-10.156,-16.429,-4.683999999999999,-50.308
