-1.6979,-0.41349,-2.1783,-2.476,-2.1482,-2.8249,-1.9885,-2.5195,-2.3919,-0.72009,-0.69167,-0.67506,-0.6068,-0.62281,-0.39656,-2.1268,-0.6658,-2.6334,-1.1556,-0.61064,-2.26,-0.22095,-0.48116,-0.68887,-0.89305,-0.9627,-0.97216,-2.3934,-2.0277,-2.0267,-2.4528,-2.4881,-0.65339,-1.2522,-1.2932,-1.7962,-0.54791,-0.74855,-0.63708,-0.29902
-1.9151,-0.5514,-2.1778,-2.5484,-2.3236,-3.3525,-2.0415,-2.8509,-2.741,-0.84909,-0.81738,-0.79993,-0.75709,-0.85163,-0.55973,-2.3296,-0.80078,-2.9604,-1.5008,-0.82421,-2.5409,-0.33386,-0.72559,-0.86565,-1.124,-1.0185,-1.0171,-2.5364,-1.8944,-2.1075,-2.607,-2.5878,-0.828,-1.4271,-1.4485,-1.9341,-0.7639,-0.88958,-0.85141,-0.3386
-2.0505,-0.64808,-2.4012,-2.7225,-2.4239,-3.2272,-2.3283,-2.6501,-2.5844,-1.0629,-1.0316,-0.92467,-0.88119,-0.94118,-0.74927,-2.5977,-0.94237,-2.9508,-1.6343,-1.0104,-2.6386,-0.47503,-0.72677,-1.0802,-1.2625,-1.0676,-1.06,-2.7317,-2.1828,-2.1847,-2.3224,-2.5359,-0.9974,-1.574,-1.6078,-2.3635,-0.88731,-1.0189,-0.98108,-0.43907
-2.3679,-0.92669,-2.4521,-2.9457,-2.7673,-3.0742,-2.283,-2.6719,-2.7199,-1.2409,-1.2013,-1.1333,-1.0415,-1.2225,-0.85453,-2.5712,-1.0915,-3.2122,-1.8423,-1.152,-2.7097,-0.65755,-0.88455,-1.3385,-1.2471,-1.4269,-1.4211,-2.7857,-2.416,-2.1807,-2.3421,-2.5723,-1.2315,-1.7996,-1.8144,-2.7921,-0.94706,-1.1319,-1.1358,-0.57267
-2.6884,-0.88276,-2.7358,-2.8118,-2.912,-3.1332,-2.2963,-2.7995,-2.7924,-1.3991,-1.3546,-1.2588,-1.1715,-1.2904,-0.96801,-2.537,-1.1735,-3.326,-2.1214,-1.2918,-2.72,-0.78437,-1.0516,-1.4147,-1.5059,-1.4283,-1.4516,-2.8293,-2.5734,-2.103,-2.4854,-2.4255,-1.362,-1.9405,-1.9496,-3.1427,-1.0096,-1.3027,-1.3989,-0.74644
-2.594,-1.221,-2.9477,-3.4007,-3.111,-3.3951,-2.3432,-2.8936,-2.8429,-1.621,-1.5819,-1.4258,-1.4154,-1.448,-1.1814,-2.6385,-1.3842,-3.1271,-2.3279,-1.4715,-2.7738,-0.81496,-1.1297,-1.6304,-1.55,-1.6044,-1.6153,-2.9354,-2.812,-2.2577,-2.5684,-2.5451,-1.4553,-2.1702,-2.1761,-3.0897,-1.1825,-1.5561,-1.3875,-0.80202
-2.4998,-1.2292,-2.9806,-3.4461,-3.0423,-3.387,-2.3073,-2.7451,-2.7607,-1.7777,-1.745,-1.5747,-1.6473,-1.7357,-1.2935,-2.7927,-1.5531,-3.0233,-2.5689,-1.4293,-2.69,-0.92784,-1.3321,-1.7839,-1.7133,-1.794,-1.776,-2.92,-3.0635,-2.2434,-2.6442,-2.7358,-1.6314,-2.3715,-2.3833,-2.958,-1.3789,-1.6502,-1.3826,-0.93177
-2.2831,-1.623,-3.079,-3.3317,-3.0128,-3.1924,-2.515,-2.8574,-2.9461,-2.0118,-1.9782,-1.8186,-1.8037,-1.8705,-1.4462,-2.7238,-1.6451,-3.0725,-2.774,-1.5297,-2.7935,-1.0469,-1.8577,-2.0308,-1.9343,-1.9975,-1.9974,-2.8569,-3.0437,-2.5473,-2.9157,-2.7362,-1.7601,-2.6532,-2.6547,-2.9435,-1.5106,-1.7542,-1.5256,-1.0612
-2.4889,-1.8524,-2.9452,-3.3884,-3.0249,-3.3061,-2.6463,-2.8554,-2.93,-2.1792,-2.1489,-1.8493,-1.9935,-2.0491,-1.5777,-2.55,-1.7711,-2.8803,-2.9346,-1.6546,-2.5917,-1.124,-1.8732,-2.1273,-1.9709,-1.976,-1.9748,-2.8834,-3.1861,-2.6408,-3.1059,-2.7801,-1.8932,-2.757,-2.7566,-2.6412,-1.5984,-1.947,-1.5576,-1.2635
-2.5864,-1.9411,-3.0281,-3.6737,-3.3218,-3.2277,-2.6717,-2.8038,-2.9799,-2.2621,-2.2372,-1.8645,-2.0585,-2.1555,-1.6744,-2.6754,-1.8185,-2.7739,-3.0711,-1.7436,-2.57,-1.2046,-2.0577,-2.2031,-2.4242,-2.1557,-2.1523,-3.0395,-3.2984,-2.7968,-3.0405,-2.7918,-2.1806,-2.9029,-2.902,-2.671,-1.5722,-2.2412,-1.6243,-1.2358
