0,-13.354374999999996,-13.27656,-18.604,-8.914,-7.752
1,-12.553610000000003,-12.455179999999999,-16.225,-8.914,-6.595
2,-11.294055,-11.096599999999999,-14.491,-8.914,-5.744
3,-10.256994999999998,-10.310150000000002,-12.815,-8.914,-3.954
4,-9.028755,-8.981419999999998,-11.147,-8.914,-2.334
5,-8.1146825,-8.23166,-6.446,-8.914,-1.695
6,-7.229630325,-7.220894299999999,-3.835,-8.914,-0.998
7,-6.30081985,-6.0513454,-2.201,-8.914,-0.503
8,-5.595769275000001,-5.6338,-0.754,-8.914,-0.186
9,-5.428504,-5.091826,-0.075,-8.914,-0.03
