-0.030536,-0.068791,-0.12676,-0.059916,-0.12519,-0.089668,-0.056535,-0.086397,-0.08393,-0.066248,-0.13346,-0.0061762,-0.062968,-0.019827,-0.075497,-0.077572,-0.12673,-0.083145,-0.083049,-0.079712,-0.017489,-0.076784,-0.11056,-0.041364,-0.048124,-0.068375,-0.069422,-0.078227,-0.037813,-0.092415
-0.063609,-0.16492,-0.27098,-0.15774,-0.29747,-0.18217,-0.15749,-0.17761,-0.17418,-0.14095,-0.32103,-0.044077,-0.13204,-0.15001,-0.14748,-0.16531,-0.22671,-0.15607,-0.15523,-0.17651,-0.014043,-0.15731,-0.31161,-0.1361,-0.090459,-0.14199,-0.14705,-0.19772,-0.14375,-0.17621
-0.099571,-0.27227,-0.43386,-0.27896,-0.49371,-0.29247,-0.28486,-0.27136,-0.26796,-0.22036,-0.58826,-0.2646,-0.20421,-0.34323,-0.23902,-0.25113,-0.30863,-0.23034,-0.22907,-0.27882,-0.12189,-0.26386,-0.5664,-0.29654,-0.15661,-0.21934,-0.22891,-0.34129,-0.29121,-0.25644
-0.14343,-0.3957,-0.61075,-0.40962,-0.69347,-0.41841,-0.42388,-0.40165,-0.39628,-0.31117,-0.84916,-0.53524,-0.29952,-0.53429,-0.34735,-0.34542,-0.40237,-0.31424,-0.3124,-0.39299,-0.24863,-0.389,-0.79055,-0.48478,-0.23071,-0.28938,-0.30722,-0.49884,-0.44949,-0.3399
-0.19244,-0.51785,-0.77876,-0.53523,-0.88725,-0.56815,-0.57191,-0.54599,-0.54038,-0.41055,-1.1963,-0.76069,-0.41459,-0.69036,-0.4607,-0.45,-0.5163,-0.39269,-0.38974,-0.51,-0.31107,-0.5208,-1.0071,-0.65765,-0.31636,-0.36317,-0.38603,-0.67122,-0.61714,-0.43386
-0.24374,-0.63767,-0.92229,-0.66539,-1.0896,-0.74193,-0.7396,-0.67086,-0.66612,-0.49873,-1.5119,-0.93908,-0.54179,-0.80833,-0.58139,-0.56536,-0.64549,-0.46881,-0.46413,-0.62582,-0.42356,-0.68383,-1.1874,-0.81588,-0.39896,-0.42353,-0.45367,-0.83689,-0.757,-0.51231
-0.29672,-0.76027,-1.0413,-0.80619,-1.2543,-0.90108,-0.91252,-0.79224,-0.78788,-0.5711,-1.7134,-1.0438,-0.66405,-0.91721,-0.6981,-0.68138,-0.75481,-0.55121,-0.54524,-0.72445,-0.53035,-0.84646,-1.3286,-0.96274,-0.49496,-0.48169,-0.51858,-0.99987,-0.86294,-0.58378
-0.34292,-0.87689,-1.155,-0.94664,-1.3771,-1.0479,-1.0636,-0.92065,-0.9175,-0.63942,-1.8353,-1.133,-0.77944,-0.99796,-0.80381,-0.79307,-0.83823,-0.62919,-0.62133,-0.81368,-0.60238,-0.98807,-1.4014,-1.0915,-0.58136,-0.53398,-0.57581,-1.1493,-0.95691,-0.65141
-0.36783,-0.96893,-1.2219,-1.0726,-1.4863,-1.1836,-1.1726,-1.0347,-1.0337,-0.6908,-1.9209,-1.2132,-0.88799,-1.0546,-0.90051,-0.89342,-0.90438,-0.69517,-0.68556,-0.8837,-0.64965,-1.1094,-1.4998,-1.1988,-0.66893,-0.5838,-0.63292,-1.285,-1.0495,-0.70583
-0.37906,-1.0254,-1.2704,-1.1678,-1.577,-1.2996,-1.248,-1.1328,-1.1328,-0.73103,-2.0201,-1.3815,-0.98762,-1.1119,-0.98696,-0.97202,-0.96667,-0.74348,-0.73242,-0.92868,-0.67327,-1.2258,-1.5346,-1.2819,-0.73928,-0.62573,-0.6786,-1.4145,-1.1373,-0.7425
