-0.40615,-0.49463,-0.028662,-1.0847,-0.24898,-0.80248,-1.3165,-2.8179,-1.6427,-2.4152,-0.30771,-0.3154,-1.4153,-0.14151,0.14424,0.14765,-0.10813,-0.07226,-0.14147,0.012417,-1.2064,-0.42768,-2.0338,-1.9324
-0.35275,-0.42866,-0.19657,-1.4465,-0.14215,-0.91191,-1.4245,-2.3788,-1.7888,-2.2842,-0.49653,-0.31033,-1.0736,-0.037578,0.1117,0.11329,-0.093218,-0.093819,-0.27554,0.016043,-1.2476,-0.38281,-1.8717,-1.6898
-0.31772,-0.43278,-0.37097,-1.4589,-0.090592,-1.0807,-1.2838,-2.4549,-1.8532,-2.4986,-0.62527,-0.15679,-1.0451,-0.099992,-0.041328,-0.041098,-0.38078,-0.27402,-0.20861,0.058444,-1.6423,-0.48341,-1.6916,-1.561
-0.31754,-0.34157,-0.3601,-1.5764,-0.55104,-1.2023,-1.1369,-2.5543,-2.0561,-1.9709,-0.71647,-0.15322,-1.2469,-0.22294,0.00086152,0.003346,-0.357,-0.38572,-0.22766,-0.151,-1.4922,-0.64761,-1.6267,-1.6537
-0.31891,-0.33402,-0.29252,-1.3715,-0.81591,-1.2925,-1.3542,-2.2893,-1.7631,-2.1746,-0.76077,-0.094355,-1.2034,-0.30747,-0.13493,-0.13326,-0.3037,-0.37684,-0.14311,-0.090705,-1.4987,-0.70459,-1.3946,-1.5849
-0.24592,-0.2564,-0.36239,-1.2417,-0.56732,-1.1355,-1.2798,-2.2482,-1.257,-1.9501,-0.76311,-0.088619,-0.95826,-0.31733,-0.25419,-0.25225,-0.45668,-0.46986,-0.031398,-0.1298,-1.3895,-0.63958,-1.4373,-1.4682
-0.29956,-0.3418,-0.34698,-1.3929,-0.48578,-1.2307,-1.0641,-2.4819,-1.1199,-1.6794,-0.52293,-0.042419,-1.0911,-0.41469,-0.27423,-0.26983,-0.28377,-0.65323,0.042689,-0.22301,-1.4366,-0.6717,-1.5469,-1.4186
-0.32693,-0.23522,-0.17236,-1.4152,-0.47207,-1.2178,-1.0456,-2.1073,-1.3043,-1.6813,-0.55349,0.086779,-1.1104,-0.26871,-0.23143,-0.22831,-0.34692,-0.36364,-0.032255,-0.11244,-1.073,-0.69023,-1.3978,-1.3502
-0.16639,-0.22473,-0.088788,-1.2549,-0.44374,-0.93212,-1.1043,-1.8555,-1.5226,-1.6057,-0.57687,0.042783,-0.98707,-0.27802,-0.26517,-0.2577,-0.36623,-0.3292,-0.00079403,0.039595,-1.1218,-0.56726,-1.4607,-1.3216
-0.09735,-0.23967,0.039451,-1.0221,-0.41668,-0.65183,-1.078,-1.711,-1.333,-1.5818,-0.52011,0.062322,-0.78515,-0.39503,-0.39036,-0.38059,-0.29715,-0.24304,-0.044284,0.13228,-1.3944,-0.43054,-1.2921,-1.1384
